Model: llama2:13b-chat
Dataset: CNNDM.json
Temperature: 0.1
Total inference time: 52481.90 seconds
Average inference time per article: 25.7 seconds
Inference times per article:
Article 990: 17.29 seconds
Article 991: 6.35 seconds
Article 992: 26.39 seconds
Article 993: 23.39 seconds
Article 994: 22.29 seconds
Article 995: 28.23 seconds
Article 996: 16.97 seconds
Article 997: 33.78 seconds
Article 998: 18.29 seconds
Article 999: 34.80 seconds
Article 1000: 17.13 seconds
Article 1001: 12.62 seconds
Article 1002: 27.27 seconds
Article 1003: 35.49 seconds
Article 1004: 17.19 seconds
Article 1005: 25.22 seconds
Article 1006: 13.54 seconds
Article 1007: 39.07 seconds
Article 1008: 32.76 seconds
Article 1009: 10.14 seconds
Article 1010: 29.61 seconds
Article 1011: 27.59 seconds
Article 1012: 41.79 seconds
Article 1013: 36.05 seconds
Article 1014: 52.49 seconds
Article 1015: 9.28 seconds
Article 1016: 22.47 seconds
Article 1017: 27.46 seconds
Article 1018: 16.67 seconds
Article 1019: 25.60 seconds
Article 1020: 15.69 seconds
Article 1021: 40.25 seconds
Article 1022: 15.42 seconds
Article 1023: 29.42 seconds
Article 1024: 36.04 seconds
Article 1025: 28.99 seconds
Article 1026: 19.42 seconds
Article 1027: 28.91 seconds
Article 1028: 26.68 seconds
Article 1029: 27.77 seconds
Article 1030: 24.44 seconds
Article 1031: 28.53 seconds
Article 1032: 24.85 seconds
Article 1033: 15.92 seconds
Article 1034: 30.89 seconds
Article 1035: 21.31 seconds
Article 1036: 22.22 seconds
Article 1037: 41.14 seconds
Article 1038: 28.14 seconds
Article 1039: 12.42 seconds
Article 1040: 53.37 seconds
Article 1041: 58.90 seconds
Article 1042: 7.01 seconds
Article 1043: 33.05 seconds
Article 1044: 26.68 seconds
Article 1045: 29.62 seconds
Article 1046: 30.42 seconds
Article 1047: 42.00 seconds
Article 1048: 25.86 seconds
Article 1049: 36.83 seconds
Article 1050: 26.30 seconds
Article 1051: 24.53 seconds
Article 1052: 20.63 seconds
Article 1053: 9.95 seconds
Article 1054: 13.25 seconds
Article 1055: 14.12 seconds
Article 1056: 9.96 seconds
Article 1057: 25.88 seconds
Article 1058: 17.77 seconds
Article 1059: 39.23 seconds
Article 1060: 28.97 seconds
Article 1061: 30.17 seconds
Article 1062: 28.23 seconds
Article 1063: 31.42 seconds
Article 1064: 29.95 seconds
Article 1065: 11.83 seconds
Article 1066: 25.55 seconds
Article 1067: 34.75 seconds
Article 1068: 34.18 seconds
Article 1069: 22.17 seconds
Article 1070: 36.38 seconds
Article 1071: 38.53 seconds
Article 1072: 35.26 seconds
Article 1073: 37.69 seconds
Article 1074: 16.58 seconds
Article 1075: 22.56 seconds
Article 1076: 27.09 seconds
Article 1077: 28.42 seconds
Article 1078: 19.49 seconds
Article 1079: 34.31 seconds
Article 1080: 35.81 seconds
Article 1081: 26.01 seconds
Article 1082: 26.22 seconds
Article 1083: 17.99 seconds
Article 1084: 38.31 seconds
Article 1085: 20.07 seconds
Article 1086: 20.76 seconds
Article 1087: 32.88 seconds
Article 1088: 14.56 seconds
Article 1089: 16.56 seconds
Article 1090: 34.50 seconds
Article 1091: 18.84 seconds
Article 1092: 12.45 seconds
Article 1093: 15.20 seconds
Article 1094: 34.34 seconds
Article 1095: 39.19 seconds
Article 1096: 21.80 seconds
Article 1097: 13.18 seconds
Article 1098: 15.46 seconds
Article 1099: 15.69 seconds
Article 1100: 23.36 seconds
Article 1101: 17.14 seconds
Article 1102: 10.50 seconds
Article 1103: 35.59 seconds
Article 1104: 34.39 seconds
Article 1105: 19.31 seconds
Article 1106: 29.07 seconds
Article 1107: 28.46 seconds
Article 1108: 24.01 seconds
Article 1109: 38.40 seconds
Article 1110: 37.65 seconds
Article 1111: 32.34 seconds
Article 1112: 32.53 seconds
Article 1113: 18.00 seconds
Article 1114: 16.80 seconds
Article 1115: 30.65 seconds
Article 1116: 41.17 seconds
Article 1117: 31.23 seconds
Article 1118: 23.84 seconds
Article 1119: 37.45 seconds
Article 1120: 16.56 seconds
Article 1121: 49.88 seconds
Article 1122: 20.53 seconds
Article 1123: 10.73 seconds
Article 1124: 12.47 seconds
Article 1125: 34.31 seconds
Article 1126: 33.12 seconds
Article 1127: 38.92 seconds
Article 1128: 17.47 seconds
Article 1129: 30.79 seconds
Article 1130: 34.89 seconds
Article 1131: 22.33 seconds
Article 1132: 19.09 seconds
Article 1133: 42.42 seconds
Article 1134: 24.05 seconds
Article 1135: 18.96 seconds
Article 1136: 26.17 seconds
Article 1137: 21.46 seconds
Article 1138: 26.34 seconds
Article 1139: 26.82 seconds
Article 1140: 11.07 seconds
Article 1141: 34.95 seconds
Article 1142: 29.86 seconds
Article 1143: 19.16 seconds
Article 1144: 26.08 seconds
Article 1145: 30.16 seconds
Article 1146: 41.48 seconds
Article 1147: 16.71 seconds
Article 1148: 25.75 seconds
Article 1149: 20.01 seconds
Article 1150: 18.04 seconds
Article 1151: 25.55 seconds
Article 1152: 19.54 seconds
Article 1153: 12.81 seconds
Article 1154: 37.63 seconds
Article 1155: 19.74 seconds
Article 1156: 28.28 seconds
Article 1157: 19.23 seconds
Article 1158: 5.98 seconds
Article 1159: 34.27 seconds
Article 1160: 31.68 seconds
Article 1161: 22.47 seconds
Article 1162: 27.35 seconds
Article 1163: 24.78 seconds
Article 1164: 11.97 seconds
Article 1165: 35.47 seconds
Article 1166: 17.09 seconds
Article 1167: 40.35 seconds
Article 1168: 20.25 seconds
Article 1169: 19.46 seconds
Article 1170: 33.64 seconds
Article 1171: 4.12 seconds
Article 1172: 22.75 seconds
Article 1173: 28.54 seconds
Article 1174: 16.46 seconds
Article 1175: 40.40 seconds
Article 1176: 33.43 seconds
Article 1177: 28.22 seconds
Article 1178: 37.38 seconds
Article 1179: 12.64 seconds
Article 1180: 13.96 seconds
Article 1181: 14.68 seconds
Article 1182: 5.70 seconds
Article 1183: 28.63 seconds
Article 1184: 22.36 seconds
Article 1185: 31.01 seconds
Article 1186: 12.49 seconds
Article 1187: 11.19 seconds
Article 1188: 34.03 seconds
Article 1189: 38.62 seconds
Article 1190: 40.36 seconds
Article 1191: 32.03 seconds
Article 1192: 32.30 seconds
Article 1193: 14.89 seconds
Article 1194: 37.74 seconds
Article 1195: 37.18 seconds
Article 1196: 30.58 seconds
Article 1197: 14.46 seconds
Article 1198: 33.90 seconds
Article 1199: 23.15 seconds
Article 1200: 12.60 seconds
Article 1201: 14.91 seconds
Article 1202: 16.94 seconds
Article 1203: 36.55 seconds
Article 1204: 25.04 seconds
Article 1205: 29.03 seconds
Article 1206: 18.59 seconds
Article 1207: 19.56 seconds
Article 1208: 25.05 seconds
Article 1209: 64.49 seconds
Article 1210: 25.18 seconds
Article 1211: 23.90 seconds
Article 1212: 50.47 seconds
Article 1213: 10.55 seconds
Article 1214: 25.85 seconds
Article 1215: 18.59 seconds
Article 1216: 37.70 seconds
Article 1217: 20.14 seconds
Article 1218: 35.22 seconds
Article 1219: 31.24 seconds
Article 1220: 26.88 seconds
Article 1221: 25.46 seconds
Article 1222: 8.31 seconds
Article 1223: 19.65 seconds
Article 1224: 22.15 seconds
Article 1225: 28.42 seconds
Article 1226: 17.17 seconds
Article 1227: 13.68 seconds
Article 1228: 26.43 seconds
Article 1229: 35.21 seconds
Article 1230: 22.11 seconds
Article 1231: 32.86 seconds
Article 1232: 44.67 seconds
Article 1233: 32.54 seconds
Article 1234: 11.00 seconds
Article 1235: 25.27 seconds
Article 1236: 30.05 seconds
Article 1237: 20.72 seconds
Article 1238: 24.44 seconds
Article 1239: 29.87 seconds
Article 1240: 28.19 seconds
Article 1241: 30.90 seconds
Article 1242: 17.32 seconds
Article 1243: 16.55 seconds
Article 1244: 25.07 seconds
Article 1245: 33.64 seconds
Article 1246: 12.79 seconds
Article 1247: 15.91 seconds
Article 1248: 40.77 seconds
Article 1249: 32.82 seconds
Article 1250: 25.89 seconds
Article 1251: 5.42 seconds
Article 1252: 29.13 seconds
Article 1253: 18.61 seconds
Article 1254: 49.50 seconds
Article 1255: 29.54 seconds
Article 1256: 24.84 seconds
Article 1257: 35.69 seconds
Article 1258: 34.30 seconds
Article 1259: 30.75 seconds
Article 1260: 32.72 seconds
Article 1261: 24.25 seconds
Article 1262: 35.91 seconds
Article 1263: 39.73 seconds
Article 1264: 0.00 seconds
Article 1265: 26.61 seconds
Article 1266: 51.00 seconds
Article 1267: 33.91 seconds
Article 1268: 31.50 seconds
Article 1269: 25.56 seconds
Article 1270: 27.99 seconds
Article 1271: 34.51 seconds
Article 1272: 26.24 seconds
Article 1273: 23.84 seconds
Article 1274: 14.93 seconds
Article 1275: 26.50 seconds
Article 1276: 0.00 seconds
Article 1277: 32.92 seconds
Article 1278: 13.80 seconds
Article 1279: 37.82 seconds
Article 1280: 29.58 seconds
Article 1281: 38.48 seconds
Article 1282: 13.69 seconds
Article 1283: 15.04 seconds
Article 1284: 15.33 seconds
Article 1285: 34.30 seconds
Article 1286: 37.58 seconds
Article 1287: 37.05 seconds
Article 1288: 40.88 seconds
Article 1289: 29.86 seconds
Article 1290: 24.73 seconds
Article 1291: 6.75 seconds
Article 1292: 29.78 seconds
Article 1293: 45.36 seconds
Article 1294: 46.36 seconds
Article 1295: 36.79 seconds
Article 1296: 38.10 seconds
Article 1297: 25.00 seconds
Article 1298: 42.56 seconds
Article 1299: 30.11 seconds
Article 1300: 22.49 seconds
Article 1301: 47.20 seconds
Article 1302: 20.98 seconds
Article 1303: 23.32 seconds
Article 1304: 34.70 seconds
Article 1305: 24.36 seconds
Article 1306: 23.01 seconds
Article 1307: 18.52 seconds
Article 1308: 21.48 seconds
Article 1309: 29.66 seconds
Article 1310: 6.75 seconds
Article 1311: 16.27 seconds
Article 1312: 21.24 seconds
Article 1313: 19.41 seconds
Article 1314: 33.36 seconds
Article 1315: 1.65 seconds
Article 1316: 12.79 seconds
Article 1317: 24.46 seconds
Article 1318: 23.81 seconds
Article 1319: 23.66 seconds
Article 1320: 20.51 seconds
Article 1321: 36.21 seconds
Article 1322: 2.67 seconds
Article 1323: 35.52 seconds
Article 1324: 27.06 seconds
Article 1325: 22.63 seconds
Article 1326: 51.69 seconds
Article 1327: 28.22 seconds
Article 1328: 24.26 seconds
Article 1329: 14.34 seconds
Article 1330: 21.19 seconds
Article 1331: 28.39 seconds
Article 1332: 23.90 seconds
Article 1333: 40.13 seconds
Article 1334: 34.73 seconds
Article 1335: 14.24 seconds
Article 1336: 21.38 seconds
Article 1337: 20.01 seconds
Article 1338: 40.26 seconds
Article 1339: 19.92 seconds
Article 1340: 34.49 seconds
Article 1341: 36.09 seconds
Article 1342: 33.67 seconds
Article 1343: 20.08 seconds
Article 1344: 17.37 seconds
Article 1345: 33.27 seconds
Article 1346: 24.64 seconds
Article 1347: 30.62 seconds
Article 1348: 15.50 seconds
Article 1349: 15.97 seconds
Article 1350: 21.61 seconds
Article 1351: 24.93 seconds
Article 1352: 31.21 seconds
Article 1353: 36.22 seconds
Article 1354: 26.14 seconds
Article 1355: 28.79 seconds
Article 1356: 23.98 seconds
Article 1357: 37.49 seconds
Article 1358: 33.65 seconds
Article 1359: 17.99 seconds
Article 1360: 15.46 seconds
Article 1361: 16.96 seconds
Article 1362: 25.59 seconds
Article 1363: 27.21 seconds
Article 1364: 2.29 seconds
Article 1365: 21.67 seconds
Article 1366: 44.05 seconds
Article 1367: 26.44 seconds
Article 1368: 36.79 seconds
Article 1369: 23.41 seconds
Article 1370: 9.89 seconds
Article 1371: 37.91 seconds
Article 1372: 21.50 seconds
Article 1373: 26.42 seconds
Article 1374: 43.63 seconds
Article 1375: 13.34 seconds
Article 1376: 41.79 seconds
Article 1377: 33.94 seconds
Article 1378: 35.58 seconds
Article 1379: 21.17 seconds
Article 1380: 19.58 seconds
Article 1381: 38.54 seconds
Article 1382: 31.37 seconds
Article 1383: 16.32 seconds
Article 1384: 21.80 seconds
Article 1385: 47.58 seconds
Article 1386: 11.18 seconds
Article 1387: 27.39 seconds
Article 1388: 30.55 seconds
Article 1389: 20.47 seconds
Article 1390: 28.08 seconds
Article 1391: 28.65 seconds
Article 1392: 34.39 seconds
Article 1393: 41.70 seconds
Article 1394: 23.59 seconds
Article 1395: 15.92 seconds
Article 1396: 33.74 seconds
Article 1397: 28.26 seconds
Article 1398: 6.22 seconds
Article 1399: 24.37 seconds
Article 1400: 27.06 seconds
Article 1401: 34.96 seconds
Article 1402: 30.02 seconds
Article 1403: 32.68 seconds
Article 1404: 21.63 seconds
Article 1405: 32.62 seconds
Article 1406: 13.09 seconds
Article 1407: 35.44 seconds
Article 1408: 13.83 seconds
Article 1409: 40.98 seconds
Article 1410: 21.38 seconds
Article 1411: 36.14 seconds
Article 1412: 23.79 seconds
Article 1413: 20.20 seconds
Article 1414: 43.36 seconds
Article 1415: 28.13 seconds
Article 1416: 38.29 seconds
Article 1417: 20.77 seconds
Article 1418: 25.83 seconds
Article 1419: 25.84 seconds
Article 1420: 10.28 seconds
Article 1421: 26.41 seconds
Article 1422: 29.58 seconds
Article 1423: 26.91 seconds
Article 1424: 24.33 seconds
Article 1425: 44.32 seconds
Article 1426: 32.34 seconds
Article 1427: 18.62 seconds
Article 1428: 27.92 seconds
Article 1429: 34.82 seconds
Article 1430: 26.28 seconds
Article 1431: 47.91 seconds
Article 1432: 17.69 seconds
Article 1433: 31.82 seconds
Article 1434: 16.94 seconds
Article 1435: 34.80 seconds
Article 1436: 15.67 seconds
Article 1437: 26.57 seconds
Article 1438: 25.08 seconds
Article 1439: 20.90 seconds
Article 1440: 24.95 seconds
Article 1441: 53.93 seconds
Article 1442: 35.63 seconds
Article 1443: 11.18 seconds
Article 1444: 28.37 seconds
Article 1445: 17.62 seconds
Article 1446: 27.30 seconds
Article 1447: 41.17 seconds
Article 1448: 19.45 seconds
Article 1449: 29.18 seconds
Article 1450: 19.30 seconds
Article 1451: 16.39 seconds
Article 1452: 5.70 seconds
Article 1453: 0.00 seconds
Article 1454: 18.79 seconds
Article 1455: 28.64 seconds
Article 1456: 16.45 seconds
Article 1457: 22.12 seconds
Article 1458: 15.19 seconds
Article 1459: 29.00 seconds
Article 1460: 32.23 seconds
Article 1461: 20.93 seconds
Article 1462: 21.93 seconds
Article 1463: 12.35 seconds
Article 1464: 25.82 seconds
Article 1465: 29.03 seconds
Article 1466: 30.50 seconds
Article 1467: 14.69 seconds
Article 1468: 13.97 seconds
Article 1469: 29.77 seconds
Article 1470: 34.26 seconds
Article 1471: 47.36 seconds
Article 1472: 13.16 seconds
Article 1473: 6.76 seconds
Article 1474: 10.83 seconds
Article 1475: 34.20 seconds
Article 1476: 29.58 seconds
Article 1477: 31.35 seconds
Article 1478: 23.18 seconds
Article 1479: 23.39 seconds
Article 1480: 36.69 seconds
Article 1481: 17.65 seconds
Article 1482: 25.58 seconds
Article 1483: 21.64 seconds
Article 1484: 29.87 seconds
Article 1485: 16.09 seconds
Article 1486: 21.08 seconds
Article 1487: 27.55 seconds
Article 1488: 1.09 seconds
Article 1489: 52.81 seconds
Article 1490: 32.10 seconds
Article 1491: 20.72 seconds
Article 1492: 14.10 seconds
Article 1493: 17.55 seconds
Article 1494: 10.72 seconds
Article 1495: 34.44 seconds
Article 1496: 22.40 seconds
Article 1497: 0.00 seconds
Article 1498: 15.25 seconds
Article 1499: 39.20 seconds
Article 1500: 34.72 seconds
Article 1501: 45.05 seconds
Article 1502: 34.82 seconds
Article 1503: 22.71 seconds
Article 1504: 34.71 seconds
Article 1505: 22.17 seconds
Article 1506: 13.32 seconds
Article 1507: 12.64 seconds
Article 1508: 21.15 seconds
Article 1509: 31.13 seconds
Article 1510: 23.28 seconds
Article 1511: 44.19 seconds
Article 1512: 39.93 seconds
Article 1513: 24.35 seconds
Article 1514: 12.81 seconds
Article 1515: 15.67 seconds
Article 1516: 17.79 seconds
Article 1517: 13.42 seconds
Article 1518: 35.27 seconds
Article 1519: 8.78 seconds
Article 1520: 12.54 seconds
Article 1521: 17.59 seconds
Article 1522: 24.29 seconds
Article 1523: 25.03 seconds
Article 1524: 20.45 seconds
Article 1525: 40.94 seconds
Article 1526: 43.10 seconds
Article 1527: 18.29 seconds
Article 1528: 16.83 seconds
Article 1529: 29.50 seconds
Article 1530: 32.01 seconds
Article 1531: 2.80 seconds
Article 1532: 24.25 seconds
Article 1533: 25.84 seconds
Article 1534: 33.13 seconds
Article 1535: 19.52 seconds
Article 1536: 31.70 seconds
Article 1537: 18.56 seconds
Article 1538: 23.11 seconds
Article 1539: 25.14 seconds
Article 1540: 6.55 seconds
Article 1541: 40.34 seconds
Article 1542: 18.17 seconds
Article 1543: 31.02 seconds
Article 1544: 31.04 seconds
Article 1545: 36.87 seconds
Article 1546: 27.91 seconds
Article 1547: 37.63 seconds
Article 1548: 26.52 seconds
Article 1549: 11.35 seconds
Article 1550: 51.84 seconds
Article 1551: 22.85 seconds
Article 1552: 32.75 seconds
Article 1553: 30.22 seconds
Article 1554: 27.74 seconds
Article 1555: 40.48 seconds
Article 1556: 18.69 seconds
Article 1557: 31.36 seconds
Article 1558: 41.37 seconds
Article 1559: 18.72 seconds
Article 1560: 8.43 seconds
Article 1561: 29.03 seconds
Article 1562: 44.07 seconds
Article 1563: 28.14 seconds
Article 1564: 39.20 seconds
Article 1565: 21.42 seconds
Article 1566: 23.37 seconds
Article 1567: 17.12 seconds
Article 1568: 25.21 seconds
Article 1569: 38.56 seconds
Article 1570: 8.26 seconds
Article 1571: 40.98 seconds
Article 1572: 20.36 seconds
Article 1573: 42.00 seconds
Article 1574: 23.01 seconds
Article 1575: 30.09 seconds
Article 1576: 26.23 seconds
Article 1577: 17.39 seconds
Article 1578: 30.58 seconds
Article 1579: 31.74 seconds
Article 1580: 36.64 seconds
Article 1581: 24.12 seconds
Article 1582: 24.28 seconds
Article 1583: 31.05 seconds
Article 1584: 27.50 seconds
Article 1585: 35.12 seconds
Article 1586: 25.50 seconds
Article 1587: 28.29 seconds
Article 1588: 22.60 seconds
Article 1589: 34.67 seconds
Article 1590: 34.95 seconds
Article 1591: 18.02 seconds
Article 1592: 47.06 seconds
Article 1593: 32.97 seconds
Article 1594: 17.78 seconds
Article 1595: 27.45 seconds
Article 1596: 26.08 seconds
Article 1597: 23.20 seconds
Article 1598: 14.30 seconds
Article 1599: 24.77 seconds
Article 1600: 24.10 seconds
Article 1601: 29.60 seconds
Article 1602: 35.09 seconds
Article 1603: 31.47 seconds
Article 1604: 20.85 seconds
Article 1605: 26.28 seconds
Article 1606: 16.41 seconds
Article 1607: 15.25 seconds
Article 1608: 31.20 seconds
Article 1609: 41.15 seconds
Article 1610: 28.07 seconds
Article 1611: 39.23 seconds
Article 1612: 24.59 seconds
Article 1613: 27.89 seconds
Article 1614: 19.73 seconds
Article 1615: 43.41 seconds
Article 1616: 27.01 seconds
Article 1617: 32.45 seconds
Article 1618: 13.32 seconds
Article 1619: 24.14 seconds
Article 1620: 21.57 seconds
Article 1621: 41.99 seconds
Article 1622: 17.16 seconds
Article 1623: 33.61 seconds
Article 1624: 35.21 seconds
Article 1625: 26.67 seconds
Article 1626: 24.35 seconds
Article 1627: 19.54 seconds
Article 1628: 35.44 seconds
Article 1629: 34.18 seconds
Article 1630: 31.93 seconds
Article 1631: 16.78 seconds
Article 1632: 19.63 seconds
Article 1633: 18.32 seconds
Article 1634: 44.78 seconds
Article 1635: 4.41 seconds
Article 1636: 53.73 seconds
Article 1637: 38.31 seconds
Article 1638: 28.99 seconds
Article 1639: 41.06 seconds
Article 1640: 37.44 seconds
Article 1641: 25.45 seconds
Article 1642: 27.32 seconds
Article 1643: 19.55 seconds
Article 1644: 46.80 seconds
Article 1645: 42.77 seconds
Article 1646: 36.02 seconds
Article 1647: 24.74 seconds
Article 1648: 30.86 seconds
Article 1649: 27.41 seconds
Article 1650: 27.12 seconds
Article 1651: 42.75 seconds
Article 1652: 36.89 seconds
Article 1653: 40.75 seconds
Article 1654: 19.06 seconds
Article 1655: 0.05 seconds
Article 1656: 10.86 seconds
Article 1657: 25.70 seconds
Article 1658: 25.97 seconds
Article 1659: 17.49 seconds
Article 1660: 39.39 seconds
Article 1661: 21.41 seconds
Article 1662: 19.63 seconds
Article 1663: 19.98 seconds
Article 1664: 17.48 seconds
Article 1665: 35.30 seconds
Article 1666: 37.19 seconds
Article 1667: 22.01 seconds
Article 1668: 14.46 seconds
Article 1669: 35.39 seconds
Article 1670: 25.04 seconds
Article 1671: 21.34 seconds
Article 1672: 11.80 seconds
Article 1673: 16.50 seconds
Article 1674: 24.19 seconds
Article 1675: 34.29 seconds
Article 1676: 26.15 seconds
Article 1677: 21.30 seconds
Article 1678: 30.44 seconds
Article 1679: 44.11 seconds
Article 1680: 31.42 seconds
Article 1681: 40.90 seconds
Article 1682: 13.60 seconds
Article 1683: 15.89 seconds
Article 1684: 15.71 seconds
Article 1685: 42.27 seconds
Article 1686: 20.30 seconds
Article 1687: 27.95 seconds
Article 1688: 3.99 seconds
Article 1689: 10.41 seconds
Article 1690: 25.23 seconds
Article 1691: 30.54 seconds
Article 1692: 24.12 seconds
Article 1693: 45.29 seconds
Article 1694: 23.00 seconds
Article 1695: 37.96 seconds
Article 1696: 23.72 seconds
Article 1697: 23.57 seconds
Article 1698: 24.06 seconds
Article 1699: 27.11 seconds
Article 1700: 24.97 seconds
Article 1701: 22.70 seconds
Article 1702: 15.42 seconds
Article 1703: 33.11 seconds
Article 1704: 24.81 seconds
Article 1705: 31.97 seconds
Article 1706: 27.29 seconds
Article 1707: 29.12 seconds
Article 1708: 26.86 seconds
Article 1709: 36.13 seconds
Article 1710: 25.43 seconds
Article 1711: 21.62 seconds
Article 1712: 24.59 seconds
Article 1713: 38.27 seconds
Article 1714: 35.25 seconds
Article 1715: 40.92 seconds
Article 1716: 22.94 seconds
Article 1717: 29.13 seconds
Article 1718: 22.37 seconds
Article 1719: 38.79 seconds
Article 1720: 16.40 seconds
Article 1721: 11.10 seconds
Article 1722: 18.48 seconds
Article 1723: 32.86 seconds
Article 1724: 18.45 seconds
Article 1725: 17.03 seconds
Article 1726: 12.11 seconds
Article 1727: 30.94 seconds
Article 1728: 18.59 seconds
Article 1729: 18.38 seconds
Article 1730: 38.55 seconds
Article 1731: 25.13 seconds
Article 1732: 10.79 seconds
Article 1733: 13.47 seconds
Article 1734: 27.24 seconds
Article 1735: 9.29 seconds
Article 1736: 21.09 seconds
Article 1737: 39.28 seconds
Article 1738: 16.82 seconds
Article 1739: 21.82 seconds
Article 1740: 19.06 seconds
Article 1741: 24.34 seconds
Article 1742: 26.94 seconds
Article 1743: 17.24 seconds
Article 1744: 31.88 seconds
Article 1745: 42.41 seconds
Article 1746: 11.92 seconds
Article 1747: 24.65 seconds
Article 1748: 31.54 seconds
Article 1749: 14.34 seconds
Article 1750: 22.82 seconds
Article 1751: 26.84 seconds
Article 1752: 16.89 seconds
Article 1753: 36.45 seconds
Article 1754: 24.26 seconds
Article 1755: 37.29 seconds
Article 1756: 43.43 seconds
Article 1757: 34.58 seconds
Article 1758: 6.56 seconds
Article 1759: 14.48 seconds
Article 1760: 41.92 seconds
Article 1761: 40.78 seconds
Article 1762: 17.72 seconds
Article 1763: 31.48 seconds
Article 1764: 22.37 seconds
Article 1765: 19.00 seconds
Article 1766: 29.04 seconds
Article 1767: 28.71 seconds
Article 1768: 25.34 seconds
Article 1769: 14.96 seconds
Article 1770: 21.66 seconds
Article 1771: 23.40 seconds
Article 1772: 24.85 seconds
Article 1773: 28.33 seconds
Article 1774: 36.17 seconds
Article 1775: 13.92 seconds
Article 1776: 19.33 seconds
Article 1777: 38.21 seconds
Article 1778: 11.99 seconds
Article 1779: 26.76 seconds
Article 1780: 15.68 seconds
Article 1781: 28.54 seconds
Article 1782: 11.85 seconds
Article 1783: 24.21 seconds
Article 1784: 29.76 seconds
Article 1785: 18.55 seconds
Article 1786: 34.06 seconds
Article 1787: 37.49 seconds
Article 1788: 6.76 seconds
Article 1789: 21.49 seconds
Article 1790: 35.78 seconds
Article 1791: 4.78 seconds
Article 1792: 14.82 seconds
Article 1793: 15.41 seconds
Article 1794: 24.50 seconds
Article 1795: 12.49 seconds
Article 1796: 26.89 seconds
Article 1797: 30.31 seconds
Article 1798: 24.17 seconds
Article 1799: 33.93 seconds
Article 1800: 32.32 seconds
Article 1801: 30.03 seconds
Article 1802: 21.64 seconds
Article 1803: 24.50 seconds
Article 1804: 46.43 seconds
Article 1805: 20.02 seconds
Article 1806: 43.54 seconds
Article 1807: 15.77 seconds
Article 1808: 27.03 seconds
Article 1809: 16.79 seconds
Article 1810: 24.65 seconds
Article 1811: 37.24 seconds
Article 1812: 24.86 seconds
Article 1813: 12.57 seconds
Article 1814: 49.90 seconds
Article 1815: 30.91 seconds
Article 1816: 13.45 seconds
Article 1817: 23.09 seconds
Article 1818: 29.01 seconds
Article 1819: 36.09 seconds
Article 1820: 20.65 seconds
Article 1821: 20.58 seconds
Article 1822: 15.62 seconds
Article 1823: 35.72 seconds
Article 1824: 29.54 seconds
Article 1825: 18.85 seconds
Article 1826: 30.73 seconds
Article 1827: 32.56 seconds
Article 1828: 45.42 seconds
Article 1829: 11.28 seconds
Article 1830: 35.40 seconds
Article 1831: 18.19 seconds
Article 1832: 36.98 seconds
Article 1833: 13.56 seconds
Article 1834: 46.23 seconds
Article 1835: 23.79 seconds
Article 1836: 34.09 seconds
Article 1837: 35.77 seconds
Article 1838: 3.68 seconds
Article 1839: 26.22 seconds
Article 1840: 38.44 seconds
Article 1841: 36.09 seconds
Article 1842: 12.26 seconds
Article 1843: 20.18 seconds
Article 1844: 36.67 seconds
Article 1845: 30.41 seconds
Article 1846: 20.24 seconds
Article 1847: 18.30 seconds
Article 1848: 51.05 seconds
Article 1849: 31.05 seconds
Article 1850: 33.84 seconds
Article 1851: 22.26 seconds
Article 1852: 37.23 seconds
Article 1853: 24.85 seconds
Article 1854: 35.74 seconds
Article 1855: 34.95 seconds
Article 1856: 18.09 seconds
Article 1857: 20.39 seconds
Article 1858: 29.80 seconds
Article 1859: 20.91 seconds
Article 1860: 22.94 seconds
Article 1861: 42.73 seconds
Article 1862: 26.57 seconds
Article 1863: 28.19 seconds
Article 1864: 43.00 seconds
Article 1865: 23.22 seconds
Article 1866: 31.84 seconds
Article 1867: 30.68 seconds
Article 1868: 21.05 seconds
Article 1869: 13.25 seconds
Article 1870: 4.18 seconds
Article 1871: 23.90 seconds
Article 1872: 27.28 seconds
Article 1873: 14.70 seconds
Article 1874: 18.92 seconds
Article 1875: 24.27 seconds
Article 1876: 14.22 seconds
Article 1877: 32.16 seconds
Article 1878: 21.65 seconds
Article 1879: 15.18 seconds
Article 1880: 20.89 seconds
Article 1881: 31.06 seconds
Article 1882: 22.16 seconds
Article 1883: 25.73 seconds
Article 1884: 34.71 seconds
Article 1885: 39.47 seconds
Article 1886: 10.98 seconds
Article 1887: 28.10 seconds
Article 1888: 20.87 seconds
Article 1889: 28.01 seconds
Article 1890: 36.38 seconds
Article 1891: 14.92 seconds
Article 1892: 27.95 seconds
Article 1893: 38.15 seconds
Article 1894: 32.71 seconds
Article 1895: 29.22 seconds
Article 1896: 19.28 seconds
Article 1897: 22.13 seconds
Article 1898: 21.23 seconds
Article 1899: 19.03 seconds
Article 1900: 32.52 seconds
Article 1901: 27.86 seconds
Article 1902: 6.26 seconds
Article 1903: 27.74 seconds
Article 1904: 33.55 seconds
Article 1905: 23.55 seconds
Article 1906: 44.14 seconds
Article 1907: 34.06 seconds
Article 1908: 33.72 seconds
Article 1909: 16.79 seconds
Article 1910: 20.74 seconds
Article 1911: 17.33 seconds
Article 1912: 23.99 seconds
Article 1913: 32.10 seconds
Article 1914: 15.95 seconds
Article 1915: 21.30 seconds
Article 1916: 47.47 seconds
Article 1917: 27.03 seconds
