Model: llama2:7b-chat
Dataset: SAMSum.json
Temperature: 0.1
Total inference time: 24356.91 seconds
Average inference time per article: 11.5 seconds
Inference times per article:
Article 990: 8.44 seconds
Article 991: 0.00 seconds
Article 992: 25.23 seconds
Article 993: 16.83 seconds
Article 994: 7.70 seconds
Article 995: 6.19 seconds
Article 996: 7.55 seconds
Article 997: 19.16 seconds
Article 998: 11.59 seconds
Article 999: 15.57 seconds
Article 1000: 24.73 seconds
Article 1001: 3.36 seconds
Article 1002: 13.62 seconds
Article 1003: 32.82 seconds
Article 1004: 13.79 seconds
Article 1005: 17.90 seconds
Article 1006: 2.04 seconds
Article 1007: 5.13 seconds
Article 1008: 7.15 seconds
Article 1009: 13.82 seconds
Article 1010: 23.22 seconds
Article 1011: 0.00 seconds
Article 1012: 10.20 seconds
Article 1013: 0.00 seconds
Article 1014: 9.52 seconds
Article 1015: 17.43 seconds
Article 1016: 22.61 seconds
Article 1017: 9.41 seconds
Article 1018: 13.51 seconds
Article 1019: 18.31 seconds
Article 1020: 13.02 seconds
Article 1021: 25.10 seconds
Article 1022: 16.12 seconds
Article 1023: 8.57 seconds
Article 1024: 10.94 seconds
Article 1025: 20.46 seconds
Article 1026: 17.92 seconds
Article 1027: 10.10 seconds
Article 1028: 9.10 seconds
Article 1029: 23.14 seconds
Article 1030: 25.36 seconds
Article 1031: 6.99 seconds
Article 1032: 27.05 seconds
Article 1033: 14.90 seconds
Article 1034: 0.44 seconds
Article 1035: 21.13 seconds
Article 1036: 13.25 seconds
Article 1037: 17.19 seconds
Article 1038: 9.95 seconds
Article 1039: 28.12 seconds
Article 1040: 9.90 seconds
Article 1041: 13.86 seconds
Article 1042: 8.91 seconds
Article 1043: 6.70 seconds
Article 1044: 0.00 seconds
Article 1045: 6.95 seconds
Article 1046: 14.59 seconds
Article 1047: 2.19 seconds
Article 1048: 0.00 seconds
Article 1049: 23.80 seconds
Article 1050: 0.00 seconds
Article 1051: 8.12 seconds
Article 1052: 24.97 seconds
Article 1053: 0.00 seconds
Article 1054: 0.00 seconds
Article 1055: 14.52 seconds
Article 1056: 30.76 seconds
Article 1057: 14.44 seconds
Article 1058: 21.34 seconds
Article 1059: 11.10 seconds
Article 1060: 9.49 seconds
Article 1061: 9.84 seconds
Article 1062: 4.37 seconds
Article 1063: 6.97 seconds
Article 1064: 12.08 seconds
Article 1065: 21.35 seconds
Article 1066: 13.80 seconds
Article 1067: 19.36 seconds
Article 1068: 4.96 seconds
Article 1069: 27.39 seconds
Article 1070: 4.08 seconds
Article 1071: 17.19 seconds
Article 1072: 17.25 seconds
Article 1073: 4.85 seconds
Article 1074: 0.00 seconds
Article 1075: 1.26 seconds
Article 1076: 11.31 seconds
Article 1077: 25.49 seconds
Article 1078: 27.15 seconds
Article 1079: 18.78 seconds
Article 1080: 21.83 seconds
Article 1081: 6.89 seconds
Article 1082: 10.23 seconds
Article 1083: 4.72 seconds
Article 1084: 10.61 seconds
Article 1085: 33.09 seconds
Article 1086: 36.71 seconds
Article 1087: 20.43 seconds
Article 1088: 9.85 seconds
Article 1089: 23.42 seconds
Article 1090: 31.27 seconds
Article 1091: 0.00 seconds
Article 1092: 15.19 seconds
Article 1093: 6.80 seconds
Article 1094: 6.37 seconds
Article 1095: 11.22 seconds
Article 1096: 11.68 seconds
Article 1097: 10.95 seconds
Article 1098: 0.00 seconds
Article 1099: 15.28 seconds
Article 1100: 0.00 seconds
Article 1101: 12.21 seconds
Article 1102: 0.00 seconds
Article 1103: 0.00 seconds
Article 1104: 2.74 seconds
Article 1105: 7.17 seconds
Article 1106: 26.00 seconds
Article 1107: 1.10 seconds
Article 1108: 21.65 seconds
Article 1109: 14.31 seconds
Article 1110: 24.07 seconds
Article 1111: 6.54 seconds
Article 1112: 9.74 seconds
Article 1113: 20.03 seconds
Article 1114: 8.90 seconds
Article 1115: 15.04 seconds
Article 1116: 14.27 seconds
Article 1117: 11.70 seconds
Article 1118: 8.45 seconds
Article 1119: 21.67 seconds
Article 1120: 12.13 seconds
Article 1121: 11.34 seconds
Article 1122: 0.00 seconds
Article 1123: 9.37 seconds
Article 1124: 25.19 seconds
Article 1125: 16.90 seconds
Article 1126: 21.90 seconds
Article 1127: 6.82 seconds
Article 1128: 18.30 seconds
Article 1129: 17.62 seconds
Article 1130: 16.42 seconds
Article 1131: 1.76 seconds
Article 1132: 0.40 seconds
Article 1133: 26.82 seconds
Article 1134: 8.65 seconds
Article 1135: 6.06 seconds
Article 1136: 16.10 seconds
Article 1137: 22.58 seconds
Article 1138: 4.97 seconds
Article 1139: 27.98 seconds
Article 1140: 9.39 seconds
Article 1141: 21.96 seconds
Article 1142: 4.12 seconds
Article 1143: 24.57 seconds
Article 1144: 12.21 seconds
Article 1145: 15.91 seconds
Article 1146: 3.20 seconds
Article 1147: 24.93 seconds
Article 1148: 0.00 seconds
Article 1149: 20.97 seconds
Article 1150: 22.13 seconds
Article 1151: 7.86 seconds
Article 1152: 22.13 seconds
Article 1153: 12.94 seconds
Article 1154: 25.89 seconds
Article 1155: 16.54 seconds
Article 1156: 21.96 seconds
Article 1157: 24.83 seconds
Article 1158: 0.00 seconds
Article 1159: 11.93 seconds
Article 1160: 6.83 seconds
Article 1161: 33.45 seconds
Article 1162: 14.82 seconds
Article 1163: 26.57 seconds
Article 1164: 15.78 seconds
Article 1165: 5.32 seconds
Article 1166: 11.95 seconds
Article 1167: 0.00 seconds
Article 1168: 4.63 seconds
Article 1169: 27.15 seconds
Article 1170: 6.93 seconds
Article 1171: 22.27 seconds
Article 1172: 0.00 seconds
Article 1173: 14.18 seconds
Article 1174: 8.24 seconds
Article 1175: 21.89 seconds
Article 1176: 19.10 seconds
Article 1177: 9.80 seconds
Article 1178: 0.00 seconds
Article 1179: 3.61 seconds
Article 1180: 0.00 seconds
Article 1181: 29.51 seconds
Article 1182: 14.33 seconds
Article 1183: 16.01 seconds
Article 1184: 2.61 seconds
Article 1185: 16.73 seconds
Article 1186: 23.84 seconds
Article 1187: 11.21 seconds
Article 1188: 8.98 seconds
Article 1189: 0.63 seconds
Article 1190: 0.00 seconds
Article 1191: 20.84 seconds
Article 1192: 12.02 seconds
Article 1193: 5.54 seconds
Article 1194: 19.33 seconds
Article 1195: 23.82 seconds
Article 1196: 27.46 seconds
Article 1197: 9.48 seconds
Article 1198: 4.26 seconds
Article 1199: 24.49 seconds
Article 1200: 8.32 seconds
Article 1201: 7.83 seconds
Article 1202: 4.83 seconds
Article 1203: 5.02 seconds
Article 1204: 0.00 seconds
Article 1205: 5.77 seconds
Article 1206: 29.15 seconds
Article 1207: 21.64 seconds
Article 1208: 8.30 seconds
Article 1209: 7.52 seconds
Article 1210: 3.55 seconds
Article 1211: 5.82 seconds
Article 1212: 29.46 seconds
Article 1213: 10.97 seconds
Article 1214: 7.72 seconds
Article 1215: 0.00 seconds
Article 1216: 8.29 seconds
Article 1217: 0.00 seconds
Article 1218: 20.20 seconds
Article 1219: 37.25 seconds
Article 1220: 19.32 seconds
Article 1221: 2.49 seconds
Article 1222: 14.92 seconds
Article 1223: 17.89 seconds
Article 1224: 2.57 seconds
Article 1225: 23.22 seconds
Article 1226: 11.24 seconds
Article 1227: 6.11 seconds
Article 1228: 21.72 seconds
Article 1229: 24.93 seconds
Article 1230: 0.00 seconds
Article 1231: 0.00 seconds
Article 1232: 12.82 seconds
Article 1233: 0.00 seconds
Article 1234: 14.37 seconds
Article 1235: 16.28 seconds
Article 1236: 21.86 seconds
Article 1237: 7.52 seconds
Article 1238: 4.29 seconds
Article 1239: 10.77 seconds
Article 1240: 32.19 seconds
Article 1241: 14.10 seconds
Article 1242: 5.39 seconds
Article 1243: 1.50 seconds
Article 1244: 13.75 seconds
Article 1245: 0.44 seconds
Article 1246: 23.06 seconds
Article 1247: 15.54 seconds
Article 1248: 9.00 seconds
Article 1249: 23.79 seconds
Article 1250: 6.50 seconds
Article 1251: 15.96 seconds
Article 1252: 8.69 seconds
Article 1253: 9.37 seconds
Article 1254: 12.69 seconds
Article 1255: 1.37 seconds
Article 1256: 16.59 seconds
Article 1257: 2.41 seconds
Article 1258: 17.08 seconds
Article 1259: 12.99 seconds
Article 1260: 18.28 seconds
Article 1261: 12.40 seconds
Article 1262: 21.54 seconds
Article 1263: 0.00 seconds
Article 1264: 12.37 seconds
Article 1265: 6.98 seconds
Article 1266: 12.12 seconds
Article 1267: 18.10 seconds
Article 1268: 21.36 seconds
Article 1269: 0.00 seconds
Article 1270: 6.60 seconds
Article 1271: 15.98 seconds
Article 1272: 22.91 seconds
Article 1273: 14.69 seconds
Article 1274: 0.00 seconds
Article 1275: 15.22 seconds
Article 1276: 0.00 seconds
Article 1277: 0.75 seconds
Article 1278: 11.02 seconds
Article 1279: 27.42 seconds
Article 1280: 16.19 seconds
Article 1281: 27.00 seconds
Article 1282: 9.29 seconds
Article 1283: 0.00 seconds
Article 1284: 16.34 seconds
Article 1285: 16.21 seconds
Article 1286: 21.19 seconds
Article 1287: 9.28 seconds
Article 1288: 0.80 seconds
Article 1289: 22.07 seconds
Article 1290: 0.00 seconds
Article 1291: 20.11 seconds
Article 1292: 18.23 seconds
Article 1293: 6.36 seconds
Article 1294: 4.94 seconds
Article 1295: 24.50 seconds
Article 1296: 3.99 seconds
Article 1297: 12.16 seconds
Article 1298: 21.19 seconds
Article 1299: 10.25 seconds
Article 1300: 23.36 seconds
Article 1301: 2.81 seconds
Article 1302: 6.31 seconds
Article 1303: 4.75 seconds
Article 1304: 11.96 seconds
Article 1305: 13.69 seconds
Article 1306: 27.30 seconds
Article 1307: 0.00 seconds
Article 1308: 33.15 seconds
Article 1309: 17.85 seconds
Article 1310: 16.78 seconds
Article 1311: 0.00 seconds
Article 1312: 25.94 seconds
Article 1313: 0.00 seconds
Article 1314: 16.97 seconds
Article 1315: 24.15 seconds
Article 1316: 26.53 seconds
Article 1317: 0.00 seconds
Article 1318: 2.55 seconds
Article 1319: 5.48 seconds
Article 1320: 0.00 seconds
Article 1321: 17.88 seconds
Article 1322: 21.40 seconds
Article 1323: 7.39 seconds
Article 1324: 23.30 seconds
Article 1325: 17.59 seconds
Article 1326: 10.80 seconds
Article 1327: 27.12 seconds
Article 1328: 4.70 seconds
Article 1329: 7.82 seconds
Article 1330: 0.00 seconds
Article 1331: 8.77 seconds
Article 1332: 16.23 seconds
Article 1333: 4.96 seconds
Article 1334: 21.34 seconds
Article 1335: 15.01 seconds
Article 1336: 10.85 seconds
Article 1337: 16.54 seconds
Article 1338: 14.20 seconds
Article 1339: 0.73 seconds
Article 1340: 17.33 seconds
Article 1341: 0.00 seconds
Article 1342: 0.89 seconds
Article 1343: 12.34 seconds
Article 1344: 19.60 seconds
Article 1345: 2.20 seconds
Article 1346: 29.05 seconds
Article 1347: 9.72 seconds
Article 1348: 25.91 seconds
Article 1349: 15.61 seconds
Article 1350: 8.03 seconds
Article 1351: 5.24 seconds
Article 1352: 16.38 seconds
Article 1353: 8.02 seconds
Article 1354: 20.45 seconds
Article 1355: 9.14 seconds
Article 1356: 4.61 seconds
Article 1357: 11.39 seconds
Article 1358: 0.00 seconds
Article 1359: 14.14 seconds
Article 1360: 6.25 seconds
Article 1361: 14.70 seconds
Article 1362: 4.20 seconds
Article 1363: 6.69 seconds
Article 1364: 21.05 seconds
Article 1365: 15.41 seconds
Article 1366: 25.22 seconds
Article 1367: 0.00 seconds
Article 1368: 22.23 seconds
Article 1369: 3.83 seconds
Article 1370: 13.67 seconds
Article 1371: 10.41 seconds
Article 1372: 0.00 seconds
Article 1373: 0.46 seconds
Article 1374: 17.93 seconds
Article 1375: 0.00 seconds
Article 1376: 3.06 seconds
Article 1377: 9.98 seconds
Article 1378: 19.18 seconds
Article 1379: 7.57 seconds
Article 1380: 6.17 seconds
Article 1381: 9.91 seconds
Article 1382: 14.75 seconds
Article 1383: 0.00 seconds
Article 1384: 4.41 seconds
Article 1385: 7.46 seconds
Article 1386: 11.24 seconds
Article 1387: 31.73 seconds
Article 1388: 0.54 seconds
Article 1389: 16.03 seconds
Article 1390: 16.84 seconds
Article 1391: 17.55 seconds
Article 1392: 15.64 seconds
Article 1393: 16.77 seconds
Article 1394: 0.00 seconds
Article 1395: 14.59 seconds
Article 1396: 20.66 seconds
Article 1397: 17.76 seconds
Article 1398: 0.00 seconds
Article 1399: 14.37 seconds
Article 1400: 13.53 seconds
Article 1401: 3.42 seconds
Article 1402: 14.32 seconds
Article 1403: 32.90 seconds
Article 1404: 16.98 seconds
Article 1405: 10.26 seconds
Article 1406: 8.83 seconds
Article 1407: 19.41 seconds
Article 1408: 0.00 seconds
Article 1409: 7.66 seconds
Article 1410: 16.06 seconds
Article 1411: 14.00 seconds
Article 1412: 4.79 seconds
Article 1413: 23.98 seconds
Article 1414: 0.43 seconds
Article 1415: 17.33 seconds
Article 1416: 9.79 seconds
Article 1417: 6.11 seconds
Article 1418: 5.24 seconds
Article 1419: 22.05 seconds
Article 1420: 29.01 seconds
Article 1421: 20.78 seconds
Article 1422: 14.87 seconds
Article 1423: 39.42 seconds
Article 1424: 15.03 seconds
Article 1425: 6.99 seconds
Article 1426: 9.08 seconds
Article 1427: 25.65 seconds
Article 1428: 14.99 seconds
Article 1429: 11.15 seconds
Article 1430: 16.51 seconds
Article 1431: 6.32 seconds
Article 1432: 0.00 seconds
Article 1433: 19.52 seconds
Article 1434: 8.56 seconds
Article 1435: 10.87 seconds
Article 1436: 0.00 seconds
Article 1437: 20.46 seconds
Article 1438: 8.47 seconds
Article 1439: 0.46 seconds
Article 1440: 20.04 seconds
Article 1441: 0.00 seconds
Article 1442: 27.11 seconds
Article 1443: 0.00 seconds
Article 1444: 3.96 seconds
Article 1445: 13.97 seconds
Article 1446: 31.91 seconds
Article 1447: 16.85 seconds
Article 1448: 6.31 seconds
Article 1449: 6.27 seconds
Article 1450: 0.00 seconds
Article 1451: 7.25 seconds
Article 1452: 0.00 seconds
Article 1453: 16.83 seconds
Article 1454: 9.29 seconds
Article 1455: 24.32 seconds
Article 1456: 4.95 seconds
Article 1457: 11.98 seconds
Article 1458: 36.39 seconds
Article 1459: 5.09 seconds
Article 1460: 17.01 seconds
Article 1461: 1.85 seconds
Article 1462: 7.49 seconds
Article 1463: 12.74 seconds
Article 1464: 31.20 seconds
Article 1465: 2.38 seconds
Article 1466: 0.00 seconds
Article 1467: 9.81 seconds
Article 1468: 22.97 seconds
Article 1469: 9.90 seconds
Article 1470: 12.96 seconds
Article 1471: 0.00 seconds
Article 1472: 23.35 seconds
Article 1473: 10.01 seconds
Article 1474: 16.00 seconds
Article 1475: 18.28 seconds
Article 1476: 8.87 seconds
Article 1477: 14.74 seconds
Article 1478: 4.83 seconds
Article 1479: 8.10 seconds
Article 1480: 10.52 seconds
Article 1481: 4.55 seconds
Article 1482: 24.98 seconds
Article 1483: 0.00 seconds
Article 1484: 21.96 seconds
Article 1485: 8.73 seconds
Article 1486: 13.33 seconds
Article 1487: 0.00 seconds
Article 1488: 17.79 seconds
Article 1489: 28.18 seconds
Article 1490: 21.87 seconds
Article 1491: 11.82 seconds
Article 1492: 13.50 seconds
Article 1493: 3.27 seconds
Article 1494: 0.00 seconds
Article 1495: 12.38 seconds
Article 1496: 10.32 seconds
Article 1497: 10.03 seconds
Article 1498: 32.37 seconds
Article 1499: 15.41 seconds
Article 1500: 39.86 seconds
Article 1501: 0.00 seconds
Article 1502: 11.85 seconds
Article 1503: 2.00 seconds
Article 1504: 17.93 seconds
Article 1505: 22.61 seconds
Article 1506: 4.90 seconds
Article 1507: 7.17 seconds
Article 1508: 27.79 seconds
Article 1509: 4.00 seconds
Article 1510: 8.58 seconds
Article 1511: 28.97 seconds
Article 1512: 2.05 seconds
Article 1513: 18.64 seconds
Article 1514: 7.67 seconds
Article 1515: 0.00 seconds
Article 1516: 0.28 seconds
Article 1517: 5.68 seconds
Article 1518: 4.81 seconds
Article 1519: 8.41 seconds
Article 1520: 19.29 seconds
Article 1521: 18.30 seconds
Article 1522: 26.53 seconds
Article 1523: 10.46 seconds
Article 1524: 13.42 seconds
Article 1525: 11.24 seconds
Article 1526: 5.37 seconds
Article 1527: 34.52 seconds
Article 1528: 11.21 seconds
Article 1529: 1.08 seconds
Article 1530: 7.59 seconds
Article 1531: 4.07 seconds
Article 1532: 7.18 seconds
Article 1533: 17.66 seconds
Article 1534: 23.07 seconds
Article 1535: 0.58 seconds
Article 1536: 3.81 seconds
Article 1537: 6.58 seconds
Article 1538: 26.59 seconds
Article 1539: 0.44 seconds
Article 1540: 8.82 seconds
Article 1541: 0.00 seconds
Article 1542: 24.80 seconds
Article 1543: 7.90 seconds
Article 1544: 11.75 seconds
Article 1545: 1.88 seconds
Article 1546: 27.05 seconds
Article 1547: 12.69 seconds
Article 1548: 9.86 seconds
Article 1549: 19.52 seconds
Article 1550: 5.92 seconds
Article 1551: 4.71 seconds
Article 1552: 0.53 seconds
Article 1553: 5.86 seconds
Article 1554: 23.66 seconds
Article 1555: 24.16 seconds
Article 1556: 26.32 seconds
Article 1557: 21.26 seconds
Article 1558: 10.50 seconds
Article 1559: 18.06 seconds
Article 1560: 3.27 seconds
Article 1561: 2.21 seconds
Article 1562: 1.60 seconds
Article 1563: 29.67 seconds
Article 1564: 5.62 seconds
Article 1565: 0.00 seconds
Article 1566: 7.79 seconds
Article 1567: 1.42 seconds
Article 1568: 0.00 seconds
Article 1569: 4.21 seconds
Article 1570: 0.00 seconds
Article 1571: 13.09 seconds
Article 1572: 27.08 seconds
Article 1573: 19.53 seconds
Article 1574: 5.02 seconds
Article 1575: 13.13 seconds
Article 1576: 2.62 seconds
Article 1577: 0.97 seconds
Article 1578: 14.50 seconds
Article 1579: 23.37 seconds
Article 1580: 12.37 seconds
Article 1581: 3.20 seconds
Article 1582: 0.00 seconds
Article 1583: 3.64 seconds
Article 1584: 0.00 seconds
Article 1585: 12.19 seconds
Article 1586: 9.75 seconds
Article 1587: 25.03 seconds
Article 1588: 5.94 seconds
Article 1589: 18.17 seconds
Article 1590: 0.00 seconds
Article 1591: 20.81 seconds
Article 1592: 11.56 seconds
Article 1593: 6.85 seconds
Article 1594: 26.47 seconds
Article 1595: 6.78 seconds
Article 1596: 9.10 seconds
Article 1597: 0.00 seconds
Article 1598: 14.80 seconds
Article 1599: 0.00 seconds
Article 1600: 9.84 seconds
Article 1601: 20.40 seconds
Article 1602: 8.14 seconds
Article 1603: 0.00 seconds
Article 1604: 0.00 seconds
Article 1605: 4.83 seconds
Article 1606: 2.89 seconds
Article 1607: 8.70 seconds
Article 1608: 18.40 seconds
Article 1609: 14.10 seconds
Article 1610: 0.00 seconds
Article 1611: 10.59 seconds
Article 1612: 0.00 seconds
Article 1613: 17.72 seconds
Article 1614: 19.19 seconds
Article 1615: 16.97 seconds
Article 1616: 12.65 seconds
Article 1617: 5.74 seconds
Article 1618: 12.54 seconds
Article 1619: 3.05 seconds
Article 1620: 12.81 seconds
Article 1621: 11.05 seconds
Article 1622: 29.23 seconds
Article 1623: 20.46 seconds
Article 1624: 2.05 seconds
Article 1625: 6.98 seconds
Article 1626: 5.94 seconds
Article 1627: 12.25 seconds
Article 1628: 4.34 seconds
Article 1629: 28.08 seconds
Article 1630: 19.54 seconds
Article 1631: 5.97 seconds
Article 1632: 37.38 seconds
Article 1633: 16.93 seconds
Article 1634: 3.00 seconds
Article 1635: 19.93 seconds
Article 1636: 5.93 seconds
Article 1637: 0.00 seconds
Article 1638: 0.00 seconds
Article 1639: 8.09 seconds
Article 1640: 0.00 seconds
Article 1641: 36.46 seconds
Article 1642: 7.32 seconds
Article 1643: 8.61 seconds
Article 1644: 8.66 seconds
Article 1645: 18.77 seconds
Article 1646: 11.44 seconds
Article 1647: 12.86 seconds
Article 1648: 7.59 seconds
Article 1649: 22.84 seconds
Article 1650: 11.89 seconds
Article 1651: 4.77 seconds
Article 1652: 17.65 seconds
Article 1653: 8.09 seconds
Article 1654: 14.99 seconds
Article 1655: 8.11 seconds
Article 1656: 10.31 seconds
Article 1657: 17.52 seconds
Article 1658: 34.63 seconds
Article 1659: 17.74 seconds
Article 1660: 6.47 seconds
Article 1661: 14.22 seconds
Article 1662: 6.36 seconds
Article 1663: 8.42 seconds
Article 1664: 21.79 seconds
Article 1665: 12.64 seconds
Article 1666: 8.48 seconds
Article 1667: 15.30 seconds
Article 1668: 0.00 seconds
Article 1669: 13.62 seconds
Article 1670: 0.00 seconds
Article 1671: 27.93 seconds
Article 1672: 0.00 seconds
Article 1673: 22.95 seconds
Article 1674: 5.87 seconds
Article 1675: 5.13 seconds
Article 1676: 8.83 seconds
Article 1677: 21.76 seconds
Article 1678: 23.59 seconds
Article 1679: 19.96 seconds
Article 1680: 0.00 seconds
Article 1681: 23.17 seconds
Article 1682: 15.24 seconds
Article 1683: 1.33 seconds
Article 1684: 19.62 seconds
Article 1685: 5.47 seconds
Article 1686: 0.00 seconds
Article 1687: 16.81 seconds
Article 1688: 12.72 seconds
Article 1689: 0.00 seconds
Article 1690: 0.00 seconds
Article 1691: 8.37 seconds
Article 1692: 7.91 seconds
Article 1693: 8.43 seconds
Article 1694: 10.11 seconds
Article 1695: 15.91 seconds
Article 1696: 14.96 seconds
Article 1697: 0.00 seconds
Article 1698: 10.56 seconds
Article 1699: 14.60 seconds
Article 1700: 0.00 seconds
Article 1701: 8.19 seconds
Article 1702: 6.22 seconds
Article 1703: 9.39 seconds
Article 1704: 8.28 seconds
Article 1705: 16.70 seconds
Article 1706: 28.29 seconds
Article 1707: 6.53 seconds
Article 1708: 11.96 seconds
Article 1709: 24.47 seconds
Article 1710: 15.42 seconds
Article 1711: 5.13 seconds
Article 1712: 5.70 seconds
Article 1713: 18.81 seconds
Article 1714: 0.00 seconds
Article 1715: 26.52 seconds
Article 1716: 19.82 seconds
Article 1717: 13.25 seconds
Article 1718: 21.80 seconds
Article 1719: 2.79 seconds
Article 1720: 5.56 seconds
Article 1721: 13.22 seconds
Article 1722: 14.60 seconds
Article 1723: 6.30 seconds
Article 1724: 5.80 seconds
Article 1725: 14.81 seconds
Article 1726: 11.34 seconds
Article 1727: 0.00 seconds
Article 1728: 17.15 seconds
Article 1729: 5.96 seconds
Article 1730: 0.00 seconds
Article 1731: 6.23 seconds
Article 1732: 0.00 seconds
Article 1733: 21.21 seconds
Article 1734: 5.40 seconds
Article 1735: 25.39 seconds
Article 1736: 1.80 seconds
Article 1737: 12.22 seconds
Article 1738: 3.22 seconds
Article 1739: 18.35 seconds
Article 1740: 10.54 seconds
Article 1741: 25.42 seconds
Article 1742: 23.16 seconds
Article 1743: 27.96 seconds
Article 1744: 10.05 seconds
Article 1745: 29.63 seconds
Article 1746: 9.97 seconds
Article 1747: 26.58 seconds
Article 1748: 15.49 seconds
Article 1749: 20.71 seconds
Article 1750: 17.75 seconds
Article 1751: 2.31 seconds
Article 1752: 8.70 seconds
Article 1753: 0.00 seconds
Article 1754: 10.62 seconds
Article 1755: 15.50 seconds
Article 1756: 0.00 seconds
Article 1757: 8.13 seconds
Article 1758: 19.86 seconds
Article 1759: 0.00 seconds
Article 1760: 15.66 seconds
Article 1761: 4.54 seconds
Article 1762: 2.53 seconds
Article 1763: 9.14 seconds
Article 1764: 19.55 seconds
Article 1765: 10.13 seconds
Article 1766: 8.02 seconds
Article 1767: 6.54 seconds
Article 1768: 0.00 seconds
Article 1769: 0.00 seconds
Article 1770: 16.71 seconds
Article 1771: 28.51 seconds
Article 1772: 22.79 seconds
Article 1773: 2.17 seconds
Article 1774: 17.02 seconds
Article 1775: 3.12 seconds
Article 1776: 7.53 seconds
Article 1777: 17.52 seconds
Article 1778: 27.20 seconds
Article 1779: 10.01 seconds
Article 1780: 0.00 seconds
Article 1781: 12.36 seconds
Article 1782: 20.32 seconds
Article 1783: 0.00 seconds
Article 1784: 0.00 seconds
Article 1785: 4.65 seconds
Article 1786: 11.55 seconds
Article 1787: 17.63 seconds
Article 1788: 0.00 seconds
Article 1789: 8.01 seconds
Article 1790: 6.60 seconds
Article 1791: 2.66 seconds
Article 1792: 23.91 seconds
Article 1793: 11.05 seconds
Article 1794: 14.25 seconds
Article 1795: 9.11 seconds
Article 1796: 5.30 seconds
Article 1797: 10.44 seconds
Article 1798: 26.51 seconds
Article 1799: 16.14 seconds
Article 1800: 4.75 seconds
Article 1801: 2.53 seconds
Article 1802: 12.04 seconds
Article 1803: 32.77 seconds
Article 1804: 0.00 seconds
Article 1805: 13.99 seconds
Article 1806: 17.30 seconds
Article 1807: 6.87 seconds
Article 1808: 10.46 seconds
Article 1809: 15.26 seconds
Article 1810: 19.45 seconds
Article 1811: 15.30 seconds
Article 1812: 10.21 seconds
Article 1813: 13.51 seconds
Article 1814: 4.15 seconds
Article 1815: 26.47 seconds
Article 1816: 0.00 seconds
Article 1817: 8.31 seconds
Article 1818: 3.49 seconds
Article 1819: 21.70 seconds
Article 1820: 5.15 seconds
Article 1821: 20.88 seconds
Article 1822: 13.49 seconds
Article 1823: 15.59 seconds
Article 1824: 16.38 seconds
Article 1825: 9.49 seconds
Article 1826: 16.36 seconds
Article 1827: 3.98 seconds
Article 1828: 22.39 seconds
Article 1829: 2.15 seconds
Article 1830: 9.77 seconds
Article 1831: 16.39 seconds
Article 1832: 4.10 seconds
Article 1833: 0.00 seconds
Article 1834: 1.06 seconds
Article 1835: 11.76 seconds
Article 1836: 19.17 seconds
Article 1837: 12.90 seconds
Article 1838: 30.66 seconds
Article 1839: 10.49 seconds
Article 1840: 0.00 seconds
Article 1841: 33.56 seconds
Article 1842: 27.12 seconds
Article 1843: 3.69 seconds
Article 1844: 4.42 seconds
Article 1845: 0.00 seconds
Article 1846: 1.48 seconds
Article 1847: 19.19 seconds
Article 1848: 11.46 seconds
Article 1849: 8.83 seconds
Article 1850: 11.62 seconds
Article 1851: 23.01 seconds
Article 1852: 10.59 seconds
Article 1853: 5.22 seconds
Article 1854: 24.69 seconds
Article 1855: 13.85 seconds
Article 1856: 11.28 seconds
Article 1857: 0.00 seconds
Article 1858: 10.52 seconds
Article 1859: 13.15 seconds
Article 1860: 7.14 seconds
Article 1861: 2.24 seconds
Article 1862: 9.38 seconds
Article 1863: 13.03 seconds
Article 1864: 0.00 seconds
Article 1865: 0.00 seconds
Article 1866: 14.71 seconds
Article 1867: 13.17 seconds
Article 1868: 0.00 seconds
Article 1869: 7.69 seconds
Article 1870: 11.21 seconds
Article 1871: 26.41 seconds
Article 1872: 22.82 seconds
Article 1873: 0.00 seconds
Article 1874: 15.12 seconds
Article 1875: 23.75 seconds
Article 1876: 30.70 seconds
Article 1877: 10.35 seconds
Article 1878: 9.16 seconds
Article 1879: 19.55 seconds
Article 1880: 23.55 seconds
Article 1881: 30.89 seconds
Article 1882: 10.78 seconds
Article 1883: 0.00 seconds
Article 1884: 23.62 seconds
Article 1885: 18.44 seconds
Article 1886: 7.34 seconds
Article 1887: 7.60 seconds
Article 1888: 2.50 seconds
Article 1889: 16.40 seconds
Article 1890: 0.00 seconds
Article 1891: 26.85 seconds
Article 1892: 2.81 seconds
Article 1893: 20.80 seconds
Article 1894: 0.00 seconds
Article 1895: 33.66 seconds
Article 1896: 12.49 seconds
Article 1897: 6.78 seconds
Article 1898: 16.07 seconds
Article 1899: 10.74 seconds
Article 1900: 15.38 seconds
Article 1901: 0.00 seconds
Article 1902: 15.75 seconds
Article 1903: 25.21 seconds
Article 1904: 1.93 seconds
Article 1905: 1.90 seconds
Article 1906: 17.93 seconds
Article 1907: 0.00 seconds
Article 1908: 2.79 seconds
Article 1909: 25.94 seconds
Article 1910: 0.00 seconds
Article 1911: 0.00 seconds
Article 1912: 3.17 seconds
Article 1913: 2.64 seconds
Article 1914: 6.72 seconds
Article 1915: 0.00 seconds
Article 1916: 16.90 seconds
Article 1917: 28.97 seconds
