Model: mistral_7binstruct
Dataset: SAMSum.json
Temperature: 2.1
Total inference time: 20169.02 seconds
Average inference time per article: 8.3 seconds
Inference times per article:
Article 990: 14.85 seconds
Article 991: 23.90 seconds
Article 992: 17.57 seconds
Article 993: 2.90 seconds
Article 994: 6.48 seconds
Article 995: 2.79 seconds
Article 996: 2.69 seconds
Article 997: 9.53 seconds
Article 998: 22.71 seconds
Article 999: 11.57 seconds
Article 1000: 1.99 seconds
Article 1001: 22.53 seconds
Article 1002: 2.71 seconds
Article 1003: 1.88 seconds
Article 1004: 3.61 seconds
Article 1005: 19.37 seconds
Article 1006: 13.02 seconds
Article 1007: 22.74 seconds
Article 1008: 16.34 seconds
Article 1009: 7.17 seconds
Article 1010: 21.95 seconds
Article 1011: 6.31 seconds
Article 1012: 9.75 seconds
Article 1013: 9.40 seconds
Article 1014: 2.27 seconds
Article 1015: 22.72 seconds
Article 1016: 13.42 seconds
Article 1017: 19.31 seconds
Article 1018: 1.28 seconds
Article 1019: 7.34 seconds
Article 1020: 21.24 seconds
Article 1021: 11.08 seconds
Article 1022: 22.75 seconds
Article 1023: 4.66 seconds
Article 1024: 7.99 seconds
Article 1025: 2.91 seconds
Article 1026: 3.79 seconds
Article 1027: 7.57 seconds
Article 1028: 14.00 seconds
Article 1029: 8.09 seconds
Article 1030: 15.47 seconds
Article 1031: 2.56 seconds
Article 1032: 15.86 seconds
Article 1033: 8.41 seconds
Article 1034: 18.93 seconds
Article 1035: 2.25 seconds
Article 1036: 4.82 seconds
Article 1037: 31.15 seconds
Article 1038: 12.08 seconds
Article 1039: 1.38 seconds
Article 1040: 4.66 seconds
Article 1041: 1.83 seconds
Article 1042: 1.28 seconds
Article 1043: 16.41 seconds
Article 1044: 7.44 seconds
Article 1045: 1.43 seconds
Article 1046: 3.15 seconds
Article 1047: 1.61 seconds
Article 1048: 12.71 seconds
Article 1049: 8.75 seconds
Article 1050: 9.86 seconds
Article 1051: 22.96 seconds
Article 1052: 27.01 seconds
Article 1053: 21.66 seconds
Article 1054: 3.97 seconds
Article 1055: 1.77 seconds
Article 1056: 11.29 seconds
Article 1057: 12.28 seconds
Article 1058: 6.43 seconds
Article 1059: 13.76 seconds
Article 1060: 3.49 seconds
Article 1061: 6.92 seconds
Article 1062: 2.55 seconds
Article 1063: 3.87 seconds
Article 1064: 19.96 seconds
Article 1065: 2.72 seconds
Article 1066: 1.24 seconds
Article 1067: 2.37 seconds
Article 1068: 12.98 seconds
Article 1069: 24.49 seconds
Article 1070: 22.73 seconds
Article 1071: 18.69 seconds
Article 1072: 2.34 seconds
Article 1073: 4.05 seconds
Article 1074: 14.00 seconds
Article 1075: 29.07 seconds
Article 1076: 12.44 seconds
Article 1077: 9.62 seconds
Article 1078: 12.24 seconds
Article 1079: 1.93 seconds
Article 1080: 3.24 seconds
Article 1081: 14.63 seconds
Article 1082: 2.65 seconds
Article 1083: 6.63 seconds
Article 1084: 22.67 seconds
Article 1085: 13.39 seconds
Article 1086: 17.48 seconds
Article 1087: 11.44 seconds
Article 1088: 3.08 seconds
Article 1089: 2.20 seconds
Article 1090: 5.89 seconds
Article 1091: 14.80 seconds
Article 1092: 14.00 seconds
Article 1093: 13.28 seconds
Article 1094: 13.43 seconds
Article 1095: 1.15 seconds
Article 1096: 18.95 seconds
Article 1097: 4.05 seconds
Article 1098: 2.67 seconds
Article 1099: 37.58 seconds
Article 1100: 1.22 seconds
Article 1101: 1.80 seconds
Article 1102: 18.38 seconds
Article 1103: 5.00 seconds
Article 1104: 18.41 seconds
Article 1105: 11.21 seconds
Article 1106: 17.12 seconds
Article 1107: 9.52 seconds
Article 1108: 5.27 seconds
Article 1109: 2.43 seconds
Article 1110: 9.92 seconds
Article 1111: 2.49 seconds
Article 1112: 11.47 seconds
Article 1113: 4.54 seconds
Article 1114: 2.06 seconds
Article 1115: 6.66 seconds
Article 1116: 14.95 seconds
Article 1117: 1.89 seconds
Article 1118: 3.33 seconds
Article 1119: 4.85 seconds
Article 1120: 1.50 seconds
Article 1121: 3.63 seconds
Article 1122: 9.23 seconds
Article 1123: 3.99 seconds
Article 1124: 19.81 seconds
Article 1125: 1.89 seconds
Article 1126: 16.06 seconds
Article 1127: 8.70 seconds
Article 1128: 13.78 seconds
Article 1129: 1.72 seconds
Article 1130: 3.39 seconds
Article 1131: 11.48 seconds
Article 1132: 24.25 seconds
Article 1133: 1.69 seconds
Article 1134: 13.51 seconds
Article 1135: 8.94 seconds
Article 1136: 22.90 seconds
Article 1137: 3.94 seconds
Article 1138: 9.78 seconds
Article 1139: 6.54 seconds
Article 1140: 12.02 seconds
Article 1141: 2.15 seconds
Article 1142: 18.89 seconds
Article 1143: 2.60 seconds
Article 1144: 16.56 seconds
Article 1145: 1.87 seconds
Article 1146: 14.95 seconds
Article 1147: 11.96 seconds
Article 1148: 25.66 seconds
Article 1149: 3.84 seconds
Article 1150: 17.39 seconds
Article 1151: 21.40 seconds
Article 1152: 2.48 seconds
Article 1153: 17.55 seconds
Article 1154: 1.73 seconds
Article 1155: 12.78 seconds
Article 1156: 2.37 seconds
Article 1157: 3.79 seconds
Article 1158: 25.35 seconds
Article 1159: 28.78 seconds
Article 1160: 13.61 seconds
Article 1161: 14.04 seconds
Article 1162: 5.33 seconds
Article 1163: 3.64 seconds
Article 1164: 1.44 seconds
Article 1165: 11.31 seconds
Article 1166: 6.89 seconds
Article 1167: 6.75 seconds
Article 1168: 9.16 seconds
Article 1169: 3.45 seconds
Article 1170: 6.64 seconds
Article 1171: 22.66 seconds
Article 1172: 17.74 seconds
Article 1173: 3.12 seconds
Article 1174: 6.49 seconds
Article 1175: 11.33 seconds
Article 1176: 17.49 seconds
Article 1177: 2.34 seconds
Article 1178: 12.62 seconds
Article 1179: 4.27 seconds
Article 1180: 28.89 seconds
Article 1181: 5.06 seconds
Article 1182: 12.35 seconds
Article 1183: 8.07 seconds
Article 1184: 16.29 seconds
Article 1185: 8.09 seconds
Article 1186: 11.50 seconds
Article 1187: 28.07 seconds
Article 1188: 16.95 seconds
Article 1189: 13.14 seconds
Article 1190: 12.59 seconds
Article 1191: 26.23 seconds
Article 1192: 2.33 seconds
Article 1193: 17.22 seconds
Article 1194: 22.20 seconds
Article 1195: 23.51 seconds
Article 1196: 2.96 seconds
Article 1197: 18.20 seconds
Article 1198: 8.29 seconds
Article 1199: 19.91 seconds
Article 1200: 3.97 seconds
Article 1201: 1.69 seconds
Article 1202: 16.99 seconds
Article 1203: 22.33 seconds
Article 1204: 6.38 seconds
Article 1205: 4.96 seconds
Article 1206: 11.86 seconds
Article 1207: 12.50 seconds
Article 1208: 13.43 seconds
Article 1209: 13.15 seconds
Article 1210: 2.98 seconds
Article 1211: 4.68 seconds
Article 1212: 17.41 seconds
Article 1213: 1.01 seconds
Article 1214: 7.27 seconds
Article 1215: 1.56 seconds
Article 1216: 7.15 seconds
Article 1217: 14.06 seconds
Article 1218: 15.64 seconds
Article 1219: 12.64 seconds
Article 1220: 3.38 seconds
Article 1221: 11.23 seconds
Article 1222: 4.66 seconds
Article 1223: 1.33 seconds
Article 1224: 1.70 seconds
Article 1225: 13.62 seconds
Article 1226: 25.17 seconds
Article 1227: 12.73 seconds
Article 1228: 9.90 seconds
Article 1229: 24.16 seconds
Article 1230: 2.34 seconds
Article 1231: 11.17 seconds
Article 1232: 7.79 seconds
Article 1233: 1.32 seconds
Article 1234: 21.66 seconds
Article 1235: 12.67 seconds
Article 1236: 13.01 seconds
Article 1237: 19.47 seconds
Article 1238: 16.69 seconds
Article 1239: 12.47 seconds
Article 1240: 2.57 seconds
Article 1241: 4.14 seconds
Article 1242: 1.93 seconds
Article 1243: 4.24 seconds
Article 1244: 1.52 seconds
Article 1245: 12.37 seconds
Article 1246: 14.84 seconds
Article 1247: 6.77 seconds
Article 1248: 33.12 seconds
Article 1249: 6.96 seconds
Article 1250: 13.38 seconds
Article 1251: 6.74 seconds
Article 1252: 12.96 seconds
Article 1253: 15.30 seconds
Article 1254: 17.74 seconds
Article 1255: 16.62 seconds
Article 1256: 23.83 seconds
Article 1257: 12.78 seconds
Article 1258: 8.38 seconds
Article 1259: 7.55 seconds
Article 1260: 14.00 seconds
Article 1261: 2.36 seconds
Article 1262: 31.39 seconds
Article 1263: 12.60 seconds
Article 1264: 1.08 seconds
Article 1265: 7.06 seconds
Article 1266: 3.69 seconds
Article 1267: 12.29 seconds
Article 1268: 9.86 seconds
Article 1269: 21.21 seconds
Article 1270: 2.14 seconds
Article 1271: 3.48 seconds
Article 1272: 19.71 seconds
Article 1273: 5.46 seconds
Article 1274: 18.04 seconds
Article 1275: 16.83 seconds
Article 1276: 9.00 seconds
Article 1277: 12.68 seconds
Article 1278: 2.88 seconds
Article 1279: 15.28 seconds
Article 1280: 12.17 seconds
Article 1281: 8.26 seconds
Article 1282: 16.12 seconds
Article 1283: 1.19 seconds
Article 1284: 16.19 seconds
Article 1285: 1.93 seconds
Article 1286: 3.55 seconds
Article 1287: 4.81 seconds
Article 1288: 9.19 seconds
Article 1289: 1.45 seconds
Article 1290: 13.43 seconds
Article 1291: 19.40 seconds
Article 1292: 1.22 seconds
Article 1293: 3.10 seconds
Article 1294: 1.67 seconds
Article 1295: 4.33 seconds
Article 1296: 15.55 seconds
Article 1297: 14.47 seconds
Article 1298: 2.97 seconds
Article 1299: 5.82 seconds
Article 1300: 6.77 seconds
Article 1301: 25.06 seconds
Article 1302: 4.28 seconds
Article 1303: 19.80 seconds
Article 1304: 1.76 seconds
Article 1305: 3.14 seconds
Article 1306: 16.54 seconds
Article 1307: 2.36 seconds
Article 1308: 2.14 seconds
Article 1309: 3.87 seconds
Article 1310: 2.21 seconds
Article 1311: 22.00 seconds
Article 1312: 8.99 seconds
Article 1313: 6.87 seconds
Article 1314: 23.59 seconds
Article 1315: 12.53 seconds
Article 1316: 9.16 seconds
Article 1317: 17.19 seconds
Article 1318: 25.09 seconds
Article 1319: 8.66 seconds
Article 1320: 15.24 seconds
Article 1321: 3.29 seconds
Article 1322: 5.61 seconds
Article 1323: 2.48 seconds
Article 1324: 7.84 seconds
Article 1325: 7.41 seconds
Article 1326: 12.16 seconds
Article 1327: 4.01 seconds
Article 1328: 4.44 seconds
Article 1329: 12.91 seconds
Article 1330: 7.71 seconds
Article 1331: 1.47 seconds
Article 1332: 2.50 seconds
Article 1333: 14.76 seconds
Article 1334: 1.43 seconds
Article 1335: 1.80 seconds
Article 1336: 3.46 seconds
Article 1337: 1.25 seconds
Article 1338: 4.70 seconds
Article 1339: 7.41 seconds
Article 1340: 18.22 seconds
Article 1341: 11.55 seconds
Article 1342: 19.09 seconds
Article 1343: 8.96 seconds
Article 1344: 14.63 seconds
Article 1345: 1.02 seconds
Article 1346: 2.06 seconds
Article 1347: 2.19 seconds
Article 1348: 3.15 seconds
Article 1349: 12.20 seconds
Article 1350: 24.21 seconds
Article 1351: 11.74 seconds
Article 1352: 15.09 seconds
Article 1353: 17.14 seconds
Article 1354: 12.42 seconds
Article 1355: 12.91 seconds
Article 1356: 8.96 seconds
Article 1357: 4.78 seconds
Article 1358: 2.63 seconds
Article 1359: 16.96 seconds
Article 1360: 15.65 seconds
Article 1361: 27.49 seconds
Article 1362: 12.09 seconds
Article 1363: 25.25 seconds
Article 1364: 7.81 seconds
Article 1365: 18.16 seconds
Article 1366: 1.75 seconds
Article 1367: 2.07 seconds
Article 1368: 26.61 seconds
Article 1369: 18.88 seconds
Article 1370: 15.72 seconds
Article 1371: 25.26 seconds
Article 1372: 4.96 seconds
Article 1373: 3.84 seconds
Article 1374: 1.43 seconds
Article 1375: 11.72 seconds
Article 1376: 3.35 seconds
Article 1377: 4.42 seconds
Article 1378: 5.56 seconds
Article 1379: 12.72 seconds
Article 1380: 21.89 seconds
Article 1381: 13.25 seconds
Article 1382: 16.88 seconds
Article 1383: 17.81 seconds
Article 1384: 2.65 seconds
Article 1385: 25.13 seconds
Article 1386: 14.84 seconds
Article 1387: 9.86 seconds
Article 1388: 1.75 seconds
Article 1389: 3.43 seconds
Article 1390: 22.73 seconds
Article 1391: 19.22 seconds
Article 1392: 5.97 seconds
Article 1393: 1.98 seconds
Article 1394: 6.65 seconds
Article 1395: 11.82 seconds
Article 1396: 14.04 seconds
Article 1397: 2.40 seconds
Article 1398: 3.28 seconds
Article 1399: 8.72 seconds
Article 1400: 19.31 seconds
Article 1401: 2.67 seconds
Article 1402: 14.63 seconds
Article 1403: 4.40 seconds
Article 1404: 11.24 seconds
Article 1405: 3.10 seconds
Article 1406: 2.21 seconds
Article 1407: 15.00 seconds
Article 1408: 9.96 seconds
Article 1409: 4.03 seconds
Article 1410: 7.09 seconds
Article 1411: 1.64 seconds
Article 1412: 2.34 seconds
Article 1413: 3.20 seconds
Article 1414: 1.72 seconds
Article 1415: 13.58 seconds
Article 1416: 19.57 seconds
Article 1417: 2.42 seconds
Article 1418: 17.95 seconds
Article 1419: 12.05 seconds
Article 1420: 27.33 seconds
Article 1421: 11.56 seconds
Article 1422: 6.26 seconds
Article 1423: 2.36 seconds
Article 1424: 3.15 seconds
Article 1425: 1.34 seconds
Article 1426: 3.55 seconds
Article 1427: 23.99 seconds
Article 1428: 5.92 seconds
Article 1429: 7.90 seconds
Article 1430: 1.39 seconds
Article 1431: 16.13 seconds
Article 1432: 12.37 seconds
Article 1433: 21.92 seconds
Article 1434: 3.70 seconds
Article 1435: 21.47 seconds
Article 1436: 11.44 seconds
Article 1437: 12.00 seconds
Article 1438: 11.08 seconds
Article 1439: 1.62 seconds
Article 1440: 12.21 seconds
Article 1441: 11.79 seconds
Article 1442: 2.67 seconds
Article 1443: 22.87 seconds
Article 1444: 6.99 seconds
Article 1445: 2.98 seconds
Article 1446: 9.33 seconds
Article 1447: 1.96 seconds
Article 1448: 1.64 seconds
Article 1449: 1.97 seconds
Article 1450: 11.53 seconds
Article 1451: 9.37 seconds
Article 1452: 16.57 seconds
Article 1453: 3.07 seconds
Article 1454: 8.35 seconds
Article 1455: 22.48 seconds
Article 1456: 16.84 seconds
Article 1457: 15.37 seconds
Article 1458: 4.28 seconds
Article 1459: 18.81 seconds
Article 1460: 16.51 seconds
Article 1461: 11.26 seconds
Article 1462: 15.02 seconds
Article 1463: 14.33 seconds
Article 1464: 3.26 seconds
Article 1465: 14.30 seconds
Article 1466: 28.52 seconds
Article 1467: 15.66 seconds
Article 1468: 6.99 seconds
Article 1469: 3.18 seconds
Article 1470: 3.15 seconds
Article 1471: 2.50 seconds
Article 1472: 12.75 seconds
Article 1473: 19.24 seconds
Article 1474: 22.16 seconds
Article 1475: 3.30 seconds
Article 1476: 8.51 seconds
Article 1477: 9.40 seconds
Article 1478: 17.03 seconds
Article 1479: 6.51 seconds
Article 1480: 3.73 seconds
Article 1481: 28.60 seconds
Article 1482: 33.55 seconds
Article 1483: 2.06 seconds
Article 1484: 13.01 seconds
Article 1485: 12.76 seconds
Article 1486: 22.13 seconds
Article 1487: 7.15 seconds
Article 1488: 2.40 seconds
Article 1489: 14.04 seconds
Article 1490: 15.06 seconds
Article 1491: 14.40 seconds
Article 1492: 22.15 seconds
Article 1493: 3.58 seconds
Article 1494: 5.18 seconds
Article 1495: 12.26 seconds
Article 1496: 12.58 seconds
Article 1497: 22.31 seconds
Article 1498: 3.43 seconds
Article 1499: 2.61 seconds
Article 1500: 19.16 seconds
Article 1501: 7.48 seconds
Article 1502: 3.09 seconds
Article 1503: 8.50 seconds
Article 1504: 6.92 seconds
Article 1505: 16.37 seconds
Article 1506: 2.72 seconds
Article 1507: 4.03 seconds
Article 1508: 4.54 seconds
Article 1509: 4.74 seconds
Article 1510: 14.08 seconds
Article 1511: 12.57 seconds
Article 1512: 12.53 seconds
Article 1513: 17.72 seconds
Article 1514: 4.52 seconds
Article 1515: 7.24 seconds
Article 1516: 5.02 seconds
Article 1517: 1.55 seconds
Article 1518: 9.58 seconds
Article 1519: 2.52 seconds
Article 1520: 25.98 seconds
Article 1521: 19.94 seconds
Article 1522: 21.12 seconds
Article 1523: 23.87 seconds
Article 1524: 14.57 seconds
Article 1525: 2.85 seconds
Article 1526: 16.64 seconds
Article 1527: 1.08 seconds
Article 1528: 3.99 seconds
Article 1529: 1.32 seconds
Article 1530: 2.72 seconds
Article 1531: 12.18 seconds
Article 1532: 16.42 seconds
Article 1533: 1.91 seconds
Article 1534: 24.48 seconds
Article 1535: 3.99 seconds
Article 1536: 13.25 seconds
Article 1537: 17.90 seconds
Article 1538: 21.44 seconds
Article 1539: 1.38 seconds
Article 1540: 2.43 seconds
Article 1541: 22.89 seconds
Article 1542: 19.50 seconds
Article 1543: 5.20 seconds
Article 1544: 12.46 seconds
Article 1545: 22.50 seconds
Article 1546: 12.23 seconds
Article 1547: 13.71 seconds
Article 1548: 16.34 seconds
Article 1549: 15.26 seconds
Article 1550: 12.98 seconds
Article 1551: 1.89 seconds
Article 1552: 22.81 seconds
Article 1553: 7.38 seconds
Article 1554: 2.96 seconds
Article 1555: 11.85 seconds
Article 1556: 6.21 seconds
Article 1557: 2.89 seconds
Article 1558: 2.98 seconds
Article 1559: 8.43 seconds
Article 1560: 17.90 seconds
Article 1561: 2.37 seconds
Article 1562: 22.48 seconds
Article 1563: 16.08 seconds
Article 1564: 1.24 seconds
Article 1565: 12.89 seconds
Article 1566: 32.96 seconds
Article 1567: 2.82 seconds
Article 1568: 7.22 seconds
Article 1569: 1.64 seconds
Article 1570: 6.94 seconds
Article 1571: 8.67 seconds
Article 1572: 17.24 seconds
Article 1573: 3.05 seconds
Article 1574: 2.41 seconds
Article 1575: 11.45 seconds
Article 1576: 25.00 seconds
Article 1577: 8.30 seconds
Article 1578: 2.78 seconds
Article 1579: 24.34 seconds
Article 1580: 6.02 seconds
Article 1581: 31.56 seconds
Article 1582: 2.66 seconds
Article 1583: 5.83 seconds
Article 1584: 3.37 seconds
Article 1585: 12.84 seconds
Article 1586: 2.08 seconds
Article 1587: 24.80 seconds
Article 1588: 1.51 seconds
Article 1589: 9.62 seconds
Article 1590: 9.16 seconds
Article 1591: 16.90 seconds
Article 1592: 9.45 seconds
Article 1593: 12.61 seconds
Article 1594: 4.31 seconds
Article 1595: 22.10 seconds
Article 1596: 22.90 seconds
Article 1597: 3.86 seconds
Article 1598: 4.63 seconds
Article 1599: 21.33 seconds
Article 1600: 1.28 seconds
Article 1601: 1.88 seconds
Article 1602: 13.09 seconds
Article 1603: 17.84 seconds
Article 1604: 2.95 seconds
Article 1605: 5.32 seconds
Article 1606: 7.17 seconds
Article 1607: 26.17 seconds
Article 1608: 2.11 seconds
Article 1609: 19.60 seconds
Article 1610: 2.06 seconds
Article 1611: 4.66 seconds
Article 1612: 2.93 seconds
Article 1613: 7.95 seconds
Article 1614: 13.30 seconds
Article 1615: 2.41 seconds
Article 1616: 2.68 seconds
Article 1617: 11.87 seconds
Article 1618: 3.69 seconds
Article 1619: 18.44 seconds
Article 1620: 26.22 seconds
Article 1621: 11.70 seconds
Article 1622: 6.12 seconds
Article 1623: 8.67 seconds
Article 1624: 1.04 seconds
Article 1625: 1.47 seconds
Article 1626: 7.22 seconds
Article 1627: 2.71 seconds
Article 1628: 18.41 seconds
Article 1629: 1.57 seconds
Article 1630: 8.59 seconds
Article 1631: 17.30 seconds
Article 1632: 12.02 seconds
Article 1633: 14.10 seconds
Article 1634: 16.40 seconds
Article 1635: 2.15 seconds
Article 1636: 3.02 seconds
Article 1637: 17.29 seconds
Article 1638: 17.82 seconds
Article 1639: 12.30 seconds
Article 1640: 12.82 seconds
Article 1641: 1.87 seconds
Article 1642: 15.53 seconds
Article 1643: 8.07 seconds
Article 1644: 15.47 seconds
Article 1645: 22.94 seconds
Article 1646: 6.05 seconds
Article 1647: 2.00 seconds
Article 1648: 7.17 seconds
Article 1649: 21.55 seconds
Article 1650: 12.49 seconds
Article 1651: 2.86 seconds
Article 1652: 28.81 seconds
Article 1653: 2.94 seconds
Article 1654: 15.43 seconds
Article 1655: 9.18 seconds
Article 1656: 15.58 seconds
Article 1657: 1.47 seconds
Article 1658: 11.10 seconds
Article 1659: 7.83 seconds
Article 1660: 17.01 seconds
Article 1661: 8.21 seconds
Article 1662: 12.11 seconds
Article 1663: 22.92 seconds
Article 1664: 2.67 seconds
Article 1665: 9.41 seconds
Article 1666: 7.93 seconds
Article 1667: 6.77 seconds
Article 1668: 2.56 seconds
Article 1669: 6.09 seconds
Article 1670: 15.69 seconds
Article 1671: 6.82 seconds
Article 1672: 9.03 seconds
Article 1673: 5.21 seconds
Article 1674: 3.25 seconds
Article 1675: 2.84 seconds
Article 1676: 21.16 seconds
Article 1677: 9.81 seconds
Article 1678: 14.00 seconds
Article 1679: 32.05 seconds
Article 1680: 4.93 seconds
Article 1681: 15.08 seconds
Article 1682: 21.30 seconds
Article 1683: 22.36 seconds
Article 1684: 17.87 seconds
Article 1685: 2.14 seconds
Article 1686: 18.07 seconds
Article 1687: 9.16 seconds
Article 1688: 18.40 seconds
Article 1689: 12.69 seconds
Article 1690: 27.28 seconds
Article 1691: 1.43 seconds
Article 1692: 13.36 seconds
Article 1693: 2.70 seconds
Article 1694: 2.04 seconds
Article 1695: 3.08 seconds
Article 1696: 4.42 seconds
Article 1697: 4.34 seconds
Article 1698: 3.51 seconds
Article 1699: 8.51 seconds
Article 1700: 8.08 seconds
Article 1701: 3.95 seconds
Article 1702: 12.60 seconds
Article 1703: 1.41 seconds
Article 1704: 1.78 seconds
Article 1705: 14.15 seconds
Article 1706: 14.46 seconds
Article 1707: 3.80 seconds
Article 1708: 12.04 seconds
Article 1709: 11.99 seconds
Article 1710: 32.16 seconds
Article 1711: 9.25 seconds
Article 1712: 18.14 seconds
Article 1713: 1.54 seconds
Article 1714: 4.50 seconds
Article 1715: 2.21 seconds
Article 1716: 18.46 seconds
Article 1717: 4.90 seconds
Article 1718: 2.93 seconds
Article 1719: 17.17 seconds
Article 1720: 13.43 seconds
Article 1721: 12.76 seconds
Article 1722: 5.74 seconds
Article 1723: 22.40 seconds
Article 1724: 7.73 seconds
Article 1725: 2.10 seconds
Article 1726: 7.36 seconds
Article 1727: 6.50 seconds
Article 1728: 1.04 seconds
Article 1729: 14.02 seconds
Article 1730: 13.85 seconds
Article 1731: 5.66 seconds
Article 1732: 27.88 seconds
Article 1733: 12.80 seconds
Article 1734: 14.33 seconds
Article 1735: 5.29 seconds
Article 1736: 16.20 seconds
Article 1737: 2.72 seconds
Article 1738: 11.16 seconds
Article 1739: 12.80 seconds
Article 1740: 12.59 seconds
Article 1741: 2.34 seconds
Article 1742: 2.48 seconds
Article 1743: 11.77 seconds
Article 1744: 29.38 seconds
Article 1745: 2.84 seconds
Article 1746: 15.84 seconds
Article 1747: 8.69 seconds
Article 1748: 27.22 seconds
Article 1749: 12.72 seconds
Article 1750: 4.33 seconds
Article 1751: 2.75 seconds
Article 1752: 2.41 seconds
Article 1753: 11.75 seconds
Article 1754: 6.22 seconds
Article 1755: 12.75 seconds
Article 1756: 17.78 seconds
Article 1757: 2.05 seconds
Article 1758: 3.28 seconds
Article 1759: 2.62 seconds
Article 1760: 15.28 seconds
Article 1761: 9.07 seconds
Article 1762: 32.32 seconds
Article 1763: 16.95 seconds
Article 1764: 11.06 seconds
Article 1765: 5.30 seconds
Article 1766: 19.53 seconds
Article 1767: 16.40 seconds
Article 1768: 1.96 seconds
Article 1769: 2.20 seconds
Article 1770: 8.96 seconds
Article 1771: 3.26 seconds
Article 1772: 12.54 seconds
Article 1773: 12.45 seconds
Article 1774: 4.40 seconds
Article 1775: 12.82 seconds
Article 1776: 1.99 seconds
Article 1777: 7.86 seconds
Article 1778: 16.06 seconds
Article 1779: 19.07 seconds
Article 1780: 1.57 seconds
Article 1781: 25.66 seconds
Article 1782: 6.87 seconds
Article 1783: 24.17 seconds
Article 1784: 9.79 seconds
Article 1785: 15.31 seconds
Article 1786: 2.08 seconds
Article 1787: 9.17 seconds
Article 1788: 13.23 seconds
Article 1789: 12.23 seconds
Article 1790: 2.67 seconds
Article 1791: 3.02 seconds
Article 1792: 1.89 seconds
Article 1793: 24.53 seconds
Article 1794: 14.67 seconds
Article 1795: 1.20 seconds
Article 1796: 26.68 seconds
Article 1797: 3.50 seconds
Article 1798: 8.14 seconds
Article 1799: 2.43 seconds
Article 1800: 3.93 seconds
Article 1801: 21.65 seconds
Article 1802: 1.71 seconds
Article 1803: 2.81 seconds
Article 1804: 3.83 seconds
Article 1805: 1.25 seconds
Article 1806: 3.18 seconds
Article 1807: 12.56 seconds
Article 1808: 1.86 seconds
Article 1809: 15.42 seconds
Article 1810: 17.22 seconds
Article 1811: 8.27 seconds
Article 1812: 1.61 seconds
Article 1813: 5.70 seconds
Article 1814: 2.47 seconds
Article 1815: 1.39 seconds
Article 1816: 11.56 seconds
Article 1817: 3.24 seconds
Article 1818: 17.34 seconds
Article 1819: 2.80 seconds
Article 1820: 2.50 seconds
Article 1821: 5.11 seconds
Article 1822: 16.14 seconds
Article 1823: 22.36 seconds
Article 1824: 6.03 seconds
Article 1825: 15.11 seconds
Article 1826: 11.91 seconds
Article 1827: 29.99 seconds
Article 1828: 5.59 seconds
Article 1829: 22.84 seconds
Article 1830: 11.93 seconds
Article 1831: 8.20 seconds
Article 1832: 1.87 seconds
Article 1833: 8.17 seconds
Article 1834: 19.51 seconds
Article 1835: 9.24 seconds
Article 1836: 5.61 seconds
Article 1837: 8.05 seconds
Article 1838: 13.81 seconds
Article 1839: 2.33 seconds
Article 1840: 19.96 seconds
Article 1841: 21.43 seconds
Article 1842: 2.91 seconds
Article 1843: 23.99 seconds
Article 1844: 14.60 seconds
Article 1845: 5.50 seconds
Article 1846: 15.97 seconds
Article 1847: 15.63 seconds
Article 1848: 9.38 seconds
Article 1849: 16.40 seconds
Article 1850: 7.37 seconds
Article 1851: 2.22 seconds
Article 1852: 6.88 seconds
Article 1853: 22.47 seconds
Article 1854: 6.38 seconds
Article 1855: 5.92 seconds
Article 1856: 2.07 seconds
Article 1857: 1.53 seconds
Article 1858: 13.87 seconds
Article 1859: 3.00 seconds
Article 1860: 22.08 seconds
Article 1861: 21.12 seconds
Article 1862: 19.84 seconds
Article 1863: 1.89 seconds
Article 1864: 4.00 seconds
Article 1865: 5.58 seconds
Article 1866: 3.57 seconds
Article 1867: 2.70 seconds
Article 1868: 13.15 seconds
Article 1869: 5.78 seconds
Article 1870: 17.37 seconds
Article 1871: 9.14 seconds
Article 1872: 11.08 seconds
Article 1873: 14.12 seconds
Article 1874: 2.17 seconds
Article 1875: 2.81 seconds
Article 1876: 11.94 seconds
Article 1877: 5.68 seconds
Article 1878: 29.94 seconds
Article 1879: 1.03 seconds
Article 1880: 4.08 seconds
Article 1881: 3.61 seconds
Article 1882: 4.36 seconds
Article 1883: 15.33 seconds
Article 1884: 18.50 seconds
Article 1885: 13.01 seconds
Article 1886: 9.30 seconds
Article 1887: 7.71 seconds
Article 1888: 2.07 seconds
Article 1889: 18.01 seconds
Article 1890: 1.73 seconds
Article 1891: 3.89 seconds
Article 1892: 12.56 seconds
Article 1893: 6.46 seconds
Article 1894: 31.09 seconds
Article 1895: 2.18 seconds
Article 1896: 12.77 seconds
Article 1897: 5.90 seconds
Article 1898: 22.74 seconds
Article 1899: 9.28 seconds
Article 1900: 3.40 seconds
Article 1901: 8.85 seconds
Article 1902: 9.93 seconds
Article 1903: 6.72 seconds
Article 1904: 19.27 seconds
Article 1905: 13.38 seconds
Article 1906: 32.90 seconds
Article 1907: 13.31 seconds
Article 1908: 12.36 seconds
Article 1909: 23.86 seconds
Article 1910: 7.86 seconds
Article 1911: 17.03 seconds
Article 1912: 7.00 seconds
Article 1913: 2.37 seconds
Article 1914: 23.28 seconds
Article 1915: 15.97 seconds
Article 1916: 11.37 seconds
Article 1917: 8.01 seconds
