Model: Mixtral-8x7B-Instruct
Dataset: Arxiv.json
Temperature: 0.1
Total inference time: 199987.98 seconds
Average inference time per article: 100.3 seconds
Inference times per article:
Article 989: 95.99 seconds
Article 990: 119.38 seconds
Article 991: 130.97 seconds
Article 992: 87.61 seconds
Article 993: 94.22 seconds
Article 994: 86.39 seconds
Article 995: 94.20 seconds
Article 996: 89.76 seconds
Article 997: 102.75 seconds
Article 998: 106.59 seconds
Article 999: 100.85 seconds
Article 1000: 97.64 seconds
Article 1001: 94.34 seconds
Article 1002: 109.03 seconds
Article 1003: 109.21 seconds
Article 1004: 102.57 seconds
Article 1005: 97.39 seconds
Article 1006: 92.99 seconds
Article 1007: 90.41 seconds
Article 1008: 97.90 seconds
Article 1009: 106.82 seconds
Article 1010: 87.79 seconds
Article 1011: 94.08 seconds
Article 1012: 93.18 seconds
Article 1013: 83.66 seconds
Article 1014: 90.89 seconds
Article 1015: 90.14 seconds
Article 1016: 108.03 seconds
Article 1017: 86.98 seconds
Article 1018: 90.87 seconds
Article 1019: 112.02 seconds
Article 1020: 96.71 seconds
Article 1021: 106.25 seconds
Article 1022: 90.14 seconds
Article 1023: 112.23 seconds
Article 1024: 108.92 seconds
Article 1025: 86.29 seconds
Article 1026: 99.62 seconds
Article 1027: 100.67 seconds
Article 1028: 99.52 seconds
Article 1029: 98.77 seconds
Article 1030: 109.95 seconds
Article 1031: 95.82 seconds
Article 1032: 105.02 seconds
Article 1033: 95.96 seconds
Article 1034: 99.12 seconds
Article 1035: 97.58 seconds
Article 1036: 102.85 seconds
Article 1037: 100.75 seconds
Article 1038: 105.01 seconds
Article 1039: 97.18 seconds
Article 1040: 110.44 seconds
Article 1041: 111.53 seconds
Article 1042: 95.77 seconds
Article 1043: 106.81 seconds
Article 1044: 108.36 seconds
Article 1045: 101.08 seconds
Article 1046: 104.15 seconds
Article 1047: 114.69 seconds
Article 1048: 104.26 seconds
Article 1049: 106.30 seconds
Article 1050: 102.70 seconds
Article 1051: 92.33 seconds
Article 1052: 115.47 seconds
Article 1053: 98.66 seconds
Article 1054: 97.58 seconds
Article 1055: 100.05 seconds
Article 1056: 99.11 seconds
Article 1057: 93.04 seconds
Article 1058: 104.62 seconds
Article 1059: 91.04 seconds
Article 1060: 101.37 seconds
Article 1061: 97.61 seconds
Article 1062: 112.27 seconds
Article 1063: 101.42 seconds
Article 1064: 84.05 seconds
Article 1065: 104.04 seconds
Article 1066: 99.82 seconds
Article 1067: 111.49 seconds
Article 1068: 114.37 seconds
Article 1069: 99.15 seconds
Article 1070: 92.60 seconds
Article 1071: 93.45 seconds
Article 1072: 109.27 seconds
Article 1073: 103.92 seconds
Article 1074: 115.57 seconds
Article 1075: 96.83 seconds
Article 1076: 90.54 seconds
Article 1077: 109.86 seconds
Article 1078: 100.56 seconds
Article 1079: 118.51 seconds
Article 1080: 99.33 seconds
Article 1081: 105.51 seconds
Article 1082: 113.46 seconds
Article 1083: 64.33 seconds
Article 1084: 96.77 seconds
Article 1085: 120.39 seconds
Article 1086: 90.73 seconds
Article 1087: 116.83 seconds
Article 1088: 112.21 seconds
Article 1089: 89.14 seconds
Article 1090: 101.07 seconds
Article 1091: 113.86 seconds
Article 1092: 105.24 seconds
Article 1093: 119.09 seconds
Article 1094: 99.30 seconds
Article 1095: 101.88 seconds
Article 1096: 105.60 seconds
Article 1097: 115.27 seconds
Article 1098: 125.00 seconds
Article 1099: 101.54 seconds
Article 1100: 62.08 seconds
Article 1101: 98.68 seconds
Article 1102: 99.07 seconds
Article 1103: 92.36 seconds
Article 1104: 104.80 seconds
Article 1105: 96.92 seconds
Article 1106: 97.85 seconds
Article 1107: 95.18 seconds
Article 1108: 103.15 seconds
Article 1109: 104.93 seconds
Article 1110: 110.41 seconds
Article 1111: 109.19 seconds
Article 1112: 90.07 seconds
Article 1113: 96.54 seconds
Article 1114: 89.67 seconds
Article 1115: 99.51 seconds
Article 1116: 99.20 seconds
Article 1117: 103.68 seconds
Article 1118: 111.59 seconds
Article 1119: 114.98 seconds
Article 1120: 106.39 seconds
Article 1121: 96.61 seconds
Article 1122: 85.33 seconds
Article 1123: 119.54 seconds
Article 1124: 96.98 seconds
Article 1125: 105.71 seconds
Article 1126: 93.80 seconds
Article 1127: 90.31 seconds
Article 1128: 98.80 seconds
Article 1129: 114.46 seconds
Article 1130: 94.57 seconds
Article 1131: 113.48 seconds
Article 1132: 105.99 seconds
Article 1133: 107.95 seconds
Article 1134: 100.59 seconds
Article 1135: 92.25 seconds
Article 1136: 108.83 seconds
Article 1137: 118.80 seconds
Article 1138: 97.42 seconds
Article 1139: 105.12 seconds
Article 1140: 90.22 seconds
Article 1141: 119.44 seconds
Article 1142: 82.76 seconds
Article 1143: 102.29 seconds
Article 1144: 82.25 seconds
Article 1145: 99.09 seconds
Article 1146: 83.09 seconds
Article 1147: 112.54 seconds
Article 1148: 108.52 seconds
Article 1149: 108.55 seconds
Article 1150: 111.77 seconds
Article 1151: 96.94 seconds
Article 1152: 92.47 seconds
Article 1153: 97.40 seconds
Article 1154: 98.42 seconds
Article 1155: 107.11 seconds
Article 1156: 86.07 seconds
Article 1157: 99.39 seconds
Article 1158: 113.69 seconds
Article 1159: 102.17 seconds
Article 1160: 88.36 seconds
Article 1161: 98.29 seconds
Article 1162: 109.56 seconds
Article 1163: 101.11 seconds
Article 1164: 78.66 seconds
Article 1165: 99.48 seconds
Article 1166: 111.36 seconds
Article 1167: 90.95 seconds
Article 1168: 103.70 seconds
Article 1169: 96.89 seconds
Article 1170: 108.29 seconds
Article 1171: 90.75 seconds
Article 1172: 121.53 seconds
Article 1173: 98.59 seconds
Article 1174: 90.61 seconds
Article 1175: 91.83 seconds
Article 1176: 103.26 seconds
Article 1177: 101.78 seconds
Article 1178: 89.89 seconds
Article 1179: 96.93 seconds
Article 1180: 92.98 seconds
Article 1181: 103.02 seconds
Article 1182: 110.45 seconds
Article 1183: 120.72 seconds
Article 1184: 100.00 seconds
Article 1185: 104.56 seconds
Article 1186: 122.42 seconds
Article 1187: 107.13 seconds
Article 1188: 110.91 seconds
Article 1189: 102.02 seconds
Article 1190: 102.15 seconds
Article 1191: 85.15 seconds
Article 1192: 105.24 seconds
Article 1193: 111.50 seconds
Article 1194: 102.98 seconds
Article 1195: 109.15 seconds
Article 1196: 85.99 seconds
Article 1197: 103.38 seconds
Article 1198: 85.48 seconds
Article 1199: 88.10 seconds
Article 1200: 101.09 seconds
Article 1201: 111.82 seconds
Article 1202: 111.10 seconds
Article 1203: 114.87 seconds
Article 1204: 120.30 seconds
Article 1205: 127.05 seconds
Article 1206: 109.32 seconds
Article 1207: 97.41 seconds
Article 1208: 102.32 seconds
Article 1209: 100.43 seconds
Article 1210: 98.40 seconds
Article 1211: 81.37 seconds
Article 1212: 102.12 seconds
Article 1213: 103.34 seconds
Article 1214: 76.00 seconds
Article 1215: 93.13 seconds
Article 1216: 105.53 seconds
Article 1217: 104.72 seconds
Article 1218: 91.98 seconds
Article 1219: 115.44 seconds
Article 1220: 81.45 seconds
Article 1221: 99.71 seconds
Article 1222: 81.61 seconds
Article 1223: 87.29 seconds
Article 1224: 102.43 seconds
Article 1225: 96.26 seconds
Article 1226: 97.41 seconds
Article 1227: 89.76 seconds
Article 1228: 108.02 seconds
Article 1229: 103.62 seconds
Article 1230: 125.18 seconds
Article 1231: 86.69 seconds
Article 1232: 104.96 seconds
Article 1233: 86.61 seconds
Article 1234: 103.10 seconds
Article 1235: 91.17 seconds
Article 1236: 94.84 seconds
Article 1237: 82.59 seconds
Article 1238: 86.43 seconds
Article 1239: 102.26 seconds
Article 1240: 86.51 seconds
Article 1241: 105.18 seconds
Article 1242: 105.67 seconds
Article 1243: 89.42 seconds
Article 1244: 83.71 seconds
Article 1245: 81.70 seconds
Article 1246: 85.27 seconds
Article 1247: 96.60 seconds
Article 1248: 111.67 seconds
Article 1249: 114.68 seconds
Article 1250: 96.78 seconds
Article 1251: 121.92 seconds
Article 1252: 115.80 seconds
Article 1253: 110.73 seconds
Article 1254: 96.60 seconds
Article 1255: 102.01 seconds
Article 1256: 109.94 seconds
Article 1257: 114.75 seconds
Article 1258: 105.62 seconds
Article 1259: 110.01 seconds
Article 1260: 111.13 seconds
Article 1261: 97.61 seconds
Article 1262: 95.68 seconds
Article 1263: 93.84 seconds
Article 1264: 97.29 seconds
Article 1265: 92.18 seconds
Article 1266: 85.27 seconds
Article 1267: 93.43 seconds
Article 1268: 100.41 seconds
Article 1269: 96.04 seconds
Article 1270: 92.17 seconds
Article 1271: 94.46 seconds
Article 1272: 96.17 seconds
Article 1273: 104.71 seconds
Article 1274: 111.38 seconds
Article 1275: 106.20 seconds
Article 1276: 91.85 seconds
Article 1277: 103.89 seconds
Article 1278: 95.41 seconds
Article 1279: 96.79 seconds
Article 1280: 100.15 seconds
Article 1281: 94.12 seconds
Article 1282: 99.27 seconds
Article 1283: 74.52 seconds
Article 1284: 87.36 seconds
Article 1285: 93.78 seconds
Article 1286: 96.10 seconds
Article 1287: 93.22 seconds
Article 1288: 107.26 seconds
Article 1289: 115.01 seconds
Article 1290: 109.64 seconds
Article 1291: 98.89 seconds
Article 1292: 96.99 seconds
Article 1293: 82.27 seconds
Article 1294: 123.88 seconds
Article 1295: 105.69 seconds
Article 1296: 106.73 seconds
Article 1297: 91.65 seconds
Article 1298: 104.69 seconds
Article 1299: 98.36 seconds
Article 1300: 102.28 seconds
Article 1301: 104.14 seconds
Article 1302: 93.66 seconds
Article 1303: 100.26 seconds
Article 1304: 95.16 seconds
Article 1305: 108.80 seconds
Article 1306: 94.00 seconds
Article 1307: 85.42 seconds
Article 1308: 104.13 seconds
Article 1309: 96.78 seconds
Article 1310: 95.29 seconds
Article 1311: 84.56 seconds
Article 1312: 99.96 seconds
Article 1313: 115.67 seconds
Article 1314: 95.28 seconds
Article 1315: 86.59 seconds
Article 1316: 85.44 seconds
Article 1317: 77.53 seconds
Article 1318: 86.00 seconds
Article 1319: 103.75 seconds
Article 1320: 94.07 seconds
Article 1321: 106.66 seconds
Article 1322: 101.64 seconds
Article 1323: 85.12 seconds
Article 1324: 85.68 seconds
Article 1325: 123.40 seconds
Article 1326: 117.11 seconds
Article 1327: 106.44 seconds
Article 1328: 90.56 seconds
Article 1329: 114.22 seconds
Article 1330: 112.60 seconds
Article 1331: 104.27 seconds
Article 1332: 98.32 seconds
Article 1333: 99.23 seconds
Article 1334: 101.30 seconds
Article 1335: 89.08 seconds
Article 1336: 109.53 seconds
Article 1337: 108.33 seconds
Article 1338: 95.59 seconds
Article 1339: 105.04 seconds
Article 1340: 92.50 seconds
Article 1341: 105.06 seconds
Article 1342: 88.96 seconds
Article 1343: 130.75 seconds
Article 1344: 76.61 seconds
Article 1345: 105.35 seconds
Article 1346: 102.34 seconds
Article 1347: 82.87 seconds
Article 1348: 91.70 seconds
Article 1349: 105.10 seconds
Article 1350: 112.83 seconds
Article 1351: 111.01 seconds
Article 1352: 109.59 seconds
Article 1353: 94.77 seconds
Article 1354: 96.10 seconds
Article 1355: 97.36 seconds
Article 1356: 124.14 seconds
Article 1357: 75.38 seconds
Article 1358: 99.24 seconds
Article 1359: 101.65 seconds
Article 1360: 100.56 seconds
Article 1361: 58.07 seconds
Article 1362: 93.22 seconds
Article 1363: 102.92 seconds
Article 1364: 110.89 seconds
Article 1365: 107.12 seconds
Article 1366: 103.43 seconds
Article 1367: 96.76 seconds
Article 1368: 99.02 seconds
Article 1369: 109.82 seconds
Article 1370: 101.32 seconds
Article 1371: 87.85 seconds
Article 1372: 123.36 seconds
Article 1373: 103.80 seconds
Article 1374: 82.59 seconds
Article 1375: 103.82 seconds
Article 1376: 119.68 seconds
Article 1377: 114.58 seconds
Article 1378: 107.41 seconds
Article 1379: 81.32 seconds
Article 1380: 96.83 seconds
Article 1381: 90.58 seconds
Article 1382: 115.38 seconds
Article 1383: 66.21 seconds
Article 1384: 100.31 seconds
Article 1385: 87.30 seconds
Article 1386: 95.56 seconds
Article 1387: 115.94 seconds
Article 1388: 100.61 seconds
Article 1389: 112.17 seconds
Article 1390: 118.27 seconds
Article 1391: 125.33 seconds
Article 1392: 97.17 seconds
Article 1393: 93.09 seconds
Article 1394: 110.23 seconds
Article 1395: 93.76 seconds
Article 1396: 92.99 seconds
Article 1397: 105.25 seconds
Article 1398: 111.25 seconds
Article 1399: 112.82 seconds
Article 1400: 111.05 seconds
Article 1401: 107.93 seconds
Article 1402: 84.32 seconds
Article 1403: 102.04 seconds
Article 1404: 108.78 seconds
Article 1405: 102.61 seconds
Article 1406: 103.00 seconds
Article 1407: 103.94 seconds
Article 1408: 94.52 seconds
Article 1409: 94.32 seconds
Article 1410: 117.52 seconds
Article 1411: 96.25 seconds
Article 1412: 115.62 seconds
Article 1413: 102.91 seconds
Article 1414: 107.84 seconds
Article 1415: 94.08 seconds
Article 1416: 98.99 seconds
Article 1417: 96.70 seconds
Article 1418: 105.10 seconds
Article 1419: 113.21 seconds
Article 1420: 77.30 seconds
Article 1421: 98.72 seconds
Article 1422: 30.37 seconds
Article 1423: 97.22 seconds
Article 1424: 105.47 seconds
Article 1425: 114.63 seconds
Article 1426: 107.28 seconds
Article 1427: 104.66 seconds
Article 1428: 122.02 seconds
Article 1429: 93.82 seconds
Article 1430: 112.58 seconds
Article 1431: 120.52 seconds
Article 1432: 115.45 seconds
Article 1433: 112.11 seconds
Article 1434: 104.93 seconds
Article 1435: 105.43 seconds
Article 1436: 94.64 seconds
Article 1437: 101.92 seconds
Article 1438: 108.89 seconds
Article 1439: 107.32 seconds
Article 1440: 109.80 seconds
Article 1441: 100.31 seconds
Article 1442: 105.23 seconds
Article 1443: 85.34 seconds
Article 1444: 112.87 seconds
Article 1445: 85.78 seconds
Article 1446: 104.93 seconds
Article 1447: 115.59 seconds
Article 1448: 100.81 seconds
Article 1449: 102.85 seconds
Article 1450: 85.32 seconds
Article 1451: 116.54 seconds
Article 1452: 96.93 seconds
Article 1453: 111.28 seconds
Article 1454: 99.31 seconds
Article 1455: 104.99 seconds
Article 1456: 111.78 seconds
Article 1457: 101.43 seconds
Article 1458: 92.02 seconds
Article 1459: 101.83 seconds
Article 1460: 103.14 seconds
Article 1461: 112.27 seconds
Article 1462: 97.27 seconds
Article 1463: 78.68 seconds
Article 1464: 113.89 seconds
Article 1465: 120.66 seconds
Article 1466: 111.42 seconds
Article 1467: 108.80 seconds
Article 1468: 89.74 seconds
Article 1469: 100.46 seconds
Article 1470: 96.64 seconds
Article 1471: 106.68 seconds
Article 1472: 100.33 seconds
Article 1473: 100.54 seconds
Article 1474: 100.12 seconds
Article 1475: 107.76 seconds
Article 1476: 96.90 seconds
Article 1477: 93.60 seconds
Article 1478: 100.48 seconds
Article 1479: 119.33 seconds
Article 1480: 95.70 seconds
Article 1481: 105.66 seconds
Article 1482: 87.78 seconds
Article 1483: 100.22 seconds
Article 1484: 100.49 seconds
Article 1485: 89.92 seconds
Article 1486: 106.51 seconds
Article 1487: 93.08 seconds
Article 1488: 97.58 seconds
Article 1489: 87.47 seconds
Article 1490: 111.70 seconds
Article 1491: 99.31 seconds
Article 1492: 91.67 seconds
Article 1493: 111.92 seconds
Article 1494: 108.45 seconds
Article 1495: 89.04 seconds
Article 1496: 99.44 seconds
Article 1497: 99.51 seconds
Article 1498: 94.92 seconds
Article 1499: 106.27 seconds
Article 1500: 106.35 seconds
Article 1501: 99.39 seconds
Article 1502: 77.44 seconds
Article 1503: 90.12 seconds
Article 1504: 103.76 seconds
Article 1505: 97.99 seconds
Article 1506: 95.77 seconds
Article 1507: 105.37 seconds
Article 1508: 93.20 seconds
Article 1509: 87.57 seconds
Article 1510: 99.10 seconds
Article 1511: 102.47 seconds
Article 1512: 112.11 seconds
Article 1513: 101.24 seconds
Article 1514: 104.47 seconds
Article 1515: 106.54 seconds
Article 1516: 110.66 seconds
Article 1517: 94.30 seconds
Article 1518: 89.70 seconds
Article 1519: 104.92 seconds
Article 1520: 100.73 seconds
Article 1521: 110.12 seconds
Article 1522: 89.99 seconds
Article 1523: 98.55 seconds
Article 1524: 98.38 seconds
Article 1525: 105.53 seconds
Article 1526: 102.56 seconds
Article 1527: 98.74 seconds
Article 1528: 82.36 seconds
Article 1529: 103.97 seconds
Article 1530: 84.52 seconds
Article 1531: 88.15 seconds
Article 1532: 85.00 seconds
Article 1533: 113.48 seconds
Article 1534: 87.97 seconds
Article 1535: 103.28 seconds
Article 1536: 100.30 seconds
Article 1537: 77.65 seconds
Article 1538: 100.65 seconds
Article 1539: 103.86 seconds
Article 1540: 92.35 seconds
Article 1541: 103.47 seconds
Article 1542: 114.10 seconds
Article 1543: 120.61 seconds
Article 1544: 101.31 seconds
Article 1545: 88.90 seconds
Article 1546: 106.48 seconds
Article 1547: 112.58 seconds
Article 1548: 83.19 seconds
Article 1549: 96.61 seconds
Article 1550: 73.16 seconds
Article 1551: 88.48 seconds
Article 1552: 123.31 seconds
Article 1553: 104.66 seconds
Article 1554: 89.17 seconds
Article 1555: 101.04 seconds
Article 1556: 100.60 seconds
Article 1557: 87.82 seconds
Article 1558: 111.56 seconds
Article 1559: 114.99 seconds
Article 1560: 97.45 seconds
Article 1561: 84.50 seconds
Article 1562: 109.37 seconds
Article 1563: 102.43 seconds
Article 1564: 104.55 seconds
Article 1565: 94.96 seconds
Article 1566: 90.74 seconds
Article 1567: 94.53 seconds
Article 1568: 93.75 seconds
Article 1569: 110.18 seconds
Article 1570: 124.45 seconds
Article 1571: 109.94 seconds
Article 1572: 84.86 seconds
Article 1573: 89.33 seconds
Article 1574: 103.54 seconds
Article 1575: 112.11 seconds
Article 1576: 80.31 seconds
Article 1577: 86.27 seconds
Article 1578: 86.58 seconds
Article 1579: 111.21 seconds
Article 1580: 86.49 seconds
Article 1581: 96.31 seconds
Article 1582: 108.35 seconds
Article 1583: 101.54 seconds
Article 1584: 96.41 seconds
Article 1585: 108.33 seconds
Article 1586: 121.08 seconds
Article 1587: 95.26 seconds
Article 1588: 99.46 seconds
Article 1589: 109.16 seconds
Article 1590: 96.55 seconds
Article 1591: 103.99 seconds
Article 1592: 101.31 seconds
Article 1593: 94.48 seconds
Article 1594: 99.34 seconds
Article 1595: 102.97 seconds
Article 1596: 86.69 seconds
Article 1597: 82.35 seconds
Article 1598: 95.36 seconds
Article 1599: 85.38 seconds
Article 1600: 107.30 seconds
Article 1601: 95.66 seconds
Article 1602: 87.25 seconds
Article 1603: 98.10 seconds
Article 1604: 90.34 seconds
Article 1605: 82.69 seconds
Article 1606: 113.08 seconds
Article 1607: 102.77 seconds
Article 1608: 106.63 seconds
Article 1609: 97.73 seconds
Article 1610: 111.86 seconds
Article 1611: 103.88 seconds
Article 1612: 112.68 seconds
Article 1613: 101.21 seconds
Article 1614: 103.37 seconds
Article 1615: 99.66 seconds
Article 1616: 100.20 seconds
Article 1617: 100.59 seconds
Article 1618: 95.71 seconds
Article 1619: 98.83 seconds
Article 1620: 116.89 seconds
Article 1621: 105.87 seconds
Article 1622: 94.81 seconds
Article 1623: 89.94 seconds
Article 1624: 104.51 seconds
Article 1625: 109.54 seconds
Article 1626: 83.19 seconds
Article 1627: 101.18 seconds
Article 1628: 107.56 seconds
Article 1629: 98.76 seconds
Article 1630: 106.39 seconds
Article 1631: 103.37 seconds
Article 1632: 108.63 seconds
Article 1633: 86.25 seconds
Article 1634: 94.58 seconds
Article 1635: 74.16 seconds
Article 1636: 114.97 seconds
Article 1637: 97.67 seconds
Article 1638: 116.25 seconds
Article 1639: 121.53 seconds
Article 1640: 99.49 seconds
Article 1641: 101.21 seconds
Article 1642: 102.40 seconds
Article 1643: 108.21 seconds
Article 1644: 114.26 seconds
Article 1645: 105.09 seconds
Article 1646: 115.55 seconds
Article 1647: 94.59 seconds
Article 1648: 104.88 seconds
Article 1649: 107.16 seconds
Article 1650: 101.61 seconds
Article 1651: 100.15 seconds
Article 1652: 111.49 seconds
Article 1653: 107.17 seconds
Article 1654: 89.13 seconds
Article 1655: 89.91 seconds
Article 1656: 95.85 seconds
Article 1657: 111.58 seconds
Article 1658: 92.16 seconds
Article 1659: 85.88 seconds
Article 1660: 88.89 seconds
Article 1661: 91.04 seconds
Article 1662: 102.75 seconds
Article 1663: 90.43 seconds
Article 1664: 99.95 seconds
Article 1665: 100.31 seconds
Article 1666: 94.68 seconds
Article 1667: 85.55 seconds
Article 1668: 98.08 seconds
Article 1669: 100.39 seconds
Article 1670: 105.65 seconds
Article 1671: 99.21 seconds
Article 1672: 109.92 seconds
Article 1673: 108.06 seconds
Article 1674: 102.74 seconds
Article 1675: 100.42 seconds
Article 1676: 92.95 seconds
Article 1677: 93.11 seconds
Article 1678: 104.00 seconds
Article 1679: 106.01 seconds
Article 1680: 87.66 seconds
Article 1681: 100.77 seconds
Article 1682: 101.84 seconds
Article 1683: 96.06 seconds
Article 1684: 109.28 seconds
Article 1685: 123.36 seconds
Article 1686: 78.57 seconds
Article 1687: 101.16 seconds
Article 1688: 99.12 seconds
Article 1689: 94.61 seconds
Article 1690: 103.65 seconds
Article 1691: 94.52 seconds
Article 1692: 93.71 seconds
Article 1693: 92.86 seconds
Article 1694: 93.61 seconds
Article 1695: 89.41 seconds
Article 1696: 107.77 seconds
Article 1697: 100.60 seconds
Article 1698: 83.72 seconds
Article 1699: 98.57 seconds
Article 1700: 106.39 seconds
Article 1701: 86.25 seconds
Article 1702: 89.66 seconds
Article 1703: 116.14 seconds
Article 1704: 105.04 seconds
Article 1705: 96.77 seconds
Article 1706: 96.94 seconds
Article 1707: 85.47 seconds
Article 1708: 94.51 seconds
Article 1709: 96.32 seconds
Article 1710: 101.62 seconds
Article 1711: 114.08 seconds
Article 1712: 113.53 seconds
Article 1713: 116.68 seconds
Article 1714: 100.65 seconds
Article 1715: 111.21 seconds
Article 1716: 99.12 seconds
Article 1717: 92.27 seconds
Article 1718: 102.61 seconds
Article 1719: 107.77 seconds
Article 1720: 98.17 seconds
Article 1721: 84.81 seconds
Article 1722: 88.29 seconds
Article 1723: 97.81 seconds
Article 1724: 89.76 seconds
Article 1725: 120.69 seconds
Article 1726: 95.32 seconds
Article 1727: 95.95 seconds
Article 1728: 94.59 seconds
Article 1729: 107.50 seconds
Article 1730: 109.62 seconds
Article 1731: 111.12 seconds
Article 1732: 106.66 seconds
Article 1733: 108.97 seconds
Article 1734: 93.69 seconds
Article 1735: 108.05 seconds
Article 1736: 98.67 seconds
Article 1737: 104.02 seconds
Article 1738: 90.84 seconds
Article 1739: 97.01 seconds
Article 1740: 105.56 seconds
Article 1741: 93.90 seconds
Article 1742: 102.50 seconds
Article 1743: 107.35 seconds
Article 1744: 109.26 seconds
Article 1745: 92.31 seconds
Article 1746: 113.77 seconds
Article 1747: 103.62 seconds
Article 1748: 114.31 seconds
Article 1749: 94.05 seconds
Article 1750: 95.39 seconds
Article 1751: 102.02 seconds
Article 1752: 111.57 seconds
Article 1753: 106.33 seconds
Article 1754: 99.66 seconds
Article 1755: 89.16 seconds
Article 1756: 88.25 seconds
Article 1757: 99.64 seconds
Article 1758: 90.31 seconds
Article 1759: 92.70 seconds
Article 1760: 95.89 seconds
Article 1761: 114.68 seconds
Article 1762: 93.82 seconds
Article 1763: 95.06 seconds
Article 1764: 102.82 seconds
Article 1765: 96.87 seconds
Article 1766: 83.73 seconds
Article 1767: 115.23 seconds
Article 1768: 118.64 seconds
Article 1769: 104.13 seconds
Article 1770: 97.24 seconds
Article 1771: 95.47 seconds
Article 1772: 110.71 seconds
Article 1773: 111.69 seconds
Article 1774: 103.38 seconds
Article 1775: 99.29 seconds
Article 1776: 89.10 seconds
Article 1777: 104.48 seconds
Article 1778: 92.86 seconds
Article 1779: 96.53 seconds
Article 1780: 97.45 seconds
Article 1781: 94.53 seconds
Article 1782: 107.08 seconds
Article 1783: 93.93 seconds
Article 1784: 112.49 seconds
Article 1785: 114.13 seconds
Article 1786: 105.49 seconds
Article 1787: 109.39 seconds
Article 1788: 94.77 seconds
Article 1789: 103.05 seconds
Article 1790: 114.26 seconds
Article 1791: 85.78 seconds
Article 1792: 83.78 seconds
Article 1793: 116.91 seconds
Article 1794: 105.85 seconds
Article 1795: 101.18 seconds
Article 1796: 98.15 seconds
Article 1797: 97.26 seconds
Article 1798: 110.89 seconds
Article 1799: 102.09 seconds
Article 1800: 106.28 seconds
Article 1801: 90.25 seconds
Article 1802: 114.32 seconds
Article 1803: 99.91 seconds
Article 1804: 110.69 seconds
Article 1805: 101.83 seconds
Article 1806: 53.87 seconds
Article 1807: 98.31 seconds
Article 1808: 92.01 seconds
Article 1809: 103.22 seconds
Article 1810: 91.76 seconds
Article 1811: 117.25 seconds
Article 1812: 88.34 seconds
Article 1813: 101.38 seconds
Article 1814: 94.54 seconds
Article 1815: 114.02 seconds
Article 1816: 113.71 seconds
Article 1817: 105.02 seconds
Article 1818: 93.81 seconds
Article 1819: 124.68 seconds
Article 1820: 103.48 seconds
Article 1821: 85.80 seconds
Article 1822: 110.38 seconds
Article 1823: 110.53 seconds
Article 1824: 118.98 seconds
Article 1825: 100.84 seconds
Article 1826: 110.81 seconds
Article 1827: 106.01 seconds
Article 1828: 79.90 seconds
Article 1829: 113.87 seconds
Article 1830: 92.64 seconds
Article 1831: 87.25 seconds
Article 1832: 119.09 seconds
Article 1833: 98.47 seconds
Article 1834: 94.39 seconds
Article 1835: 101.15 seconds
Article 1836: 99.40 seconds
Article 1837: 111.99 seconds
Article 1838: 99.74 seconds
Article 1839: 92.32 seconds
Article 1840: 118.64 seconds
Article 1841: 107.09 seconds
Article 1842: 105.44 seconds
Article 1843: 100.38 seconds
Article 1844: 84.07 seconds
Article 1845: 93.60 seconds
Article 1846: 102.87 seconds
Article 1847: 109.13 seconds
Article 1848: 92.81 seconds
Article 1849: 97.72 seconds
Article 1850: 109.03 seconds
Article 1851: 104.84 seconds
Article 1852: 89.86 seconds
Article 1853: 86.86 seconds
Article 1854: 101.14 seconds
Article 1855: 113.64 seconds
Article 1856: 98.81 seconds
Article 1857: 104.79 seconds
Article 1858: 92.88 seconds
Article 1859: 110.68 seconds
Article 1860: 100.03 seconds
Article 1861: 95.98 seconds
Article 1862: 117.26 seconds
Article 1863: 104.33 seconds
Article 1864: 94.04 seconds
Article 1865: 91.15 seconds
Article 1866: 106.09 seconds
Article 1867: 92.61 seconds
Article 1868: 88.46 seconds
Article 1869: 108.01 seconds
Article 1870: 103.04 seconds
Article 1871: 105.40 seconds
Article 1872: 83.06 seconds
Article 1873: 81.86 seconds
Article 1874: 94.84 seconds
Article 1875: 126.58 seconds
Article 1876: 75.39 seconds
Article 1877: 89.18 seconds
Article 1878: 91.54 seconds
Article 1879: 122.96 seconds
Article 1880: 104.82 seconds
Article 1881: 88.24 seconds
Article 1882: 100.69 seconds
Article 1883: 111.04 seconds
Article 1884: 105.96 seconds
Article 1885: 89.12 seconds
Article 1886: 97.18 seconds
Article 1887: 90.69 seconds
Article 1888: 86.18 seconds
Article 1889: 97.34 seconds
Article 1890: 103.89 seconds
Article 1891: 95.72 seconds
Article 1892: 110.82 seconds
Article 1893: 100.63 seconds
Article 1894: 113.75 seconds
Article 1895: 96.84 seconds
Article 1896: 79.43 seconds
Article 1897: 96.72 seconds
Article 1898: 115.61 seconds
Article 1899: 91.23 seconds
Article 1900: 101.61 seconds
Article 1901: 95.60 seconds
Article 1902: 99.36 seconds
Article 1903: 95.82 seconds
Article 1904: 90.60 seconds
Article 1905: 105.03 seconds
Article 1906: 112.04 seconds
Article 1907: 119.36 seconds
Article 1908: 108.13 seconds
Article 1909: 93.18 seconds
Article 1910: 101.09 seconds
Article 1911: 90.64 seconds
Article 1912: 109.86 seconds
Article 1913: 101.74 seconds
Article 1914: 110.90 seconds
Article 1915: 98.54 seconds
Article 1916: 110.69 seconds
