Model: mistral_7b-instruct.txt
Dataset: ArXiv.json
Temperature: 0.1
Total inference time: 105354.19 seconds
Average inference time per article: 52.9 seconds
Inference times per article:
Article 989: 56.15 seconds
Article 990: 41.54 seconds
Article 991: 48.54 seconds
Article 992: 47.98 seconds
Article 993: 54.90 seconds
Article 994: 58.35 seconds
Article 995: 66.05 seconds
Article 996: 55.29 seconds
Article 997: 34.17 seconds
Article 998: 53.79 seconds
Article 999: 27.88 seconds
Article 1000: 47.36 seconds
Article 1001: 49.21 seconds
Article 1002: 40.40 seconds
Article 1003: 47.84 seconds
Article 1004: 36.67 seconds
Article 1005: 38.69 seconds
Article 1006: 67.30 seconds
Article 1007: 53.82 seconds
Article 1008: 48.33 seconds
Article 1009: 40.32 seconds
Article 1010: 58.16 seconds
Article 1011: 63.18 seconds
Article 1012: 45.92 seconds
Article 1013: 68.44 seconds
Article 1014: 43.88 seconds
Article 1015: 49.95 seconds
Article 1016: 52.93 seconds
Article 1017: 55.44 seconds
Article 1018: 54.61 seconds
Article 1019: 42.78 seconds
Article 1020: 41.73 seconds
Article 1021: 44.45 seconds
Article 1022: 55.92 seconds
Article 1023: 55.46 seconds
Article 1024: 48.54 seconds
Article 1025: 45.41 seconds
Article 1026: 50.32 seconds
Article 1027: 42.89 seconds
Article 1028: 59.51 seconds
Article 1029: 58.07 seconds
Article 1030: 43.21 seconds
Article 1031: 60.28 seconds
Article 1032: 77.62 seconds
Article 1033: 41.81 seconds
Article 1034: 46.97 seconds
Article 1035: 46.27 seconds
Article 1036: 44.86 seconds
Article 1037: 50.57 seconds
Article 1038: 79.32 seconds
Article 1039: 55.72 seconds
Article 1040: 25.29 seconds
Article 1041: 60.76 seconds
Article 1042: 59.54 seconds
Article 1043: 47.43 seconds
Article 1044: 59.64 seconds
Article 1045: 51.23 seconds
Article 1046: 64.35 seconds
Article 1047: 70.17 seconds
Article 1048: 62.69 seconds
Article 1049: 56.40 seconds
Article 1050: 46.27 seconds
Article 1051: 36.68 seconds
Article 1052: 48.87 seconds
Article 1053: 51.04 seconds
Article 1054: 50.81 seconds
Article 1055: 45.16 seconds
Article 1056: 60.04 seconds
Article 1057: 73.89 seconds
Article 1058: 49.67 seconds
Article 1059: 57.46 seconds
Article 1060: 37.05 seconds
Article 1061: 47.40 seconds
Article 1062: 52.51 seconds
Article 1063: 40.73 seconds
Article 1064: 54.22 seconds
Article 1065: 47.60 seconds
Article 1066: 55.15 seconds
Article 1067: 62.55 seconds
Article 1068: 53.21 seconds
Article 1069: 39.21 seconds
Article 1070: 46.37 seconds
Article 1071: 56.75 seconds
Article 1072: 49.96 seconds
Article 1073: 70.53 seconds
Article 1074: 55.57 seconds
Article 1075: 54.45 seconds
Article 1076: 60.20 seconds
Article 1077: 36.91 seconds
Article 1078: 66.15 seconds
Article 1079: 43.26 seconds
Article 1080: 66.08 seconds
Article 1081: 68.30 seconds
Article 1082: 51.84 seconds
Article 1083: 62.41 seconds
Article 1084: 56.12 seconds
Article 1085: 30.77 seconds
Article 1086: 49.01 seconds
Article 1087: 60.40 seconds
Article 1088: 57.44 seconds
Article 1089: 42.88 seconds
Article 1090: 48.82 seconds
Article 1091: 56.71 seconds
Article 1092: 37.55 seconds
Article 1093: 42.66 seconds
Article 1094: 66.70 seconds
Article 1095: 52.67 seconds
Article 1096: 57.13 seconds
Article 1097: 65.73 seconds
Article 1098: 57.63 seconds
Article 1099: 48.86 seconds
Article 1100: 69.36 seconds
Article 1101: 51.52 seconds
Article 1102: 57.83 seconds
Article 1103: 62.21 seconds
Article 1104: 49.51 seconds
Article 1105: 64.64 seconds
Article 1106: 43.85 seconds
Article 1107: 60.83 seconds
Article 1108: 45.97 seconds
Article 1109: 66.09 seconds
Article 1110: 69.93 seconds
Article 1111: 43.99 seconds
Article 1112: 58.45 seconds
Article 1113: 47.33 seconds
Article 1114: 59.89 seconds
Article 1115: 48.96 seconds
Article 1116: 59.53 seconds
Article 1117: 38.55 seconds
Article 1118: 55.93 seconds
Article 1119: 48.67 seconds
Article 1120: 58.47 seconds
Article 1121: 29.86 seconds
Article 1122: 66.47 seconds
Article 1123: 31.44 seconds
Article 1124: 58.09 seconds
Article 1125: 53.19 seconds
Article 1126: 42.89 seconds
Article 1127: 67.37 seconds
Article 1128: 50.26 seconds
Article 1129: 46.64 seconds
Article 1130: 50.89 seconds
Article 1131: 28.34 seconds
Article 1132: 43.96 seconds
Article 1133: 47.45 seconds
Article 1134: 45.55 seconds
Article 1135: 42.88 seconds
Article 1136: 62.68 seconds
Article 1137: 44.39 seconds
Article 1138: 33.86 seconds
Article 1139: 56.42 seconds
Article 1140: 57.89 seconds
Article 1141: 38.22 seconds
Article 1142: 43.27 seconds
Article 1143: 47.75 seconds
Article 1144: 67.30 seconds
Article 1145: 27.80 seconds
Article 1146: 63.45 seconds
Article 1147: 52.72 seconds
Article 1148: 47.05 seconds
Article 1149: 68.02 seconds
Article 1150: 59.67 seconds
Article 1151: 49.90 seconds
Article 1152: 61.33 seconds
Article 1153: 39.68 seconds
Article 1154: 44.84 seconds
Article 1155: 37.36 seconds
Article 1156: 63.91 seconds
Article 1157: 55.18 seconds
Article 1158: 34.29 seconds
Article 1159: 52.80 seconds
Article 1160: 56.61 seconds
Article 1161: 39.91 seconds
Article 1162: 46.74 seconds
Article 1163: 51.86 seconds
Article 1164: 69.94 seconds
Article 1165: 54.84 seconds
Article 1166: 40.41 seconds
Article 1167: 50.67 seconds
Article 1168: 49.30 seconds
Article 1169: 45.32 seconds
Article 1170: 42.24 seconds
Article 1171: 46.91 seconds
Article 1172: 68.77 seconds
Article 1173: 51.82 seconds
Article 1174: 51.88 seconds
Article 1175: 39.32 seconds
Article 1176: 62.56 seconds
Article 1177: 59.81 seconds
Article 1178: 54.88 seconds
Article 1179: 72.73 seconds
Article 1180: 37.15 seconds
Article 1181: 71.13 seconds
Article 1182: 56.52 seconds
Article 1183: 44.58 seconds
Article 1184: 57.37 seconds
Article 1185: 31.77 seconds
Article 1186: 37.45 seconds
Article 1187: 56.85 seconds
Article 1188: 43.46 seconds
Article 1189: 52.25 seconds
Article 1190: 64.43 seconds
Article 1191: 40.58 seconds
Article 1192: 51.91 seconds
Article 1193: 58.72 seconds
Article 1194: 41.92 seconds
Article 1195: 55.36 seconds
Article 1196: 47.72 seconds
Article 1197: 51.01 seconds
Article 1198: 74.26 seconds
Article 1199: 44.83 seconds
Article 1200: 47.52 seconds
Article 1201: 72.96 seconds
Article 1202: 78.28 seconds
Article 1203: 65.70 seconds
Article 1204: 60.38 seconds
Article 1205: 62.00 seconds
Article 1206: 62.79 seconds
Article 1207: 54.07 seconds
Article 1208: 46.81 seconds
Article 1209: 59.68 seconds
Article 1210: 69.42 seconds
Article 1211: 55.92 seconds
Article 1212: 60.63 seconds
Article 1213: 71.43 seconds
Article 1214: 51.75 seconds
Article 1215: 71.56 seconds
Article 1216: 63.21 seconds
Article 1217: 49.88 seconds
Article 1218: 60.73 seconds
Article 1219: 47.70 seconds
Article 1220: 37.76 seconds
Article 1221: 51.67 seconds
Article 1222: 43.94 seconds
Article 1223: 59.87 seconds
Article 1224: 76.22 seconds
Article 1225: 38.57 seconds
Article 1226: 60.40 seconds
Article 1227: 62.99 seconds
Article 1228: 67.60 seconds
Article 1229: 59.71 seconds
Article 1230: 67.13 seconds
Article 1231: 57.54 seconds
Article 1232: 64.39 seconds
Article 1233: 65.37 seconds
Article 1234: 47.20 seconds
Article 1235: 44.29 seconds
Article 1236: 43.99 seconds
Article 1237: 59.90 seconds
Article 1238: 40.74 seconds
Article 1239: 38.00 seconds
Article 1240: 56.00 seconds
Article 1241: 64.00 seconds
Article 1242: 52.13 seconds
Article 1243: 70.83 seconds
Article 1244: 65.15 seconds
Article 1245: 59.36 seconds
Article 1246: 46.95 seconds
Article 1247: 55.13 seconds
Article 1248: 51.26 seconds
Article 1249: 53.39 seconds
Article 1250: 71.58 seconds
Article 1251: 42.57 seconds
Article 1252: 63.54 seconds
Article 1253: 56.14 seconds
Article 1254: 55.82 seconds
Article 1255: 58.02 seconds
Article 1256: 49.67 seconds
Article 1257: 59.45 seconds
Article 1258: 48.15 seconds
Article 1259: 52.46 seconds
Article 1260: 69.96 seconds
Article 1261: 65.67 seconds
Article 1262: 44.16 seconds
Article 1263: 49.58 seconds
Article 1264: 60.91 seconds
Article 1265: 59.44 seconds
Article 1266: 63.36 seconds
Article 1267: 49.95 seconds
Article 1268: 55.83 seconds
Article 1269: 58.17 seconds
Article 1270: 45.66 seconds
Article 1271: 65.43 seconds
Article 1272: 63.15 seconds
Article 1273: 64.32 seconds
Article 1274: 45.84 seconds
Article 1275: 65.54 seconds
Article 1276: 57.07 seconds
Article 1277: 51.03 seconds
Article 1278: 47.87 seconds
Article 1279: 54.78 seconds
Article 1280: 51.90 seconds
Article 1281: 59.57 seconds
Article 1282: 59.01 seconds
Article 1283: 27.82 seconds
Article 1284: 48.53 seconds
Article 1285: 51.97 seconds
Article 1286: 64.55 seconds
Article 1287: 62.73 seconds
Article 1288: 62.42 seconds
Article 1289: 57.04 seconds
Article 1290: 45.28 seconds
Article 1291: 29.26 seconds
Article 1292: 47.14 seconds
Article 1293: 45.34 seconds
Article 1294: 52.01 seconds
Article 1295: 37.07 seconds
Article 1296: 54.39 seconds
Article 1297: 45.80 seconds
Article 1298: 48.68 seconds
Article 1299: 73.32 seconds
Article 1300: 53.14 seconds
Article 1301: 46.76 seconds
Article 1302: 52.72 seconds
Article 1303: 46.72 seconds
Article 1304: 46.89 seconds
Article 1305: 55.40 seconds
Article 1306: 55.34 seconds
Article 1307: 7.20 seconds
Article 1308: 66.27 seconds
Article 1309: 41.23 seconds
Article 1310: 47.61 seconds
Article 1311: 47.61 seconds
Article 1312: 62.46 seconds
Article 1313: 60.30 seconds
Article 1314: 60.07 seconds
Article 1315: 19.04 seconds
Article 1316: 50.45 seconds
Article 1317: 48.33 seconds
Article 1318: 54.08 seconds
Article 1319: 45.55 seconds
Article 1320: 47.06 seconds
Article 1321: 39.34 seconds
Article 1322: 57.05 seconds
Article 1323: 40.11 seconds
Article 1324: 60.14 seconds
Article 1325: 49.15 seconds
Article 1326: 44.10 seconds
Article 1327: 50.14 seconds
Article 1328: 62.52 seconds
Article 1329: 50.51 seconds
Article 1330: 53.60 seconds
Article 1331: 66.76 seconds
Article 1332: 43.56 seconds
Article 1333: 74.76 seconds
Article 1334: 38.91 seconds
Article 1335: 49.90 seconds
Article 1336: 66.55 seconds
Article 1337: 70.17 seconds
Article 1338: 47.44 seconds
Article 1339: 61.66 seconds
Article 1340: 56.93 seconds
Article 1341: 61.04 seconds
Article 1342: 39.49 seconds
Article 1343: 39.52 seconds
Article 1344: 49.76 seconds
Article 1345: 38.15 seconds
Article 1346: 54.39 seconds
Article 1347: 11.85 seconds
Article 1348: 42.07 seconds
Article 1349: 69.11 seconds
Article 1350: 46.51 seconds
Article 1351: 53.07 seconds
Article 1352: 56.19 seconds
Article 1353: 55.27 seconds
Article 1354: 45.59 seconds
Article 1355: 48.92 seconds
Article 1356: 59.21 seconds
Article 1357: 60.77 seconds
Article 1358: 47.13 seconds
Article 1359: 45.36 seconds
Article 1360: 57.88 seconds
Article 1361: 53.84 seconds
Article 1362: 48.74 seconds
Article 1363: 45.97 seconds
Article 1364: 51.76 seconds
Article 1365: 46.62 seconds
Article 1366: 69.35 seconds
Article 1367: 58.04 seconds
Article 1368: 41.78 seconds
Article 1369: 39.64 seconds
Article 1370: 56.61 seconds
Article 1371: 63.56 seconds
Article 1372: 59.47 seconds
Article 1373: 35.25 seconds
Article 1374: 54.79 seconds
Article 1375: 61.51 seconds
Article 1376: 62.78 seconds
Article 1377: 47.56 seconds
Article 1378: 44.64 seconds
Article 1379: 41.20 seconds
Article 1380: 42.19 seconds
Article 1381: 49.68 seconds
Article 1382: 50.18 seconds
Article 1383: 59.28 seconds
Article 1384: 43.31 seconds
Article 1385: 47.42 seconds
Article 1386: 43.34 seconds
Article 1387: 39.58 seconds
Article 1388: 60.89 seconds
Article 1389: 81.02 seconds
Article 1390: 32.76 seconds
Article 1391: 55.31 seconds
Article 1392: 60.13 seconds
Article 1393: 63.36 seconds
Article 1394: 44.27 seconds
Article 1395: 36.88 seconds
Article 1396: 64.12 seconds
Article 1397: 63.50 seconds
Article 1398: 69.95 seconds
Article 1399: 45.26 seconds
Article 1400: 42.30 seconds
Article 1401: 61.54 seconds
Article 1402: 50.16 seconds
Article 1403: 54.03 seconds
Article 1404: 54.74 seconds
Article 1405: 47.57 seconds
Article 1406: 43.14 seconds
Article 1407: 50.60 seconds
Article 1408: 54.09 seconds
Article 1409: 67.15 seconds
Article 1410: 57.59 seconds
Article 1411: 60.39 seconds
Article 1412: 63.13 seconds
Article 1413: 45.32 seconds
Article 1414: 55.61 seconds
Article 1415: 74.52 seconds
Article 1416: 52.46 seconds
Article 1417: 71.73 seconds
Article 1418: 45.06 seconds
Article 1419: 68.63 seconds
Article 1420: 50.89 seconds
Article 1421: 70.49 seconds
Article 1422: 63.45 seconds
Article 1423: 53.14 seconds
Article 1424: 64.89 seconds
Article 1425: 57.86 seconds
Article 1426: 53.13 seconds
Article 1427: 63.61 seconds
Article 1428: 53.05 seconds
Article 1429: 50.65 seconds
Article 1430: 60.95 seconds
Article 1431: 51.94 seconds
Article 1432: 48.23 seconds
Article 1433: 47.90 seconds
Article 1434: 76.00 seconds
Article 1435: 75.01 seconds
Article 1436: 54.96 seconds
Article 1437: 59.40 seconds
Article 1438: 45.48 seconds
Article 1439: 47.53 seconds
Article 1440: 66.67 seconds
Article 1441: 54.47 seconds
Article 1442: 63.45 seconds
Article 1443: 62.85 seconds
Article 1444: 49.08 seconds
Article 1445: 32.21 seconds
Article 1446: 78.43 seconds
Article 1447: 53.14 seconds
Article 1448: 65.88 seconds
Article 1449: 35.37 seconds
Article 1450: 32.57 seconds
Article 1451: 54.19 seconds
Article 1452: 53.77 seconds
Article 1453: 63.86 seconds
Article 1454: 40.85 seconds
Article 1455: 44.66 seconds
Article 1456: 44.45 seconds
Article 1457: 37.26 seconds
Article 1458: 41.95 seconds
Article 1459: 48.21 seconds
Article 1460: 60.34 seconds
Article 1461: 51.88 seconds
Article 1462: 50.96 seconds
Article 1463: 36.79 seconds
Article 1464: 54.68 seconds
Article 1465: 77.06 seconds
Article 1466: 63.66 seconds
Article 1467: 48.38 seconds
Article 1468: 49.82 seconds
Article 1469: 60.18 seconds
Article 1470: 52.65 seconds
Article 1471: 64.45 seconds
Article 1472: 59.50 seconds
Article 1473: 49.67 seconds
Article 1474: 70.85 seconds
Article 1475: 53.55 seconds
Article 1476: 40.38 seconds
Article 1477: 65.12 seconds
Article 1478: 45.18 seconds
Article 1479: 65.66 seconds
Article 1480: 59.85 seconds
Article 1481: 37.75 seconds
Article 1482: 70.70 seconds
Article 1483: 45.63 seconds
Article 1484: 51.10 seconds
Article 1485: 49.70 seconds
Article 1486: 50.91 seconds
Article 1487: 57.99 seconds
Article 1488: 65.33 seconds
Article 1489: 58.51 seconds
Article 1490: 55.49 seconds
Article 1491: 44.53 seconds
Article 1492: 43.81 seconds
Article 1493: 46.98 seconds
Article 1494: 34.09 seconds
Article 1495: 62.84 seconds
Article 1496: 37.38 seconds
Article 1497: 30.49 seconds
Article 1498: 68.81 seconds
Article 1499: 47.09 seconds
Article 1500: 43.35 seconds
Article 1501: 45.50 seconds
Article 1502: 47.91 seconds
Article 1503: 68.74 seconds
Article 1504: 51.67 seconds
Article 1505: 60.89 seconds
Article 1506: 57.01 seconds
Article 1507: 37.75 seconds
Article 1508: 54.62 seconds
Article 1509: 71.76 seconds
Article 1510: 48.07 seconds
Article 1511: 66.73 seconds
Article 1512: 47.17 seconds
Article 1513: 48.95 seconds
Article 1514: 61.45 seconds
Article 1515: 34.18 seconds
Article 1516: 59.13 seconds
Article 1517: 62.99 seconds
Article 1518: 52.65 seconds
Article 1519: 50.00 seconds
Article 1520: 50.93 seconds
Article 1521: 37.69 seconds
Article 1522: 57.66 seconds
Article 1523: 60.02 seconds
Article 1524: 61.03 seconds
Article 1525: 48.86 seconds
Article 1526: 49.89 seconds
Article 1527: 67.20 seconds
Article 1528: 74.21 seconds
Article 1529: 70.88 seconds
Article 1530: 38.34 seconds
Article 1531: 55.71 seconds
Article 1532: 40.81 seconds
Article 1533: 49.87 seconds
Article 1534: 54.92 seconds
Article 1535: 41.84 seconds
Article 1536: 46.06 seconds
Article 1537: 47.06 seconds
Article 1538: 64.36 seconds
Article 1539: 52.51 seconds
Article 1540: 53.22 seconds
Article 1541: 50.52 seconds
Article 1542: 45.45 seconds
Article 1543: 73.97 seconds
Article 1544: 60.22 seconds
Article 1545: 50.13 seconds
Article 1546: 52.83 seconds
Article 1547: 45.70 seconds
Article 1548: 64.47 seconds
Article 1549: 57.73 seconds
Article 1550: 50.87 seconds
Article 1551: 54.78 seconds
Article 1552: 28.79 seconds
Article 1553: 46.52 seconds
Article 1554: 38.55 seconds
Article 1555: 53.94 seconds
Article 1556: 47.14 seconds
Article 1557: 53.26 seconds
Article 1558: 54.05 seconds
Article 1559: 57.24 seconds
Article 1560: 39.76 seconds
Article 1561: 53.89 seconds
Article 1562: 64.47 seconds
Article 1563: 37.92 seconds
Article 1564: 56.41 seconds
Article 1565: 61.32 seconds
Article 1566: 45.34 seconds
Article 1567: 50.31 seconds
Article 1568: 67.10 seconds
Article 1569: 57.33 seconds
Article 1570: 47.30 seconds
Article 1571: 48.15 seconds
Article 1572: 45.37 seconds
Article 1573: 44.45 seconds
Article 1574: 53.39 seconds
Article 1575: 32.96 seconds
Article 1576: 65.35 seconds
Article 1577: 72.10 seconds
Article 1578: 53.87 seconds
Article 1579: 49.34 seconds
Article 1580: 66.50 seconds
Article 1581: 62.14 seconds
Article 1582: 28.88 seconds
Article 1583: 54.19 seconds
Article 1584: 69.49 seconds
Article 1585: 56.55 seconds
Article 1586: 38.99 seconds
Article 1587: 54.00 seconds
Article 1588: 60.42 seconds
Article 1589: 49.84 seconds
Article 1590: 59.62 seconds
Article 1591: 54.27 seconds
Article 1592: 56.38 seconds
Article 1593: 60.31 seconds
Article 1594: 53.14 seconds
Article 1595: 56.76 seconds
Article 1596: 60.48 seconds
Article 1597: 71.21 seconds
Article 1598: 46.48 seconds
Article 1599: 53.35 seconds
Article 1600: 52.81 seconds
Article 1601: 56.48 seconds
Article 1602: 44.37 seconds
Article 1603: 39.19 seconds
Article 1604: 72.03 seconds
Article 1605: 52.47 seconds
Article 1606: 60.09 seconds
Article 1607: 62.64 seconds
Article 1608: 59.40 seconds
Article 1609: 70.58 seconds
Article 1610: 50.55 seconds
Article 1611: 55.14 seconds
Article 1612: 40.70 seconds
Article 1613: 52.11 seconds
Article 1614: 53.04 seconds
Article 1615: 68.74 seconds
Article 1616: 58.61 seconds
Article 1617: 65.67 seconds
Article 1618: 45.88 seconds
Article 1619: 33.44 seconds
Article 1620: 56.03 seconds
Article 1621: 64.92 seconds
Article 1622: 66.02 seconds
Article 1623: 51.73 seconds
Article 1624: 43.65 seconds
Article 1625: 50.43 seconds
Article 1626: 64.59 seconds
Article 1627: 45.64 seconds
Article 1628: 41.41 seconds
Article 1629: 35.00 seconds
Article 1630: 51.57 seconds
Article 1631: 52.22 seconds
Article 1632: 35.36 seconds
Article 1633: 60.88 seconds
Article 1634: 50.89 seconds
Article 1635: 51.51 seconds
Article 1636: 72.29 seconds
Article 1637: 59.96 seconds
Article 1638: 60.36 seconds
Article 1639: 43.47 seconds
Article 1640: 67.33 seconds
Article 1641: 56.90 seconds
Article 1642: 44.01 seconds
Article 1643: 65.58 seconds
Article 1644: 65.90 seconds
Article 1645: 64.17 seconds
Article 1646: 52.70 seconds
Article 1647: 44.54 seconds
Article 1648: 54.47 seconds
Article 1649: 40.34 seconds
Article 1650: 65.08 seconds
Article 1651: 66.08 seconds
Article 1652: 72.21 seconds
Article 1653: 51.96 seconds
Article 1654: 33.89 seconds
Article 1655: 53.37 seconds
Article 1656: 57.63 seconds
Article 1657: 69.27 seconds
Article 1658: 53.15 seconds
Article 1659: 44.74 seconds
Article 1660: 52.03 seconds
Article 1661: 51.62 seconds
Article 1662: 41.16 seconds
Article 1663: 55.31 seconds
Article 1664: 38.42 seconds
Article 1665: 56.43 seconds
Article 1666: 54.23 seconds
Article 1667: 58.92 seconds
Article 1668: 69.31 seconds
Article 1669: 67.32 seconds
Article 1670: 52.24 seconds
Article 1671: 58.97 seconds
Article 1672: 67.23 seconds
Article 1673: 47.18 seconds
Article 1674: 44.29 seconds
Article 1675: 60.20 seconds
Article 1676: 48.92 seconds
Article 1677: 48.71 seconds
Article 1678: 56.26 seconds
Article 1679: 61.53 seconds
Article 1680: 55.76 seconds
Article 1681: 40.70 seconds
Article 1682: 65.06 seconds
Article 1683: 53.06 seconds
Article 1684: 37.65 seconds
Article 1685: 50.60 seconds
Article 1686: 55.39 seconds
Article 1687: 53.21 seconds
Article 1688: 68.79 seconds
Article 1689: 46.49 seconds
Article 1690: 60.06 seconds
Article 1691: 48.58 seconds
Article 1692: 54.78 seconds
Article 1693: 61.85 seconds
Article 1694: 46.71 seconds
Article 1695: 41.02 seconds
Article 1696: 52.10 seconds
Article 1697: 52.44 seconds
Article 1698: 63.80 seconds
Article 1699: 56.77 seconds
Article 1700: 37.61 seconds
Article 1701: 58.33 seconds
Article 1702: 54.04 seconds
Article 1703: 59.85 seconds
Article 1704: 77.49 seconds
Article 1705: 47.30 seconds
Article 1706: 23.31 seconds
Article 1707: 62.13 seconds
Article 1708: 32.06 seconds
Article 1709: 25.44 seconds
Article 1710: 39.85 seconds
Article 1711: 45.46 seconds
Article 1712: 22.87 seconds
Article 1713: 57.09 seconds
Article 1714: 60.38 seconds
Article 1715: 58.04 seconds
Article 1716: 46.65 seconds
Article 1717: 52.66 seconds
Article 1718: 73.68 seconds
Article 1719: 56.20 seconds
Article 1720: 60.00 seconds
Article 1721: 42.40 seconds
Article 1722: 65.39 seconds
Article 1723: 45.69 seconds
Article 1724: 57.32 seconds
Article 1725: 66.69 seconds
Article 1726: 36.71 seconds
Article 1727: 54.15 seconds
Article 1728: 65.88 seconds
Article 1729: 43.73 seconds
Article 1730: 35.32 seconds
Article 1731: 54.34 seconds
Article 1732: 70.55 seconds
Article 1733: 65.89 seconds
Article 1734: 46.96 seconds
Article 1735: 57.22 seconds
Article 1736: 33.90 seconds
Article 1737: 63.32 seconds
Article 1738: 43.83 seconds
Article 1739: 61.50 seconds
Article 1740: 53.14 seconds
Article 1741: 57.19 seconds
Article 1742: 41.17 seconds
Article 1743: 54.92 seconds
Article 1744: 63.23 seconds
Article 1745: 54.60 seconds
Article 1746: 37.07 seconds
Article 1747: 57.02 seconds
Article 1748: 61.52 seconds
Article 1749: 56.69 seconds
Article 1750: 38.60 seconds
Article 1751: 60.86 seconds
Article 1752: 58.03 seconds
Article 1753: 66.20 seconds
Article 1754: 58.17 seconds
Article 1755: 72.01 seconds
Article 1756: 41.48 seconds
Article 1757: 69.91 seconds
Article 1758: 42.85 seconds
Article 1759: 37.14 seconds
Article 1760: 52.34 seconds
Article 1761: 67.21 seconds
Article 1762: 67.27 seconds
Article 1763: 50.78 seconds
Article 1764: 58.65 seconds
Article 1765: 47.73 seconds
Article 1766: 56.53 seconds
Article 1767: 37.44 seconds
Article 1768: 65.28 seconds
Article 1769: 49.45 seconds
Article 1770: 54.70 seconds
Article 1771: 69.71 seconds
Article 1772: 50.28 seconds
Article 1773: 68.66 seconds
Article 1774: 46.11 seconds
Article 1775: 40.39 seconds
Article 1776: 49.27 seconds
Article 1777: 58.79 seconds
Article 1778: 49.59 seconds
Article 1779: 56.93 seconds
Article 1780: 55.36 seconds
Article 1781: 55.91 seconds
Article 1782: 44.84 seconds
Article 1783: 22.01 seconds
Article 1784: 86.92 seconds
Article 1785: 41.97 seconds
Article 1786: 75.23 seconds
Article 1787: 51.34 seconds
Article 1788: 60.15 seconds
Article 1789: 48.20 seconds
Article 1790: 60.49 seconds
Article 1791: 50.52 seconds
Article 1792: 60.87 seconds
Article 1793: 56.61 seconds
Article 1794: 60.30 seconds
Article 1795: 8.64 seconds
Article 1796: 54.14 seconds
Article 1797: 34.97 seconds
Article 1798: 43.23 seconds
Article 1799: 31.92 seconds
Article 1800: 50.77 seconds
Article 1801: 39.65 seconds
Article 1802: 48.69 seconds
Article 1803: 62.57 seconds
Article 1804: 61.74 seconds
Article 1805: 41.54 seconds
Article 1806: 59.88 seconds
Article 1807: 56.40 seconds
Article 1808: 68.14 seconds
Article 1809: 33.55 seconds
Article 1810: 46.35 seconds
Article 1811: 52.19 seconds
Article 1812: 48.75 seconds
Article 1813: 40.59 seconds
Article 1814: 54.89 seconds
Article 1815: 59.87 seconds
Article 1816: 66.78 seconds
Article 1817: 42.17 seconds
Article 1818: 67.47 seconds
Article 1819: 57.01 seconds
Article 1820: 38.59 seconds
Article 1821: 47.79 seconds
Article 1822: 55.62 seconds
Article 1823: 57.53 seconds
Article 1824: 56.99 seconds
Article 1825: 53.97 seconds
Article 1826: 63.84 seconds
Article 1827: 55.26 seconds
Article 1828: 60.52 seconds
Article 1829: 56.71 seconds
Article 1830: 52.30 seconds
Article 1831: 58.61 seconds
Article 1832: 47.43 seconds
Article 1833: 41.60 seconds
Article 1834: 48.22 seconds
Article 1835: 27.40 seconds
Article 1836: 54.84 seconds
Article 1837: 57.14 seconds
Article 1838: 44.74 seconds
Article 1839: 49.18 seconds
Article 1840: 53.38 seconds
Article 1841: 70.25 seconds
Article 1842: 45.70 seconds
Article 1843: 45.37 seconds
Article 1844: 41.00 seconds
Article 1845: 60.87 seconds
Article 1846: 33.24 seconds
Article 1847: 39.10 seconds
Article 1848: 48.57 seconds
Article 1849: 45.23 seconds
Article 1850: 40.35 seconds
Article 1851: 61.31 seconds
Article 1852: 55.86 seconds
Article 1853: 49.13 seconds
Article 1854: 47.31 seconds
Article 1855: 61.76 seconds
Article 1856: 50.33 seconds
Article 1857: 48.86 seconds
Article 1858: 58.20 seconds
Article 1859: 67.48 seconds
Article 1860: 58.08 seconds
Article 1861: 63.12 seconds
Article 1862: 53.94 seconds
Article 1863: 50.86 seconds
Article 1864: 52.41 seconds
Article 1865: 60.31 seconds
Article 1866: 37.31 seconds
Article 1867: 46.30 seconds
Article 1868: 44.87 seconds
Article 1869: 47.09 seconds
Article 1870: 56.27 seconds
Article 1871: 56.37 seconds
Article 1872: 51.24 seconds
Article 1873: 36.20 seconds
Article 1874: 43.99 seconds
Article 1875: 55.25 seconds
Article 1876: 43.99 seconds
Article 1877: 35.38 seconds
Article 1878: 69.50 seconds
Article 1879: 36.65 seconds
Article 1880: 36.79 seconds
Article 1881: 44.07 seconds
Article 1882: 46.37 seconds
Article 1883: 55.39 seconds
Article 1884: 61.16 seconds
Article 1885: 48.62 seconds
Article 1886: 59.90 seconds
Article 1887: 41.54 seconds
Article 1888: 69.02 seconds
Article 1889: 49.89 seconds
Article 1890: 65.43 seconds
Article 1891: 42.10 seconds
Article 1892: 47.80 seconds
Article 1893: 51.76 seconds
Article 1894: 48.33 seconds
Article 1895: 40.78 seconds
Article 1896: 69.81 seconds
Article 1897: 54.50 seconds
Article 1898: 49.14 seconds
Article 1899: 34.67 seconds
Article 1900: 24.96 seconds
Article 1901: 36.82 seconds
Article 1902: 49.97 seconds
Article 1903: 50.43 seconds
Article 1904: 62.24 seconds
Article 1905: 41.83 seconds
Article 1906: 56.23 seconds
Article 1907: 43.50 seconds
Article 1908: 40.42 seconds
Article 1909: 76.04 seconds
Article 1910: 51.43 seconds
Article 1911: 41.10 seconds
Article 1912: 36.30 seconds
Article 1913: 65.50 seconds
Article 1914: 53.18 seconds
Article 1915: 37.25 seconds
Article 1916: 77.69 seconds
