Model: llama2:70b-chat
Dataset: ArXiv.json
Temperature: 0.1
Total inference time: 300810.28 seconds
Average inference time per article: 150.4 seconds
Inference times per article:
Article 990: 132.52 seconds
Article 991: 153.90 seconds
Article 992: 168.04 seconds
Article 993: 157.77 seconds
Article 994: 146.20 seconds
Article 995: 128.21 seconds
Article 996: 145.38 seconds
Article 997: 149.87 seconds
Article 998: 158.83 seconds
Article 999: 142.17 seconds
Article 1000: 131.01 seconds
Article 1001: 154.24 seconds
Article 1002: 151.55 seconds
Article 1003: 162.56 seconds
Article 1004: 162.79 seconds
Article 1005: 142.74 seconds
Article 1006: 151.27 seconds
Article 1007: 144.25 seconds
Article 1008: 146.61 seconds
Article 1009: 164.91 seconds
Article 1010: 157.65 seconds
Article 1011: 138.90 seconds
Article 1012: 180.53 seconds
Article 1013: 150.99 seconds
Article 1014: 152.60 seconds
Article 1015: 146.79 seconds
Article 1016: 155.36 seconds
Article 1017: 151.17 seconds
Article 1018: 142.02 seconds
Article 1019: 138.05 seconds
Article 1020: 165.28 seconds
Article 1021: 172.37 seconds
Article 1022: 156.21 seconds
Article 1023: 167.30 seconds
Article 1024: 156.35 seconds
Article 1025: 153.94 seconds
Article 1026: 171.13 seconds
Article 1027: 143.39 seconds
Article 1028: 151.95 seconds
Article 1029: 142.36 seconds
Article 1030: 164.40 seconds
Article 1031: 145.20 seconds
Article 1032: 141.47 seconds
Article 1033: 129.66 seconds
Article 1034: 149.70 seconds
Article 1035: 160.85 seconds
Article 1036: 141.29 seconds
Article 1037: 150.62 seconds
Article 1038: 131.77 seconds
Article 1039: 148.78 seconds
Article 1040: 151.76 seconds
Article 1041: 143.70 seconds
Article 1042: 156.32 seconds
Article 1043: 161.31 seconds
Article 1044: 145.94 seconds
Article 1045: 148.07 seconds
Article 1046: 150.55 seconds
Article 1047: 153.38 seconds
Article 1048: 147.89 seconds
Article 1049: 162.31 seconds
Article 1050: 137.59 seconds
Article 1051: 149.72 seconds
Article 1052: 140.17 seconds
Article 1053: 138.82 seconds
Article 1054: 139.88 seconds
Article 1055: 157.76 seconds
Article 1056: 143.92 seconds
Article 1057: 135.40 seconds
Article 1058: 153.58 seconds
Article 1059: 157.57 seconds
Article 1060: 163.49 seconds
Article 1061: 172.85 seconds
Article 1062: 153.73 seconds
Article 1063: 160.58 seconds
Article 1064: 145.75 seconds
Article 1065: 147.79 seconds
Article 1066: 166.79 seconds
Article 1067: 172.90 seconds
Article 1068: 159.89 seconds
Article 1069: 160.78 seconds
Article 1070: 154.02 seconds
Article 1071: 147.06 seconds
Article 1072: 168.69 seconds
Article 1073: 150.73 seconds
Article 1074: 136.70 seconds
Article 1075: 145.37 seconds
Article 1076: 140.52 seconds
Article 1077: 151.96 seconds
Article 1078: 136.33 seconds
Article 1079: 148.85 seconds
Article 1080: 156.90 seconds
Article 1081: 136.52 seconds
Article 1082: 133.40 seconds
Article 1083: 164.26 seconds
Article 1084: 149.64 seconds
Article 1085: 144.51 seconds
Article 1086: 147.77 seconds
Article 1087: 139.13 seconds
Article 1088: 138.36 seconds
Article 1089: 154.97 seconds
Article 1090: 171.58 seconds
Article 1091: 156.05 seconds
Article 1092: 149.06 seconds
Article 1093: 145.13 seconds
Article 1094: 128.71 seconds
Article 1095: 140.83 seconds
Article 1096: 137.59 seconds
Article 1097: 158.62 seconds
Article 1098: 149.26 seconds
Article 1099: 150.01 seconds
Article 1100: 162.27 seconds
Article 1101: 166.54 seconds
Article 1102: 155.37 seconds
Article 1103: 148.91 seconds
Article 1104: 156.72 seconds
Article 1105: 170.46 seconds
Article 1106: 163.05 seconds
Article 1107: 129.53 seconds
Article 1108: 144.89 seconds
Article 1109: 143.15 seconds
Article 1110: 150.40 seconds
Article 1111: 139.38 seconds
Article 1112: 136.23 seconds
Article 1113: 138.79 seconds
Article 1114: 149.13 seconds
Article 1115: 141.27 seconds
Article 1116: 136.55 seconds
Article 1117: 145.38 seconds
Article 1118: 161.73 seconds
Article 1119: 151.56 seconds
Article 1120: 156.66 seconds
Article 1121: 147.70 seconds
Article 1122: 165.90 seconds
Article 1123: 148.75 seconds
Article 1124: 160.70 seconds
Article 1125: 149.97 seconds
Article 1126: 163.94 seconds
Article 1127: 139.46 seconds
Article 1128: 145.03 seconds
Article 1129: 139.55 seconds
Article 1130: 165.81 seconds
Article 1131: 137.31 seconds
Article 1132: 162.95 seconds
Article 1133: 142.98 seconds
Article 1134: 129.02 seconds
Article 1135: 157.87 seconds
Article 1136: 158.45 seconds
Article 1137: 165.11 seconds
Article 1138: 140.53 seconds
Article 1139: 152.10 seconds
Article 1140: 161.44 seconds
Article 1141: 152.10 seconds
Article 1142: 140.74 seconds
Article 1143: 143.76 seconds
Article 1144: 172.46 seconds
Article 1145: 152.75 seconds
Article 1146: 152.64 seconds
Article 1147: 134.70 seconds
Article 1148: 146.83 seconds
Article 1149: 154.72 seconds
Article 1150: 151.59 seconds
Article 1151: 150.05 seconds
Article 1152: 155.58 seconds
Article 1153: 136.09 seconds
Article 1154: 149.16 seconds
Article 1155: 141.08 seconds
Article 1156: 163.43 seconds
Article 1157: 154.95 seconds
Article 1158: 156.42 seconds
Article 1159: 148.81 seconds
Article 1160: 154.24 seconds
Article 1161: 157.23 seconds
Article 1162: 152.52 seconds
Article 1163: 140.87 seconds
Article 1164: 125.33 seconds
Article 1165: 151.16 seconds
Article 1166: 143.35 seconds
Article 1167: 142.11 seconds
Article 1168: 160.75 seconds
Article 1169: 140.66 seconds
Article 1170: 146.47 seconds
Article 1171: 144.14 seconds
Article 1172: 173.44 seconds
Article 1173: 149.13 seconds
Article 1174: 137.37 seconds
Article 1175: 145.21 seconds
Article 1176: 155.46 seconds
Article 1177: 165.10 seconds
Article 1178: 166.68 seconds
Article 1179: 142.05 seconds
Article 1180: 145.86 seconds
Article 1181: 150.40 seconds
Article 1182: 155.27 seconds
Article 1183: 160.25 seconds
Article 1184: 143.52 seconds
Article 1185: 152.98 seconds
Article 1186: 150.35 seconds
Article 1187: 142.68 seconds
Article 1188: 155.50 seconds
Article 1189: 142.81 seconds
Article 1190: 149.48 seconds
Article 1191: 146.11 seconds
Article 1192: 144.33 seconds
Article 1193: 149.45 seconds
Article 1194: 148.82 seconds
Article 1195: 144.26 seconds
Article 1196: 137.03 seconds
Article 1197: 116.81 seconds
Article 1198: 134.93 seconds
Article 1199: 143.35 seconds
Article 1200: 146.52 seconds
Article 1201: 160.37 seconds
Article 1202: 155.23 seconds
Article 1203: 144.41 seconds
Article 1204: 165.91 seconds
Article 1205: 141.84 seconds
Article 1206: 150.06 seconds
Article 1207: 153.86 seconds
Article 1208: 152.98 seconds
Article 1209: 152.10 seconds
Article 1210: 148.67 seconds
Article 1211: 153.12 seconds
Article 1212: 157.75 seconds
Article 1213: 142.14 seconds
Article 1214: 148.22 seconds
Article 1215: 161.55 seconds
Article 1216: 153.69 seconds
Article 1217: 147.51 seconds
Article 1218: 137.02 seconds
Article 1219: 139.97 seconds
Article 1220: 153.17 seconds
Article 1221: 139.51 seconds
Article 1222: 149.02 seconds
Article 1223: 158.04 seconds
Article 1224: 145.34 seconds
Article 1225: 148.94 seconds
Article 1226: 155.58 seconds
Article 1227: 153.73 seconds
Article 1228: 156.32 seconds
Article 1229: 165.81 seconds
Article 1230: 147.58 seconds
Article 1231: 164.28 seconds
Article 1232: 138.49 seconds
Article 1233: 145.17 seconds
Article 1234: 156.55 seconds
Article 1235: 184.16 seconds
Article 1236: 131.37 seconds
Article 1237: 170.95 seconds
Article 1238: 146.16 seconds
Article 1239: 141.04 seconds
Article 1240: 150.93 seconds
Article 1241: 137.03 seconds
Article 1242: 152.28 seconds
Article 1243: 143.30 seconds
Article 1244: 147.64 seconds
Article 1245: 153.71 seconds
Article 1246: 150.42 seconds
Article 1247: 159.21 seconds
Article 1248: 156.95 seconds
Article 1249: 151.96 seconds
Article 1250: 141.56 seconds
Article 1251: 143.75 seconds
Article 1252: 141.73 seconds
Article 1253: 161.00 seconds
Article 1254: 133.78 seconds
Article 1255: 156.04 seconds
Article 1256: 144.77 seconds
Article 1257: 148.99 seconds
Article 1258: 149.12 seconds
Article 1259: 128.02 seconds
Article 1260: 152.59 seconds
Article 1261: 131.09 seconds
Article 1262: 139.66 seconds
Article 1263: 143.98 seconds
Article 1264: 131.37 seconds
Article 1265: 140.84 seconds
Article 1266: 134.75 seconds
Article 1267: 135.17 seconds
Article 1268: 156.13 seconds
Article 1269: 156.28 seconds
Article 1270: 140.16 seconds
Article 1271: 151.43 seconds
Article 1272: 148.87 seconds
Article 1273: 144.61 seconds
Article 1274: 156.27 seconds
Article 1275: 157.93 seconds
Article 1276: 153.50 seconds
Article 1277: 157.89 seconds
Article 1278: 137.76 seconds
Article 1279: 148.08 seconds
Article 1280: 143.99 seconds
Article 1281: 148.34 seconds
Article 1282: 163.98 seconds
Article 1283: 135.10 seconds
Article 1284: 156.84 seconds
Article 1285: 161.17 seconds
Article 1286: 154.45 seconds
Article 1287: 148.37 seconds
Article 1288: 145.35 seconds
Article 1289: 189.40 seconds
Article 1290: 148.34 seconds
Article 1291: 156.18 seconds
Article 1292: 132.78 seconds
Article 1293: 149.36 seconds
Article 1294: 150.50 seconds
Article 1295: 143.96 seconds
Article 1296: 140.02 seconds
Article 1297: 156.80 seconds
Article 1298: 140.86 seconds
Article 1299: 141.28 seconds
Article 1300: 155.66 seconds
Article 1301: 160.66 seconds
Article 1302: 137.51 seconds
Article 1303: 149.82 seconds
Article 1304: 163.65 seconds
Article 1305: 151.70 seconds
Article 1306: 161.99 seconds
Article 1307: 141.22 seconds
Article 1308: 143.21 seconds
Article 1309: 137.48 seconds
Article 1310: 145.86 seconds
Article 1311: 158.83 seconds
Article 1312: 135.98 seconds
Article 1313: 163.55 seconds
Article 1314: 150.14 seconds
Article 1315: 141.41 seconds
Article 1316: 160.30 seconds
Article 1317: 142.72 seconds
Article 1318: 130.06 seconds
Article 1319: 139.26 seconds
Article 1320: 140.26 seconds
Article 1321: 160.33 seconds
Article 1322: 153.86 seconds
Article 1323: 163.57 seconds
Article 1324: 166.68 seconds
Article 1325: 150.46 seconds
Article 1326: 140.13 seconds
Article 1327: 169.28 seconds
Article 1328: 144.75 seconds
Article 1329: 150.52 seconds
Article 1330: 149.38 seconds
Article 1331: 144.24 seconds
Article 1332: 147.55 seconds
Article 1333: 151.21 seconds
Article 1334: 149.94 seconds
Article 1335: 166.53 seconds
Article 1336: 134.51 seconds
Article 1337: 133.90 seconds
Article 1338: 156.34 seconds
Article 1339: 144.14 seconds
Article 1340: 163.29 seconds
Article 1341: 163.81 seconds
Article 1342: 154.23 seconds
Article 1343: 150.64 seconds
Article 1344: 136.99 seconds
Article 1345: 134.90 seconds
Article 1346: 140.83 seconds
Article 1347: 154.69 seconds
Article 1348: 162.65 seconds
Article 1349: 142.53 seconds
Article 1350: 157.13 seconds
Article 1351: 148.01 seconds
Article 1352: 132.92 seconds
Article 1353: 156.32 seconds
Article 1354: 156.76 seconds
Article 1355: 157.81 seconds
Article 1356: 130.06 seconds
Article 1357: 145.13 seconds
Article 1358: 138.65 seconds
Article 1359: 138.49 seconds
Article 1360: 151.85 seconds
Article 1361: 175.67 seconds
Article 1362: 150.50 seconds
Article 1363: 129.81 seconds
Article 1364: 155.87 seconds
Article 1365: 160.06 seconds
Article 1366: 171.37 seconds
Article 1367: 152.75 seconds
Article 1368: 147.68 seconds
Article 1369: 140.01 seconds
Article 1370: 141.77 seconds
Article 1371: 160.01 seconds
Article 1372: 156.79 seconds
Article 1373: 146.71 seconds
Article 1374: 159.70 seconds
Article 1375: 153.30 seconds
Article 1376: 138.97 seconds
Article 1377: 141.20 seconds
Article 1378: 155.83 seconds
Article 1379: 155.84 seconds
Article 1380: 145.90 seconds
Article 1381: 144.01 seconds
Article 1382: 151.46 seconds
Article 1383: 145.15 seconds
Article 1384: 153.29 seconds
Article 1385: 139.56 seconds
Article 1386: 176.55 seconds
Article 1387: 167.07 seconds
Article 1388: 155.74 seconds
Article 1389: 139.86 seconds
Article 1390: 141.66 seconds
Article 1391: 162.01 seconds
Article 1392: 149.44 seconds
Article 1393: 150.49 seconds
Article 1394: 169.45 seconds
Article 1395: 140.47 seconds
Article 1396: 161.74 seconds
Article 1397: 160.95 seconds
Article 1398: 162.23 seconds
Article 1399: 144.60 seconds
Article 1400: 160.02 seconds
Article 1401: 158.59 seconds
Article 1402: 147.13 seconds
Article 1403: 163.96 seconds
Article 1404: 168.80 seconds
Article 1405: 134.67 seconds
Article 1406: 140.69 seconds
Article 1407: 150.59 seconds
Article 1408: 142.59 seconds
Article 1409: 147.18 seconds
Article 1410: 143.68 seconds
Article 1411: 153.95 seconds
Article 1412: 143.66 seconds
Article 1413: 133.14 seconds
Article 1414: 151.72 seconds
Article 1415: 143.69 seconds
Article 1416: 147.94 seconds
Article 1417: 159.37 seconds
Article 1418: 153.69 seconds
Article 1419: 162.42 seconds
Article 1420: 175.45 seconds
Article 1421: 148.00 seconds
Article 1422: 142.47 seconds
Article 1423: 158.07 seconds
Article 1424: 138.70 seconds
Article 1425: 150.53 seconds
Article 1426: 142.28 seconds
Article 1427: 148.07 seconds
Article 1428: 162.69 seconds
Article 1429: 148.42 seconds
Article 1430: 146.63 seconds
Article 1431: 145.22 seconds
Article 1432: 128.96 seconds
Article 1433: 145.39 seconds
Article 1434: 165.04 seconds
Article 1435: 160.12 seconds
Article 1436: 142.82 seconds
Article 1437: 136.88 seconds
Article 1438: 147.65 seconds
Article 1439: 157.12 seconds
Article 1440: 130.05 seconds
Article 1441: 155.72 seconds
Article 1442: 148.51 seconds
Article 1443: 151.93 seconds
Article 1444: 143.26 seconds
Article 1445: 156.29 seconds
Article 1446: 133.65 seconds
Article 1447: 151.88 seconds
Article 1448: 153.29 seconds
Article 1449: 131.19 seconds
Article 1450: 126.57 seconds
Article 1451: 153.05 seconds
Article 1452: 163.06 seconds
Article 1453: 158.24 seconds
Article 1454: 166.61 seconds
Article 1455: 144.21 seconds
Article 1456: 145.50 seconds
Article 1457: 159.49 seconds
Article 1458: 148.44 seconds
Article 1459: 167.95 seconds
Article 1460: 139.98 seconds
Article 1461: 163.14 seconds
Article 1462: 160.14 seconds
Article 1463: 154.49 seconds
Article 1464: 150.60 seconds
Article 1465: 152.76 seconds
Article 1466: 160.93 seconds
Article 1467: 155.51 seconds
Article 1468: 149.28 seconds
Article 1469: 150.33 seconds
Article 1470: 138.67 seconds
Article 1471: 140.73 seconds
Article 1472: 134.13 seconds
Article 1473: 164.14 seconds
Article 1474: 158.35 seconds
Article 1475: 148.99 seconds
Article 1476: 134.98 seconds
Article 1477: 136.43 seconds
Article 1478: 143.75 seconds
Article 1479: 139.88 seconds
Article 1480: 150.06 seconds
Article 1481: 157.35 seconds
Article 1482: 141.26 seconds
Article 1483: 168.58 seconds
Article 1484: 116.79 seconds
Article 1485: 152.13 seconds
Article 1486: 141.26 seconds
Article 1487: 154.73 seconds
Article 1488: 91.54 seconds
Article 1489: 152.71 seconds
Article 1490: 163.67 seconds
Article 1491: 140.41 seconds
Article 1492: 156.81 seconds
Article 1493: 142.91 seconds
Article 1494: 154.89 seconds
Article 1495: 160.34 seconds
Article 1496: 148.71 seconds
Article 1497: 145.00 seconds
Article 1498: 157.34 seconds
Article 1499: 151.02 seconds
Article 1500: 140.39 seconds
Article 1501: 159.93 seconds
Article 1502: 144.58 seconds
Article 1503: 152.70 seconds
Article 1504: 147.03 seconds
Article 1505: 133.59 seconds
Article 1506: 152.45 seconds
Article 1507: 152.24 seconds
Article 1508: 144.24 seconds
Article 1509: 126.84 seconds
Article 1510: 143.90 seconds
Article 1511: 144.97 seconds
Article 1512: 157.49 seconds
Article 1513: 150.82 seconds
Article 1514: 139.76 seconds
Article 1515: 152.37 seconds
Article 1516: 133.87 seconds
Article 1517: 135.27 seconds
Article 1518: 149.39 seconds
Article 1519: 153.56 seconds
Article 1520: 148.78 seconds
Article 1521: 153.26 seconds
Article 1522: 140.65 seconds
Article 1523: 145.42 seconds
Article 1524: 147.60 seconds
Article 1525: 162.43 seconds
Article 1526: 136.49 seconds
Article 1527: 155.07 seconds
Article 1528: 150.88 seconds
Article 1529: 131.06 seconds
Article 1530: 160.51 seconds
Article 1531: 141.76 seconds
Article 1532: 161.42 seconds
Article 1533: 157.53 seconds
Article 1534: 157.38 seconds
Article 1535: 140.00 seconds
Article 1536: 134.78 seconds
Article 1537: 148.00 seconds
Article 1538: 156.38 seconds
Article 1539: 132.97 seconds
Article 1540: 141.58 seconds
Article 1541: 146.65 seconds
Article 1542: 156.99 seconds
Article 1543: 152.18 seconds
Article 1544: 149.62 seconds
Article 1545: 138.30 seconds
Article 1546: 156.20 seconds
Article 1547: 143.16 seconds
Article 1548: 139.07 seconds
Article 1549: 167.61 seconds
Article 1550: 147.84 seconds
Article 1551: 148.40 seconds
Article 1552: 149.36 seconds
Article 1553: 150.23 seconds
Article 1554: 153.10 seconds
Article 1555: 145.00 seconds
Article 1556: 153.65 seconds
Article 1557: 139.31 seconds
Article 1558: 151.05 seconds
Article 1559: 161.29 seconds
Article 1560: 144.43 seconds
Article 1561: 167.38 seconds
Article 1562: 136.97 seconds
Article 1563: 168.87 seconds
Article 1564: 154.52 seconds
Article 1565: 138.20 seconds
Article 1566: 163.51 seconds
Article 1567: 149.16 seconds
Article 1568: 159.45 seconds
Article 1569: 165.00 seconds
Article 1570: 149.25 seconds
Article 1571: 144.45 seconds
Article 1572: 169.49 seconds
Article 1573: 151.81 seconds
Article 1574: 145.85 seconds
Article 1575: 156.53 seconds
Article 1576: 163.48 seconds
Article 1577: 160.44 seconds
Article 1578: 148.10 seconds
Article 1579: 148.02 seconds
Article 1580: 148.49 seconds
Article 1581: 157.53 seconds
Article 1582: 149.79 seconds
Article 1583: 145.61 seconds
Article 1584: 154.09 seconds
Article 1585: 164.97 seconds
Article 1586: 156.47 seconds
Article 1587: 145.09 seconds
Article 1588: 143.48 seconds
Article 1589: 151.72 seconds
Article 1590: 138.13 seconds
Article 1591: 157.53 seconds
Article 1592: 149.92 seconds
Article 1593: 144.94 seconds
Article 1594: 158.60 seconds
Article 1595: 153.97 seconds
Article 1596: 153.17 seconds
Article 1597: 167.32 seconds
Article 1598: 156.19 seconds
Article 1599: 130.06 seconds
Article 1600: 149.54 seconds
Article 1601: 130.05 seconds
Article 1602: 143.24 seconds
Article 1603: 157.11 seconds
Article 1604: 144.60 seconds
Article 1605: 149.56 seconds
Article 1606: 151.55 seconds
Article 1607: 158.30 seconds
Article 1608: 148.58 seconds
Article 1609: 158.38 seconds
Article 1610: 151.52 seconds
Article 1611: 142.43 seconds
Article 1612: 155.93 seconds
Article 1613: 161.71 seconds
Article 1614: 148.15 seconds
Article 1615: 68.14 seconds
Article 1616: 168.95 seconds
Article 1617: 152.00 seconds
Article 1618: 154.69 seconds
Article 1619: 157.61 seconds
Article 1620: 158.39 seconds
Article 1621: 151.35 seconds
Article 1622: 147.04 seconds
Article 1623: 165.11 seconds
Article 1624: 146.09 seconds
Article 1625: 168.74 seconds
Article 1626: 151.20 seconds
Article 1627: 151.91 seconds
Article 1628: 175.77 seconds
Article 1629: 143.50 seconds
Article 1630: 139.71 seconds
Article 1631: 148.96 seconds
Article 1632: 161.24 seconds
Article 1633: 144.97 seconds
Article 1634: 147.98 seconds
Article 1635: 135.34 seconds
Article 1636: 143.70 seconds
Article 1637: 145.06 seconds
Article 1638: 147.88 seconds
Article 1639: 142.85 seconds
Article 1640: 155.73 seconds
Article 1641: 141.48 seconds
Article 1642: 164.58 seconds
Article 1643: 156.94 seconds
Article 1644: 149.71 seconds
Article 1645: 163.11 seconds
Article 1646: 152.12 seconds
Article 1647: 161.17 seconds
Article 1648: 145.15 seconds
Article 1649: 157.88 seconds
Article 1650: 135.75 seconds
Article 1651: 147.32 seconds
Article 1652: 155.26 seconds
Article 1653: 142.01 seconds
Article 1654: 134.70 seconds
Article 1655: 163.12 seconds
Article 1656: 143.28 seconds
Article 1657: 144.12 seconds
Article 1658: 173.66 seconds
Article 1659: 128.93 seconds
Article 1660: 144.95 seconds
Article 1661: 154.72 seconds
Article 1662: 137.07 seconds
Article 1663: 166.77 seconds
Article 1664: 151.74 seconds
Article 1665: 166.32 seconds
Article 1666: 139.53 seconds
Article 1667: 149.14 seconds
Article 1668: 154.42 seconds
Article 1669: 154.93 seconds
Article 1670: 150.96 seconds
Article 1671: 170.84 seconds
Article 1672: 171.04 seconds
Article 1673: 156.10 seconds
Article 1674: 127.55 seconds
Article 1675: 134.80 seconds
Article 1676: 155.17 seconds
Article 1677: 157.54 seconds
Article 1678: 157.51 seconds
Article 1679: 141.48 seconds
Article 1680: 142.97 seconds
Article 1681: 139.74 seconds
Article 1682: 135.24 seconds
Article 1683: 161.25 seconds
Article 1684: 142.54 seconds
Article 1685: 148.54 seconds
Article 1686: 171.44 seconds
Article 1687: 116.73 seconds
Article 1688: 160.13 seconds
Article 1689: 129.12 seconds
Article 1690: 156.70 seconds
Article 1691: 192.44 seconds
Article 1692: 147.05 seconds
Article 1693: 151.82 seconds
Article 1694: 174.08 seconds
Article 1695: 166.11 seconds
Article 1696: 142.10 seconds
Article 1697: 162.65 seconds
Article 1698: 155.58 seconds
Article 1699: 141.29 seconds
Article 1700: 147.49 seconds
Article 1701: 158.68 seconds
Article 1702: 142.45 seconds
Article 1703: 145.32 seconds
Article 1704: 157.41 seconds
Article 1705: 149.49 seconds
Article 1706: 126.15 seconds
Article 1707: 164.30 seconds
Article 1708: 132.37 seconds
Article 1709: 151.56 seconds
Article 1710: 133.09 seconds
Article 1711: 144.94 seconds
Article 1712: 145.20 seconds
Article 1713: 142.89 seconds
Article 1714: 149.24 seconds
Article 1715: 80.28 seconds
Article 1716: 150.63 seconds
Article 1717: 148.37 seconds
Article 1718: 137.20 seconds
Article 1719: 146.22 seconds
Article 1720: 158.00 seconds
Article 1721: 135.81 seconds
Article 1722: 152.17 seconds
Article 1723: 139.79 seconds
Article 1724: 170.40 seconds
Article 1725: 154.86 seconds
Article 1726: 137.46 seconds
Article 1727: 69.60 seconds
Article 1728: 163.04 seconds
Article 1729: 171.53 seconds
Article 1730: 153.28 seconds
Article 1731: 145.80 seconds
Article 1732: 139.56 seconds
Article 1733: 135.96 seconds
Article 1734: 142.29 seconds
Article 1735: 150.88 seconds
Article 1736: 161.60 seconds
Article 1737: 145.68 seconds
Article 1738: 149.59 seconds
Article 1739: 156.33 seconds
Article 1740: 146.14 seconds
Article 1741: 150.61 seconds
Article 1742: 153.80 seconds
Article 1743: 148.22 seconds
Article 1744: 150.33 seconds
Article 1745: 145.44 seconds
Article 1746: 154.99 seconds
Article 1747: 134.51 seconds
Article 1748: 158.29 seconds
Article 1749: 147.67 seconds
Article 1750: 156.72 seconds
Article 1751: 151.94 seconds
Article 1752: 143.75 seconds
Article 1753: 160.54 seconds
Article 1754: 151.43 seconds
Article 1755: 127.50 seconds
Article 1756: 147.59 seconds
Article 1757: 154.42 seconds
Article 1758: 151.55 seconds
Article 1759: 127.01 seconds
Article 1760: 141.68 seconds
Article 1761: 156.41 seconds
Article 1762: 142.98 seconds
Article 1763: 144.16 seconds
Article 1764: 119.42 seconds
Article 1765: 154.40 seconds
Article 1766: 159.31 seconds
Article 1767: 153.33 seconds
Article 1768: 150.45 seconds
Article 1769: 167.03 seconds
Article 1770: 156.93 seconds
Article 1771: 141.16 seconds
Article 1772: 142.79 seconds
Article 1773: 132.49 seconds
Article 1774: 155.75 seconds
Article 1775: 146.80 seconds
Article 1776: 150.23 seconds
Article 1777: 142.07 seconds
Article 1778: 150.74 seconds
Article 1779: 176.82 seconds
Article 1780: 132.02 seconds
Article 1781: 152.30 seconds
Article 1782: 151.74 seconds
Article 1783: 163.99 seconds
Article 1784: 146.26 seconds
Article 1785: 137.61 seconds
Article 1786: 157.37 seconds
Article 1787: 142.00 seconds
Article 1788: 147.22 seconds
Article 1789: 145.77 seconds
Article 1790: 152.54 seconds
Article 1791: 160.67 seconds
Article 1792: 145.51 seconds
Article 1793: 143.27 seconds
Article 1794: 142.30 seconds
Article 1795: 169.32 seconds
Article 1796: 147.75 seconds
Article 1797: 156.29 seconds
Article 1798: 150.21 seconds
Article 1799: 152.04 seconds
Article 1800: 164.17 seconds
Article 1801: 151.28 seconds
Article 1802: 156.22 seconds
Article 1803: 168.03 seconds
Article 1804: 166.19 seconds
Article 1805: 140.09 seconds
Article 1806: 154.79 seconds
Article 1807: 145.61 seconds
Article 1808: 139.01 seconds
Article 1809: 142.58 seconds
Article 1810: 168.81 seconds
Article 1811: 154.20 seconds
Article 1812: 164.55 seconds
Article 1813: 158.07 seconds
Article 1814: 160.90 seconds
Article 1815: 131.37 seconds
Article 1816: 169.69 seconds
Article 1817: 149.95 seconds
Article 1818: 136.10 seconds
Article 1819: 139.06 seconds
Article 1820: 150.47 seconds
Article 1821: 148.36 seconds
Article 1822: 134.88 seconds
Article 1823: 148.24 seconds
Article 1824: 141.33 seconds
Article 1825: 147.94 seconds
Article 1826: 159.09 seconds
Article 1827: 158.30 seconds
Article 1828: 135.81 seconds
Article 1829: 130.32 seconds
Article 1830: 118.95 seconds
Article 1831: 169.20 seconds
Article 1832: 128.45 seconds
Article 1833: 157.42 seconds
Article 1834: 140.80 seconds
Article 1835: 96.84 seconds
Article 1836: 147.64 seconds
Article 1837: 158.62 seconds
Article 1838: 143.44 seconds
Article 1839: 149.98 seconds
Article 1840: 135.62 seconds
Article 1841: 156.16 seconds
Article 1842: 136.88 seconds
Article 1843: 148.46 seconds
Article 1844: 144.61 seconds
Article 1845: 142.11 seconds
Article 1846: 133.65 seconds
Article 1847: 135.96 seconds
Article 1848: 141.70 seconds
Article 1849: 158.09 seconds
Article 1850: 144.66 seconds
Article 1851: 151.52 seconds
Article 1852: 167.01 seconds
Article 1853: 161.82 seconds
Article 1854: 151.83 seconds
Article 1855: 151.00 seconds
Article 1856: 149.26 seconds
Article 1857: 162.96 seconds
Article 1858: 143.54 seconds
Article 1859: 143.65 seconds
Article 1860: 163.25 seconds
Article 1861: 168.24 seconds
Article 1862: 169.13 seconds
Article 1863: 151.47 seconds
Article 1864: 167.89 seconds
Article 1865: 173.49 seconds
Article 1866: 163.26 seconds
Article 1867: 144.40 seconds
Article 1868: 157.64 seconds
Article 1869: 143.05 seconds
Article 1870: 163.16 seconds
Article 1871: 171.48 seconds
Article 1872: 139.57 seconds
Article 1873: 177.70 seconds
Article 1874: 169.62 seconds
Article 1875: 163.75 seconds
Article 1876: 148.47 seconds
Article 1877: 152.69 seconds
Article 1878: 145.62 seconds
Article 1879: 148.69 seconds
Article 1880: 157.44 seconds
Article 1881: 176.40 seconds
Article 1882: 146.55 seconds
Article 1883: 152.35 seconds
Article 1884: 159.31 seconds
Article 1885: 149.45 seconds
Article 1886: 156.03 seconds
Article 1887: 161.64 seconds
Article 1888: 159.33 seconds
Article 1889: 149.26 seconds
Article 1890: 130.52 seconds
Article 1891: 141.66 seconds
Article 1892: 155.60 seconds
Article 1893: 162.31 seconds
Article 1894: 135.60 seconds
Article 1895: 166.73 seconds
Article 1896: 143.11 seconds
Article 1897: 160.66 seconds
Article 1898: 153.62 seconds
Article 1899: 156.56 seconds
Article 1900: 167.26 seconds
Article 1901: 150.46 seconds
Article 1902: 173.82 seconds
Article 1903: 126.15 seconds
Article 1904: 156.07 seconds
Article 1905: 153.27 seconds
Article 1906: 126.51 seconds
Article 1907: 152.02 seconds
Article 1908: 162.89 seconds
Article 1909: 157.97 seconds
Article 1910: 160.56 seconds
Article 1911: 161.35 seconds
Article 1912: 150.37 seconds
Article 1913: 155.86 seconds
Article 1914: 140.48 seconds
Article 1915: 149.67 seconds
Article 1916: 137.22 seconds
Article 1917: 171.49 seconds
