Model: mistral_7b-instruct.txt
Dataset: NewsRoom.json
Temperature: 0.1
Total inference time: 41481.99 seconds
Average inference time per article: 20.74 seconds
Inference times per article:
Article 989: 21.98 seconds
Article 990: 16.30 seconds
Article 991: 11.14 seconds
Article 992: 27.30 seconds
Article 993: 39.52 seconds
Article 994: 22.82 seconds
Article 995: 16.46 seconds
Article 996: 16.03 seconds
Article 997: 28.97 seconds
Article 998: 35.43 seconds
Article 999: 6.11 seconds
Article 1000: 27.96 seconds
Article 1001: 19.21 seconds
Article 1002: 12.51 seconds
Article 1003: 22.59 seconds
Article 1004: 25.74 seconds
Article 1005: 19.64 seconds
Article 1006: 3.05 seconds
Article 1007: 25.24 seconds
Article 1008: 46.63 seconds
Article 1009: 39.73 seconds
Article 1010: 41.27 seconds
Article 1011: 30.29 seconds
Article 1012: 14.59 seconds
Article 1013: 15.42 seconds
Article 1014: 26.95 seconds
Article 1015: 0.91 seconds
Article 1016: 39.38 seconds
Article 1017: 23.38 seconds
Article 1018: 34.40 seconds
Article 1019: 19.65 seconds
Article 1020: 11.69 seconds
Article 1021: 15.01 seconds
Article 1022: 24.54 seconds
Article 1023: 15.96 seconds
Article 1024: 17.47 seconds
Article 1025: 13.96 seconds
Article 1026: 58.17 seconds
Article 1027: 20.25 seconds
Article 1028: 29.01 seconds
Article 1029: 9.33 seconds
Article 1030: 35.25 seconds
Article 1031: 2.39 seconds
Article 1032: 25.16 seconds
Article 1033: 24.80 seconds
Article 1034: 17.97 seconds
Article 1035: 15.87 seconds
Article 1036: 10.39 seconds
Article 1037: 15.54 seconds
Article 1038: 2.83 seconds
Article 1039: 23.00 seconds
Article 1040: 21.37 seconds
Article 1041: 28.65 seconds
Article 1042: 12.44 seconds
Article 1043: 18.41 seconds
Article 1044: 27.49 seconds
Article 1045: 15.65 seconds
Article 1046: 21.72 seconds
Article 1047: 19.58 seconds
Article 1048: 12.20 seconds
Article 1049: 6.10 seconds
Article 1050: 17.78 seconds
Article 1051: 20.24 seconds
Article 1052: 20.86 seconds
Article 1053: 13.53 seconds
Article 1054: 9.21 seconds
Article 1055: 40.43 seconds
Article 1056: 21.42 seconds
Article 1057: 17.87 seconds
Article 1058: 18.67 seconds
Article 1059: 8.86 seconds
Article 1060: 25.75 seconds
Article 1061: 29.91 seconds
Article 1062: 10.55 seconds
Article 1063: 23.57 seconds
Article 1064: 30.33 seconds
Article 1065: 21.57 seconds
Article 1066: 7.56 seconds
Article 1067: 13.62 seconds
Article 1068: 2.53 seconds
Article 1069: 24.74 seconds
Article 1070: 23.67 seconds
Article 1071: 26.85 seconds
Article 1072: 24.22 seconds
Article 1073: 16.14 seconds
Article 1074: 17.64 seconds
Article 1075: 25.12 seconds
Article 1076: 11.50 seconds
Article 1077: 9.26 seconds
Article 1078: 28.13 seconds
Article 1079: 35.55 seconds
Article 1080: 20.65 seconds
Article 1081: 27.73 seconds
Article 1082: 37.65 seconds
Article 1083: 25.38 seconds
Article 1084: 9.48 seconds
Article 1085: 28.49 seconds
Article 1086: 22.26 seconds
Article 1087: 20.69 seconds
Article 1088: 35.37 seconds
Article 1089: 18.75 seconds
Article 1090: 22.71 seconds
Article 1091: 31.71 seconds
Article 1092: 18.04 seconds
Article 1093: 17.86 seconds
Article 1094: 21.36 seconds
Article 1095: 19.19 seconds
Article 1096: 19.41 seconds
Article 1097: 23.16 seconds
Article 1098: 12.18 seconds
Article 1099: 24.90 seconds
Article 1100: 24.62 seconds
Article 1101: 24.42 seconds
Article 1102: 28.65 seconds
Article 1103: 23.65 seconds
Article 1104: 22.94 seconds
Article 1105: 16.35 seconds
Article 1106: 18.28 seconds
Article 1107: 16.52 seconds
Article 1108: 37.02 seconds
Article 1109: 15.50 seconds
Article 1110: 35.69 seconds
Article 1111: 17.55 seconds
Article 1112: 16.77 seconds
Article 1113: 24.05 seconds
Article 1114: 13.11 seconds
Article 1115: 11.35 seconds
Article 1116: 11.46 seconds
Article 1117: 10.58 seconds
Article 1118: 12.47 seconds
Article 1119: 20.54 seconds
Article 1120: 21.72 seconds
Article 1121: 20.50 seconds
Article 1122: 21.07 seconds
Article 1123: 12.23 seconds
Article 1124: 20.79 seconds
Article 1125: 6.32 seconds
Article 1126: 23.32 seconds
Article 1127: 24.86 seconds
Article 1128: 10.66 seconds
Article 1129: 33.17 seconds
Article 1130: 6.30 seconds
Article 1131: 31.49 seconds
Article 1132: 9.39 seconds
Article 1133: 16.29 seconds
Article 1134: 34.56 seconds
Article 1135: 19.34 seconds
Article 1136: 42.99 seconds
Article 1137: 13.23 seconds
Article 1138: 18.35 seconds
Article 1139: 16.20 seconds
Article 1140: 9.34 seconds
Article 1141: 7.24 seconds
Article 1142: 24.62 seconds
Article 1143: 26.36 seconds
Article 1144: 16.30 seconds
Article 1145: 2.63 seconds
Article 1146: 40.65 seconds
Article 1147: 4.91 seconds
Article 1148: 20.26 seconds
Article 1149: 25.71 seconds
Article 1150: 9.20 seconds
Article 1151: 22.27 seconds
Article 1152: 31.40 seconds
Article 1153: 22.96 seconds
Article 1154: 13.11 seconds
Article 1155: 17.88 seconds
Article 1156: 14.22 seconds
Article 1157: 5.16 seconds
Article 1158: 12.18 seconds
Article 1159: 22.21 seconds
Article 1160: 11.79 seconds
Article 1161: 17.14 seconds
Article 1162: 25.49 seconds
Article 1163: 9.50 seconds
Article 1164: 10.65 seconds
Article 1165: 30.10 seconds
Article 1166: 6.69 seconds
Article 1167: 15.37 seconds
Article 1168: 13.48 seconds
Article 1169: 35.66 seconds
Article 1170: 31.41 seconds
Article 1171: 15.17 seconds
Article 1172: 31.91 seconds
Article 1173: 32.83 seconds
Article 1174: 37.31 seconds
Article 1175: 29.19 seconds
Article 1176: 6.99 seconds
Article 1177: 12.18 seconds
Article 1178: 9.17 seconds
Article 1179: 22.03 seconds
Article 1180: 8.80 seconds
Article 1181: 25.07 seconds
Article 1182: 16.18 seconds
Article 1183: 24.08 seconds
Article 1184: 32.65 seconds
Article 1185: 39.94 seconds
Article 1186: 25.73 seconds
Article 1187: 9.74 seconds
Article 1188: 30.92 seconds
Article 1189: 20.82 seconds
Article 1190: 29.98 seconds
Article 1191: 6.45 seconds
Article 1192: 8.13 seconds
Article 1193: 11.21 seconds
Article 1194: 32.79 seconds
Article 1195: 13.14 seconds
Article 1196: 16.12 seconds
Article 1197: 4.88 seconds
Article 1198: 31.25 seconds
Article 1199: 39.12 seconds
Article 1200: 5.24 seconds
Article 1201: 12.28 seconds
Article 1202: 19.79 seconds
Article 1203: 9.07 seconds
Article 1204: 29.34 seconds
Article 1205: 16.88 seconds
Article 1206: 11.84 seconds
Article 1207: 8.29 seconds
Article 1208: 24.32 seconds
Article 1209: 6.28 seconds
Article 1210: 30.67 seconds
Article 1211: 10.54 seconds
Article 1212: 24.07 seconds
Article 1213: 12.04 seconds
Article 1214: 9.45 seconds
Article 1215: 13.04 seconds
Article 1216: 27.98 seconds
Article 1217: 17.71 seconds
Article 1218: 24.81 seconds
Article 1219: 20.19 seconds
Article 1220: 10.09 seconds
Article 1221: 14.67 seconds
Article 1222: 15.28 seconds
Article 1223: 22.68 seconds
Article 1224: 27.29 seconds
Article 1225: 9.83 seconds
Article 1226: 5.31 seconds
Article 1227: 13.47 seconds
Article 1228: 22.17 seconds
Article 1229: 21.12 seconds
Article 1230: 29.72 seconds
Article 1231: 12.87 seconds
Article 1232: 2.59 seconds
Article 1233: 37.56 seconds
Article 1234: 39.86 seconds
Article 1235: 18.39 seconds
Article 1236: 41.38 seconds
Article 1237: 35.42 seconds
Article 1238: 21.09 seconds
Article 1239: 5.66 seconds
Article 1240: 30.99 seconds
Article 1241: 16.59 seconds
Article 1242: 46.44 seconds
Article 1243: 19.53 seconds
Article 1244: 19.06 seconds
Article 1245: 1.53 seconds
Article 1246: 31.48 seconds
Article 1247: 17.26 seconds
Article 1248: 21.24 seconds
Article 1249: 27.15 seconds
Article 1250: 35.36 seconds
Article 1251: 18.45 seconds
Article 1252: 28.82 seconds
Article 1253: 24.43 seconds
Article 1254: 15.59 seconds
Article 1255: 21.96 seconds
Article 1256: 20.12 seconds
Article 1257: 11.01 seconds
Article 1258: 8.29 seconds
Article 1259: 18.08 seconds
Article 1260: 22.42 seconds
Article 1261: 24.63 seconds
Article 1262: 18.05 seconds
Article 1263: 20.56 seconds
Article 1264: 23.78 seconds
Article 1265: 19.15 seconds
Article 1266: 15.20 seconds
Article 1267: 22.73 seconds
Article 1268: 22.09 seconds
Article 1269: 31.80 seconds
Article 1270: 35.48 seconds
Article 1271: 18.12 seconds
Article 1272: 10.95 seconds
Article 1273: 34.62 seconds
Article 1274: 0.83 seconds
Article 1275: 4.90 seconds
Article 1276: 64.53 seconds
Article 1277: 6.05 seconds
Article 1278: 23.67 seconds
Article 1279: 15.27 seconds
Article 1280: 16.73 seconds
Article 1281: 22.64 seconds
Article 1282: 17.39 seconds
Article 1283: 16.62 seconds
Article 1284: 24.85 seconds
Article 1285: 23.14 seconds
Article 1286: 28.50 seconds
Article 1287: 22.88 seconds
Article 1288: 17.18 seconds
Article 1289: 16.44 seconds
Article 1290: 25.98 seconds
Article 1291: 21.51 seconds
Article 1292: 18.40 seconds
Article 1293: 39.15 seconds
Article 1294: 7.76 seconds
Article 1295: 36.30 seconds
Article 1296: 21.36 seconds
Article 1297: 25.49 seconds
Article 1298: 8.13 seconds
Article 1299: 22.48 seconds
Article 1300: 34.89 seconds
Article 1301: 30.68 seconds
Article 1302: 6.68 seconds
Article 1303: 35.06 seconds
Article 1304: 4.02 seconds
Article 1305: 21.03 seconds
Article 1306: 19.63 seconds
Article 1307: 54.48 seconds
Article 1308: 28.19 seconds
Article 1309: 29.80 seconds
Article 1310: 16.70 seconds
Article 1311: 15.10 seconds
Article 1312: 18.15 seconds
Article 1313: 26.94 seconds
Article 1314: 33.79 seconds
Article 1315: 9.41 seconds
Article 1316: 20.96 seconds
Article 1317: 24.07 seconds
Article 1318: 13.49 seconds
Article 1319: 22.72 seconds
Article 1320: 31.86 seconds
Article 1321: 12.64 seconds
Article 1322: 12.13 seconds
Article 1323: 26.67 seconds
Article 1324: 25.47 seconds
Article 1325: 20.54 seconds
Article 1326: 18.61 seconds
Article 1327: 36.75 seconds
Article 1328: 19.15 seconds
Article 1329: 29.07 seconds
Article 1330: 24.83 seconds
Article 1331: 6.32 seconds
Article 1332: 32.53 seconds
Article 1333: 17.19 seconds
Article 1334: 18.38 seconds
Article 1335: 16.62 seconds
Article 1336: 11.50 seconds
Article 1337: 29.15 seconds
Article 1338: 15.27 seconds
Article 1339: 26.95 seconds
Article 1340: 9.71 seconds
Article 1341: 29.71 seconds
Article 1342: 12.79 seconds
Article 1343: 21.73 seconds
Article 1344: 15.34 seconds
Article 1345: 18.10 seconds
Article 1346: 19.57 seconds
Article 1347: 17.46 seconds
Article 1348: 31.08 seconds
Article 1349: 20.24 seconds
Article 1350: 9.78 seconds
Article 1351: 25.25 seconds
Article 1352: 8.47 seconds
Article 1353: 20.99 seconds
Article 1354: 34.75 seconds
Article 1355: 24.33 seconds
Article 1356: 9.18 seconds
Article 1357: 27.82 seconds
Article 1358: 11.98 seconds
Article 1359: 35.96 seconds
Article 1360: 11.36 seconds
Article 1361: 22.54 seconds
Article 1362: 11.14 seconds
Article 1363: 28.85 seconds
Article 1364: 40.04 seconds
Article 1365: 29.88 seconds
Article 1366: 28.67 seconds
Article 1367: 37.15 seconds
Article 1368: 14.76 seconds
Article 1369: 20.86 seconds
Article 1370: 18.84 seconds
Article 1371: 23.50 seconds
Article 1372: 20.82 seconds
Article 1373: 19.59 seconds
Article 1374: 9.30 seconds
Article 1375: 17.93 seconds
Article 1376: 17.72 seconds
Article 1377: 11.68 seconds
Article 1378: 36.51 seconds
Article 1379: 26.58 seconds
Article 1380: 10.23 seconds
Article 1381: 28.28 seconds
Article 1382: 18.33 seconds
Article 1383: 22.04 seconds
Article 1384: 19.15 seconds
Article 1385: 2.47 seconds
Article 1386: 15.62 seconds
Article 1387: 20.89 seconds
Article 1388: 22.72 seconds
Article 1389: 22.18 seconds
Article 1390: 38.40 seconds
Article 1391: 50.88 seconds
Article 1392: 3.98 seconds
Article 1393: 16.91 seconds
Article 1394: 24.48 seconds
Article 1395: 15.96 seconds
Article 1396: 6.21 seconds
Article 1397: 16.93 seconds
Article 1398: 6.62 seconds
Article 1399: 20.75 seconds
Article 1400: 11.46 seconds
Article 1401: 29.47 seconds
Article 1402: 23.69 seconds
Article 1403: 12.13 seconds
Article 1404: 25.43 seconds
Article 1405: 25.12 seconds
Article 1406: 14.25 seconds
Article 1407: 37.42 seconds
Article 1408: 25.68 seconds
Article 1409: 3.50 seconds
Article 1410: 15.28 seconds
Article 1411: 24.12 seconds
Article 1412: 21.57 seconds
Article 1413: 8.61 seconds
Article 1414: 9.27 seconds
Article 1415: 13.75 seconds
Article 1416: 10.80 seconds
Article 1417: 13.04 seconds
Article 1418: 23.63 seconds
Article 1419: 12.83 seconds
Article 1420: 26.87 seconds
Article 1421: 9.88 seconds
Article 1422: 34.07 seconds
Article 1423: 10.94 seconds
Article 1424: 17.85 seconds
Article 1425: 15.94 seconds
Article 1426: 36.24 seconds
Article 1427: 26.57 seconds
Article 1428: 9.85 seconds
Article 1429: 21.81 seconds
Article 1430: 23.55 seconds
Article 1431: 18.38 seconds
Article 1432: 21.98 seconds
Article 1433: 27.12 seconds
Article 1434: 11.14 seconds
Article 1435: 25.96 seconds
Article 1436: 38.25 seconds
Article 1437: 20.60 seconds
Article 1438: 28.97 seconds
Article 1439: 11.29 seconds
Article 1440: 30.13 seconds
Article 1441: 12.48 seconds
Article 1442: 18.11 seconds
Article 1443: 38.38 seconds
Article 1444: 22.41 seconds
Article 1445: 26.31 seconds
Article 1446: 10.64 seconds
Article 1447: 27.30 seconds
Article 1448: 19.95 seconds
Article 1449: 11.61 seconds
Article 1450: 28.78 seconds
Article 1451: 39.52 seconds
Article 1452: 14.6 seconds
Article 1453: 21.77 seconds
Article 1454: 31.54 seconds
Article 1455: 25.69 seconds
Article 1456: 24.30 seconds
Article 1457: 30.82 seconds
Article 1458: 7.92 seconds
Article 1459: 14.6 seconds
Article 1460: 14.81 seconds
Article 1461: 30.95 seconds
Article 1462: 12.01 seconds
Article 1463: 21.88 seconds
Article 1464: 16.03 seconds
Article 1465: 12.04 seconds
Article 1466: 42.61 seconds
Article 1467: 25.20 seconds
Article 1468: 33.17 seconds
Article 1469: 28.24 seconds
Article 1470: 16.69 seconds
Article 1471: 27.85 seconds
Article 1472: 25.49 seconds
Article 1473: 26.75 seconds
Article 1474: 22.91 seconds
Article 1475: 16.70 seconds
Article 1476: 7.37 seconds
Article 1477: 15.84 seconds
Article 1478: 12.46 seconds
Article 1479: 5.18 seconds
Article 1480: 24.79 seconds
Article 1481: 16.93 seconds
Article 1482: 16.31 seconds
Article 1483: 18.01 seconds
Article 1484: 10.54 seconds
Article 1485: 9.40 seconds
Article 1486: 13.48 seconds
Article 1487: 9.85 seconds
Article 1488: 5.88 seconds
Article 1489: 23.51 seconds
Article 1490: 23.16 seconds
Article 1491: 24.90 seconds
Article 1492: 13.72 seconds
Article 1493: 24.23 seconds
Article 1494: 20.19 seconds
Article 1495: 1.74 seconds
Article 1496: 3.75 seconds
Article 1497: 30.85 seconds
Article 1498: 15.46 seconds
Article 1499: 14.32 seconds
Article 1500: 14.40 seconds
Article 1501: 25.39 seconds
Article 1502: 20.26 seconds
Article 1503: 26.54 seconds
Article 1504: 32.66 seconds
Article 1505: 15.42 seconds
Article 1506: 40.12 seconds
Article 1507: 12.54 seconds
Article 1508: 22.85 seconds
Article 1509: 2.81 seconds
Article 1510: 13.58 seconds
Article 1511: 47.04 seconds
Article 1512: 22.55 seconds
Article 1513: 40.67 seconds
Article 1514: 10.39 seconds
Article 1515: 24.91 seconds
Article 1516: 31.75 seconds
Article 1517: 16.84 seconds
Article 1518: 14.07 seconds
Article 1519: 18.15 seconds
Article 1520: 24.82 seconds
Article 1521: 14.84 seconds
Article 1522: 32.49 seconds
Article 1523: 33.20 seconds
Article 1524: 25.23 seconds
Article 1525: 14.6 seconds
Article 1526: 31.89 seconds
Article 1527: 14.6 seconds
Article 1528: 35.36 seconds
Article 1529: 33.11 seconds
Article 1530: 11.94 seconds
Article 1531: 25.36 seconds
Article 1532: 28.05 seconds
Article 1533: 15.31 seconds
Article 1534: 16.97 seconds
Article 1535: 15.40 seconds
Article 1536: 8.94 seconds
Article 1537: 32.51 seconds
Article 1538: 23.66 seconds
Article 1539: 32.80 seconds
Article 1540: 12.29 seconds
Article 1541: 5.61 seconds
Article 1542: 10.05 seconds
Article 1543: 18.05 seconds
Article 1544: 7.01 seconds
Article 1545: 19.77 seconds
Article 1546: 4.50 seconds
Article 1547: 25.67 seconds
Article 1548: 13.55 seconds
Article 1549: 42.41 seconds
Article 1550: 34.11 seconds
Article 1551: 30.69 seconds
Article 1552: 7.34 seconds
Article 1553: 16.75 seconds
Article 1554: 23.93 seconds
Article 1555: 7.90 seconds
Article 1556: 16.19 seconds
Article 1557: 16.83 seconds
Article 1558: 1.46 seconds
Article 1559: 30.52 seconds
Article 1560: 11.75 seconds
Article 1561: 24.46 seconds
Article 1562: 11.66 seconds
Article 1563: 27.34 seconds
Article 1564: 34.32 seconds
Article 1565: 13.76 seconds
Article 1566: 52.66 seconds
Article 1567: 38.22 seconds
Article 1568: 19.10 seconds
Article 1569: 40.29 seconds
Article 1570: 22.14 seconds
Article 1571: 21.24 seconds
Article 1572: 24.81 seconds
Article 1573: 13.16 seconds
Article 1574: 20.29 seconds
Article 1575: 33.92 seconds
Article 1576: 35.49 seconds
Article 1577: 12.10 seconds
Article 1578: 12.99 seconds
Article 1579: 13.34 seconds
Article 1580: 29.00 seconds
Article 1581: 10.82 seconds
Article 1582: 22.75 seconds
Article 1583: 12.35 seconds
Article 1584: 21.62 seconds
Article 1585: 29.18 seconds
Article 1586: 11.40 seconds
Article 1587: 21.06 seconds
Article 1588: 34.55 seconds
Article 1589: 18.30 seconds
Article 1590: 35.09 seconds
Article 1591: 42.75 seconds
Article 1592: 36.61 seconds
Article 1593: 29.87 seconds
Article 1594: 31.36 seconds
Article 1595: 24.23 seconds
Article 1596: 19.01 seconds
Article 1597: 20.67 seconds
Article 1598: 9.27 seconds
Article 1599: 21.62 seconds
Article 1600: 16.41 seconds
Article 1601: 12.24 seconds
Article 1602: 27.50 seconds
Article 1603: 18.57 seconds
Article 1604: 14.51 seconds
Article 1605: 29.10 seconds
Article 1606: 10.92 seconds
Article 1607: 12.6 seconds
Article 1608: 11.41 seconds
Article 1609: 21.25 seconds
Article 1610: 33.28 seconds
Article 1611: 39.27 seconds
Article 1612: 7.36 seconds
Article 1613: 22.84 seconds
Article 1614: 17.65 seconds
Article 1615: 21.75 seconds
Article 1616: 23.35 seconds
Article 1617: 18.77 seconds
Article 1618: 16.80 seconds
Article 1619: 16.39 seconds
Article 1620: 27.22 seconds
Article 1621: 21.98 seconds
Article 1622: 32.26 seconds
Article 1623: 28.15 seconds
Article 1624: 21.83 seconds
Article 1625: 12.13 seconds
Article 1626: 31.88 seconds
Article 1627: 32.38 seconds
Article 1628: 21.04 seconds
Article 1629: 36.50 seconds
Article 1630: 17.42 seconds
Article 1631: 212.6 seconds
Article 1632: 12.90 seconds
Article 1633: 23.00 seconds
Article 1634: 26.96 seconds
Article 1635: 14.01 seconds
Article 1636: 45.06 seconds
Article 1637: 39.45 seconds
Article 1638: 21.84 seconds
Article 1639: 20.52 seconds
Article 1640: 29.09 seconds
Article 1641: 22.22 seconds
Article 1642: 15.38 seconds
Article 1643: 31.78 seconds
Article 1644: 26.32 seconds
Article 1645: 12.18 seconds
Article 1646: 34.93 seconds
Article 1647: 27.30 seconds
Article 1648: 16.32 seconds
Article 1649: 29.88 seconds
Article 1650: 8.74 seconds
Article 1651: 17.53 seconds
Article 1652: 5.40 seconds
Article 1653: 28.90 seconds
Article 1654: 25.55 seconds
Article 1655: 20.75 seconds
Article 1656: 39.86 seconds
Article 1657: 1.42 seconds
Article 1658: 34.60 seconds
Article 1659: 20.59 seconds
Article 1660: 14.64 seconds
Article 1661: 19.98 seconds
Article 1662: 28.63 seconds
Article 1663: 25.63 seconds
Article 1664: 17.60 seconds
Article 1665: 34.00 seconds
Article 1666: 9.65 seconds
Article 1667: 28.36 seconds
Article 1668: 7.45 seconds
Article 1669: 29.61 seconds
Article 1670: 32.91 seconds
Article 1671: 25.27 seconds
Article 1672: 29.30 seconds
Article 1673: 20.04 seconds
Article 1674: 11.81 seconds
Article 1675: 19.08 seconds
Article 1676: 28.55 seconds
Article 1677: 18.41 seconds
Article 1678: 23.50 seconds
Article 1679: 12.6 seconds
Article 1680: 38.22 seconds
Article 1681: 36.42 seconds
Article 1682: 32.13 seconds
Article 1683: 22.29 seconds
Article 1684: 20.05 seconds
Article 1685: 29.19 seconds
Article 1686: 26.24 seconds
Article 1687: 31.41 seconds
Article 1688: 14.51 seconds
Article 1689: 30.78 seconds
Article 1690: 34.57 seconds
Article 1691: 25.52 seconds
Article 1692: 21.96 seconds
Article 1693: 17.87 seconds
Article 1694: 18.41 seconds
Article 1695: 11.99 seconds
Article 1696: 30.69 seconds
Article 1697: 34.90 seconds
Article 1698: 42.33 seconds
Article 1699: 28.63 seconds
Article 1700: 12.65 seconds
Article 1701: 21.91 seconds
Article 1702: 15.61 seconds
Article 1703: 20.01 seconds
Article 1704: 17.71 seconds
Article 1705: 22.42 seconds
Article 1706: 7.01 seconds
Article 1707: 12.58 seconds
Article 1708: 8.58 seconds
Article 1709: 21.48 seconds
Article 1710: 17.23 seconds
Article 1711: 12.6 seconds
Article 1712: 33.71 seconds
Article 1713: 35.05 seconds
Article 1714: 17.71 seconds
Article 1715: 10.47 seconds
Article 1716: 25.25 seconds
Article 1717: 12.53 seconds
Article 1718: 23.15 seconds
Article 1719: 20.07 seconds
Article 1720: 28.39 seconds
Article 1721: 20.25 seconds
Article 1722: 9.41 seconds
Article 1723: 29.19 seconds
Article 1724: 28.42 seconds
Article 1725: 27.82 seconds
Article 1726: 24.12 seconds
Article 1727: 28.28 seconds
Article 1728: 15.07 seconds
Article 1729: 20.12 seconds
Article 1730: 5.37 seconds
Article 1731: 24.14 seconds
Article 1732: 26.83 seconds
Article 1733: 26.93 seconds
Article 1734: 8.52 seconds
Article 1735: 11.76 seconds
Article 1736: 34.90 seconds
Article 1737: 15.05 seconds
Article 1738: 27.66 seconds
Article 1739: 5.62 seconds
Article 1740: 38.17 seconds
Article 1741: 36.58 seconds
Article 1742: 9.74 seconds
Article 1743: 16.35 seconds
Article 1744: 17.25 seconds
Article 1745: 16.50 seconds
Article 1746: 0.36 seconds
Article 1747: 13.48 seconds
Article 1748: 16.39 seconds
Article 1749: 1.66 seconds
Article 1750: 10.72 seconds
Article 1751: 27.77 seconds
Article 1752: 38.18 seconds
Article 1753: 21.49 seconds
Article 1754: 1.45 seconds
Article 1755: 12.07 seconds
Article 1756: 15.78 seconds
Article 1757: 16.30 seconds
Article 1758: 16.08 seconds
Article 1759: 33.26 seconds
Article 1760: 11.03 seconds
Article 1761: 0.53 seconds
Article 1762: 5.52 seconds
Article 1763: 25.68 seconds
Article 1764: 29.37 seconds
Article 1765: 21.79 seconds
Article 1766: 14.74 seconds
Article 1767: 11.32 seconds
Article 1768: 18.91 seconds
Article 1769: 39.26 seconds
Article 1770: 26.45 seconds
Article 1771: 8.03 seconds
Article 1772: 25.24 seconds
Article 1773: 10.35 seconds
Article 1774: 23.50 seconds
Article 1775: 16.03 seconds
Article 1776: 10.30 seconds
Article 1777: 17.78 seconds
Article 1778: 25.01 seconds
Article 1779: 14.63 seconds
Article 1780: 14.47 seconds
Article 1781: 13.81 seconds
Article 1782: 19.59 seconds
Article 1783: 40.84 seconds
Article 1784: 23.07 seconds
Article 1785: 24.39 seconds
Article 1786: 24.76 seconds
Article 1787: 21.85 seconds
Article 1788: 2.93 seconds
Article 1789: 19.28 seconds
Article 1790: 22.03 seconds
Article 1791: 23.95 seconds
Article 1792: 31.19 seconds
Article 1793: 22.01 seconds
Article 1794: 14.95 seconds
Article 1795: 22.22 seconds
Article 1796: 4.80 seconds
Article 1797: 29.17 seconds
Article 1798: 31.05 seconds
Article 1799: 17.09 seconds
Article 1800: 16.03 seconds
Article 1801: 16.03 seconds
Article 1802: 37.46 seconds
Article 1803: 3.82 seconds
Article 1804: 9.92 seconds
Article 1805: 25.48 seconds
Article 1806: 20.36 seconds
Article 1807: 30.08 seconds
Article 1808: 24.31 seconds
Article 1809: 47.74 seconds
Article 1810: 9.92 seconds
Article 1811: 12.09 seconds
Article 1812: 41.01 seconds
Article 1813: 18.46 seconds
Article 1814: 20.60 seconds
Article 1815: 20.95 seconds
Article 1816: 29.13 seconds
Article 1817: 30.63 seconds
Article 1818: 23.49 seconds
Article 1819: 17.86 seconds
Article 1820: 25.77 seconds
Article 1821: 14.70 seconds
Article 1822: 26.50 seconds
Article 1823: 31.68 seconds
Article 1824: 25.43 seconds
Article 1825: 11.23 seconds
Article 1826: 22.28 seconds
Article 1827: 9.80 seconds
Article 1828: 42.92 seconds
Article 1829: 8.77 seconds
Article 1830: 13.57 seconds
Article 1831: 21.68 seconds
Article 1832: 27.82 seconds
Article 1833: 13.50 seconds
Article 1834: 17.05 seconds
Article 1835: 20.27 seconds
Article 1836: 16.29 seconds
Article 1837: 26.21 seconds
Article 1838: 9.35 seconds
Article 1839: 20.13 seconds
Article 1840: 29.24 seconds
Article 1841: 0.96 seconds
Article 1842: 22.90 seconds
Article 1843: 22.69 seconds
Article 1844: 23.47 seconds
Article 1845: 20.93 seconds
Article 1846: 22.70 seconds
Article 1847: 10.23 seconds
Article 1848: 30.46 seconds
Article 1849: 10.51 seconds
Article 1850: 33.17 seconds
Article 1851: 22.40 seconds
Article 1852: 7.15 seconds
Article 1853: 29.73 seconds
Article 1854: 22.35 seconds
Article 1855: 22.47 seconds
Article 1856: 37.84 seconds
Article 1857: 29.24 seconds
Article 1858: 10.94 seconds
Article 1859: 3.07 seconds
Article 1860: 31.15 seconds
Article 1861: 30.29 seconds
Article 1862: 23.64 seconds
Article 1863: 34.22 seconds
Article 1864: 23.68 seconds
Article 1865: 27.67 seconds
Article 1866: 26.51 seconds
Article 1867: 2.30 seconds
Article 1868: 24.91 seconds
Article 1869: 22.79 seconds
Article 1870: 8.82 seconds
Article 1871: 16.76 seconds
Article 1872: 26.31 seconds
Article 1873: 14.67 seconds
Article 1874: 35.91 seconds
Article 1875: 17.68 seconds
Article 1876: 2.80 seconds
Article 1877: 16.69 seconds
Article 1878: 30.39 seconds
Article 1879: 4.29 seconds
Article 1880: 36.39 seconds
Article 1881: 22.87 seconds
Article 1882: 11.65 seconds
Article 1883: 24.59 seconds
Article 1884: 44.44 seconds
Article 1885: 15.29 seconds
Article 1886: 17.31 seconds
Article 1887: 16.57 seconds
Article 1888: 29.01 seconds
Article 1889: 7.38 seconds
Article 1890: 24.96 seconds
Article 1891: 27.50 seconds
Article 1892: 17.12 seconds
Article 1893: 29.28 seconds
Article 1894: 11.37 seconds
Article 1895: 30.09 seconds
Article 1896: 19.82 seconds
Article 1897: 14.04 seconds
Article 1898: 12.00 seconds
Article 1899: 10.44 seconds
Article 1900: 19.84 seconds
Article 1901: 12.56 seconds
Article 1902: 26.37 seconds
Article 1903: 34.99 seconds
Article 1904: 4.26 seconds
Article 1905: 29.01 seconds
Article 1906: 20.10 seconds
Article 1907: 7.01 seconds
Article 1908: 26.53 seconds
Article 1909: 20.17 seconds
Article 1910: 29.54 seconds
Article 1911: 23.55 seconds
Article 1912: 23.58 seconds
Article 1913: 24.55 seconds
Article 1914: 19.80 seconds
Article 1915: 0.53 seconds
Article 1916: 33.28 seconds
