Model: llama2:7b-chat
Dataset: NewsRoom.json
Temperature: 0.1
Total inference time: 50608.26 seconds
Average inference time per article: 25.1 seconds
Inference times per article:
Article 989: 39.83 seconds
Article 990: 27.61 seconds
Article 991: 20.74 seconds
Article 992: 27.28 seconds
Article 993: 14.36 seconds
Article 994: 36.05 seconds
Article 995: 29.06 seconds
Article 996: 13.14 seconds
Article 997: 41.34 seconds
Article 998: 30.69 seconds
Article 999: 20.43 seconds
Article 1000: 31.46 seconds
Article 1001: 38.93 seconds
Article 1002: 35.00 seconds
Article 1003: 9.22 seconds
Article 1004: 30.08 seconds
Article 1005: 16.82 seconds
Article 1006: 2.82 seconds
Article 1007: 29.86 seconds
Article 1008: 24.50 seconds
Article 1009: 39.65 seconds
Article 1010: 50.31 seconds
Article 1011: 23.30 seconds
Article 1012: 21.86 seconds
Article 1013: 11.06 seconds
Article 1014: 46.43 seconds
Article 1015: 53.37 seconds
Article 1016: 16.45 seconds
Article 1017: 30.12 seconds
Article 1018: 34.07 seconds
Article 1019: 24.75 seconds
Article 1020: 17.12 seconds
Article 1021: 33.99 seconds
Article 1022: 31.15 seconds
Article 1023: 22.10 seconds
Article 1024: 27.44 seconds
Article 1025: 22.59 seconds
Article 1026: 21.16 seconds
Article 1027: 37.52 seconds
Article 1028: 6.90 seconds
Article 1029: 14.03 seconds
Article 1030: 25.42 seconds
Article 1031: 26.95 seconds
Article 1032: 29.15 seconds
Article 1033: 29.46 seconds
Article 1034: 22.80 seconds
Article 1035: 27.12 seconds
Article 1036: 19.74 seconds
Article 1037: 28.26 seconds
Article 1038: 28.79 seconds
Article 1039: 34.01 seconds
Article 1040: 35.57 seconds
Article 1041: 21.82 seconds
Article 1042: 22.40 seconds
Article 1043: 11.13 seconds
Article 1044: 30.09 seconds
Article 1045: 46.66 seconds
Article 1046: 19.60 seconds
Article 1047: 19.07 seconds
Article 1048: 38.72 seconds
Article 1049: 11.10 seconds
Article 1050: 31.93 seconds
Article 1051: 15.93 seconds
Article 1052: 28.48 seconds
Article 1053: 16.81 seconds
Article 1054: 25.68 seconds
Article 1055: 24.86 seconds
Article 1056: 33.56 seconds
Article 1057: 37.79 seconds
Article 1058: 25.40 seconds
Article 1059: 20.41 seconds
Article 1060: 19.21 seconds
Article 1061: 22.94 seconds
Article 1062: 27.75 seconds
Article 1063: 37.77 seconds
Article 1064: 25.22 seconds
Article 1065: 6.88 seconds
Article 1066: 13.49 seconds
Article 1067: 24.61 seconds
Article 1068: 57.29 seconds
Article 1069: 32.70 seconds
Article 1070: 30.58 seconds
Article 1071: 37.25 seconds
Article 1072: 25.02 seconds
Article 1073: 23.78 seconds
Article 1074: 37.41 seconds
Article 1075: 30.35 seconds
Article 1076: 25.38 seconds
Article 1077: 26.84 seconds
Article 1078: 19.61 seconds
Article 1079: 12.46 seconds
Article 1080: 30.71 seconds
Article 1081: 22.10 seconds
Article 1082: 6.33 seconds
Article 1083: 31.93 seconds
Article 1084: 20.21 seconds
Article 1085: 39.02 seconds
Article 1086: 53.70 seconds
Article 1087: 15.11 seconds
Article 1088: 6.24 seconds
Article 1089: 5.91 seconds
Article 1090: 34.68 seconds
Article 1091: 18.30 seconds
Article 1092: 24.65 seconds
Article 1093: 31.92 seconds
Article 1094: 14.07 seconds
Article 1095: 15.91 seconds
Article 1096: 26.73 seconds
Article 1097: 38.85 seconds
Article 1098: 28.27 seconds
Article 1099: 31.37 seconds
Article 1100: 38.57 seconds
Article 1101: 20.96 seconds
Article 1102: 23.68 seconds
Article 1103: 36.63 seconds
Article 1104: 36.42 seconds
Article 1105: 1.06 seconds
Article 1106: 37.56 seconds
Article 1107: 22.28 seconds
Article 1108: 25.23 seconds
Article 1109: 21.61 seconds
Article 1110: 47.71 seconds
Article 1111: 37.77 seconds
Article 1112: 23.87 seconds
Article 1113: 25.48 seconds
Article 1114: 17.92 seconds
Article 1115: 31.57 seconds
Article 1116: 26.37 seconds
Article 1117: 29.11 seconds
Article 1118: 17.85 seconds
Article 1119: 15.13 seconds
Article 1120: 26.94 seconds
Article 1121: 24.20 seconds
Article 1122: 16.78 seconds
Article 1123: 11.79 seconds
Article 1124: 29.13 seconds
Article 1125: 54.48 seconds
Article 1126: 36.05 seconds
Article 1127: 27.26 seconds
Article 1128: 38.03 seconds
Article 1129: 26.87 seconds
Article 1130: 24.40 seconds
Article 1131: 12.17 seconds
Article 1132: 34.86 seconds
Article 1133: 30.39 seconds
Article 1134: 22.39 seconds
Article 1135: 30.85 seconds
Article 1136: 24.42 seconds
Article 1137: 24.90 seconds
Article 1138: 29.24 seconds
Article 1139: 26.20 seconds
Article 1140: 52.14 seconds
Article 1141: 41.01 seconds
Article 1142: 19.36 seconds
Article 1143: 24.32 seconds
Article 1144: 27.11 seconds
Article 1145: 22.12 seconds
Article 1146: 18.82 seconds
Article 1147: 26.39 seconds
Article 1148: 27.70 seconds
Article 1149: 38.57 seconds
Article 1150: 26.13 seconds
Article 1151: 25.29 seconds
Article 1152: 15.97 seconds
Article 1153: 27.66 seconds
Article 1154: 22.51 seconds
Article 1155: 26.30 seconds
Article 1156: 37.58 seconds
Article 1157: 32.33 seconds
Article 1158: 12.43 seconds
Article 1159: 29.86 seconds
Article 1160: 30.88 seconds
Article 1161: 9.42 seconds
Article 1162: 24.30 seconds
Article 1163: 42.08 seconds
Article 1164: 25.13 seconds
Article 1165: 19.49 seconds
Article 1166: 23.23 seconds
Article 1167: 29.31 seconds
Article 1168: 37.42 seconds
Article 1169: 38.93 seconds
Article 1170: 19.47 seconds
Article 1171: 31.14 seconds
Article 1172: 4.33 seconds
Article 1173: 31.21 seconds
Article 1174: 27.87 seconds
Article 1175: 13.83 seconds
Article 1176: 23.16 seconds
Article 1177: 31.10 seconds
Article 1178: 32.30 seconds
Article 1179: 40.77 seconds
Article 1180: 25.65 seconds
Article 1181: 31.74 seconds
Article 1182: 25.70 seconds
Article 1183: 40.89 seconds
Article 1184: 45.80 seconds
Article 1185: 20.31 seconds
Article 1186: 18.47 seconds
Article 1187: 11.09 seconds
Article 1188: 15.06 seconds
Article 1189: 10.34 seconds
Article 1190: 22.38 seconds
Article 1191: 24.39 seconds
Article 1192: 25.05 seconds
Article 1193: 17.82 seconds
Article 1194: 16.23 seconds
Article 1195: 18.06 seconds
Article 1196: 32.22 seconds
Article 1197: 35.31 seconds
Article 1198: 33.09 seconds
Article 1199: 25.76 seconds
Article 1200: 26.80 seconds
Article 1201: 6.00 seconds
Article 1202: 38.02 seconds
Article 1203: 30.67 seconds
Article 1204: 19.40 seconds
Article 1205: 33.20 seconds
Article 1206: 17.64 seconds
Article 1207: 21.37 seconds
Article 1208: 31.12 seconds
Article 1209: 43.72 seconds
Article 1210: 23.10 seconds
Article 1211: 22.84 seconds
Article 1212: 36.68 seconds
Article 1213: 19.46 seconds
Article 1214: 15.26 seconds
Article 1215: 27.06 seconds
Article 1216: 25.05 seconds
Article 1217: 30.62 seconds
Article 1218: 24.82 seconds
Article 1219: 1.57 seconds
Article 1220: 21.21 seconds
Article 1221: 15.92 seconds
Article 1222: 36.88 seconds
Article 1223: 7.02 seconds
Article 1224: 23.44 seconds
Article 1225: 24.01 seconds
Article 1226: 39.31 seconds
Article 1227: 29.21 seconds
Article 1228: 17.74 seconds
Article 1229: 52.48 seconds
Article 1230: 22.22 seconds
Article 1231: 23.07 seconds
Article 1232: 15.31 seconds
Article 1233: 25.36 seconds
Article 1234: 35.12 seconds
Article 1235: 28.51 seconds
Article 1236: 10.06 seconds
Article 1237: 21.95 seconds
Article 1238: 13.36 seconds
Article 1239: 21.66 seconds
Article 1240: 19.53 seconds
Article 1241: 9.37 seconds
Article 1242: 38.61 seconds
Article 1243: 13.92 seconds
Article 1244: 12.84 seconds
Article 1245: 23.44 seconds
Article 1246: 20.77 seconds
Article 1247: 28.13 seconds
Article 1248: 21.73 seconds
Article 1249: 34.26 seconds
Article 1250: 23.49 seconds
Article 1251: 19.34 seconds
Article 1252: 11.24 seconds
Article 1253: 21.72 seconds
Article 1254: 38.51 seconds
Article 1255: 31.82 seconds
Article 1256: 23.25 seconds
Article 1257: 23.28 seconds
Article 1258: 19.85 seconds
Article 1259: 7.19 seconds
Article 1260: 31.48 seconds
Article 1261: 22.92 seconds
Article 1262: 25.06 seconds
Article 1263: 16.70 seconds
Article 1264: 33.61 seconds
Article 1265: 24.47 seconds
Article 1266: 15.18 seconds
Article 1267: 9.82 seconds
Article 1268: 25.94 seconds
Article 1269: 32.58 seconds
Article 1270: 34.95 seconds
Article 1271: 13.97 seconds
Article 1272: 14.37 seconds
Article 1273: 24.00 seconds
Article 1274: 38.99 seconds
Article 1275: 20.38 seconds
Article 1276: 21.34 seconds
Article 1277: 19.42 seconds
Article 1278: 15.03 seconds
Article 1279: 38.90 seconds
Article 1280: 10.91 seconds
Article 1281: 0.00 seconds
Article 1282: 15.36 seconds
Article 1283: 16.93 seconds
Article 1284: 24.82 seconds
Article 1285: 19.63 seconds
Article 1286: 8.57 seconds
Article 1287: 47.03 seconds
Article 1288: 27.99 seconds
Article 1289: 32.11 seconds
Article 1290: 36.35 seconds
Article 1291: 30.22 seconds
Article 1292: 30.90 seconds
Article 1293: 19.25 seconds
Article 1294: 17.77 seconds
Article 1295: 11.69 seconds
Article 1296: 7.31 seconds
Article 1297: 34.44 seconds
Article 1298: 15.37 seconds
Article 1299: 42.62 seconds
Article 1300: 39.29 seconds
Article 1301: 24.30 seconds
Article 1302: 27.95 seconds
Article 1303: 20.86 seconds
Article 1304: 40.99 seconds
Article 1305: 40.57 seconds
Article 1306: 25.99 seconds
Article 1307: 28.70 seconds
Article 1308: 31.11 seconds
Article 1309: 31.56 seconds
Article 1310: 19.34 seconds
Article 1311: 20.31 seconds
Article 1312: 17.31 seconds
Article 1313: 19.17 seconds
Article 1314: 10.75 seconds
Article 1315: 25.06 seconds
Article 1316: 37.00 seconds
Article 1317: 40.36 seconds
Article 1318: 21.59 seconds
Article 1319: 33.31 seconds
Article 1320: 30.40 seconds
Article 1321: 24.93 seconds
Article 1322: 24.83 seconds
Article 1323: 32.07 seconds
Article 1324: 34.67 seconds
Article 1325: 39.01 seconds
Article 1326: 15.92 seconds
Article 1327: 12.98 seconds
Article 1328: 16.83 seconds
Article 1329: 12.18 seconds
Article 1330: 47.71 seconds
Article 1331: 41.66 seconds
Article 1332: 24.49 seconds
Article 1333: 36.80 seconds
Article 1334: 24.74 seconds
Article 1335: 1.58 seconds
Article 1336: 26.95 seconds
Article 1337: 30.18 seconds
Article 1338: 52.73 seconds
Article 1339: 27.92 seconds
Article 1340: 15.30 seconds
Article 1341: 36.83 seconds
Article 1342: 33.79 seconds
Article 1343: 3.21 seconds
Article 1344: 20.86 seconds
Article 1345: 15.72 seconds
Article 1346: 10.67 seconds
Article 1347: 16.30 seconds
Article 1348: 41.70 seconds
Article 1349: 28.10 seconds
Article 1350: 19.96 seconds
Article 1351: 29.52 seconds
Article 1352: 29.46 seconds
Article 1353: 18.87 seconds
Article 1354: 40.01 seconds
Article 1355: 20.88 seconds
Article 1356: 19.03 seconds
Article 1357: 9.47 seconds
Article 1358: 32.65 seconds
Article 1359: 27.43 seconds
Article 1360: 16.79 seconds
Article 1361: 30.07 seconds
Article 1362: 29.21 seconds
Article 1363: 28.13 seconds
Article 1364: 20.49 seconds
Article 1365: 36.30 seconds
Article 1366: 14.80 seconds
Article 1367: 20.88 seconds
Article 1368: 28.59 seconds
Article 1369: 23.29 seconds
Article 1370: 14.96 seconds
Article 1371: 15.95 seconds
Article 1372: 37.18 seconds
Article 1373: 17.12 seconds
Article 1374: 30.26 seconds
Article 1375: 33.79 seconds
Article 1376: 14.26 seconds
Article 1377: 32.84 seconds
Article 1378: 0.00 seconds
Article 1379: 38.79 seconds
Article 1380: 20.81 seconds
Article 1381: 14.71 seconds
Article 1382: 37.74 seconds
Article 1383: 32.05 seconds
Article 1384: 34.00 seconds
Article 1385: 25.68 seconds
Article 1386: 21.19 seconds
Article 1387: 21.25 seconds
Article 1388: 18.09 seconds
Article 1389: 29.43 seconds
Article 1390: 33.70 seconds
Article 1391: 23.96 seconds
Article 1392: 15.20 seconds
Article 1393: 21.85 seconds
Article 1394: 21.91 seconds
Article 1395: 27.60 seconds
Article 1396: 12.91 seconds
Article 1397: 35.61 seconds
Article 1398: 10.09 seconds
Article 1399: 15.33 seconds
Article 1400: 18.98 seconds
Article 1401: 29.27 seconds
Article 1402: 32.97 seconds
Article 1403: 13.01 seconds
Article 1404: 5.74 seconds
Article 1405: 32.63 seconds
Article 1406: 18.61 seconds
Article 1407: 27.73 seconds
Article 1408: 34.49 seconds
Article 1409: 26.49 seconds
Article 1410: 50.15 seconds
Article 1411: 21.05 seconds
Article 1412: 29.75 seconds
Article 1413: 17.23 seconds
Article 1414: 17.27 seconds
Article 1415: 25.85 seconds
Article 1416: 14.76 seconds
Article 1417: 23.01 seconds
Article 1418: 14.67 seconds
Article 1419: 29.86 seconds
Article 1420: 26.84 seconds
Article 1421: 23.18 seconds
Article 1422: 25.83 seconds
Article 1423: 23.93 seconds
Article 1424: 23.78 seconds
Article 1425: 12.14 seconds
Article 1426: 17.89 seconds
Article 1427: 36.32 seconds
Article 1428: 38.02 seconds
Article 1429: 26.06 seconds
Article 1430: 31.48 seconds
Article 1431: 41.90 seconds
Article 1432: 15.23 seconds
Article 1433: 33.33 seconds
Article 1434: 12.20 seconds
Article 1435: 19.81 seconds
Article 1436: 21.45 seconds
Article 1437: 7.66 seconds
Article 1438: 39.61 seconds
Article 1439: 31.65 seconds
Article 1440: 38.12 seconds
Article 1441: 7.21 seconds
Article 1442: 36.79 seconds
Article 1443: 36.90 seconds
Article 1444: 14.12 seconds
Article 1445: 24.09 seconds
Article 1446: 37.94 seconds
Article 1447: 38.22 seconds
Article 1448: 29.53 seconds
Article 1449: 37.72 seconds
Article 1450: 28.64 seconds
Article 1451: 26.61 seconds
Article 1452: 3.23 seconds
Article 1453: 27.32 seconds
Article 1454: 13.36 seconds
Article 1455: 9.17 seconds
Article 1456: 9.01 seconds
Article 1457: 40.03 seconds
Article 1458: 19.70 seconds
Article 1459: 26.11 seconds
Article 1460: 35.88 seconds
Article 1461: 14.66 seconds
Article 1462: 15.67 seconds
Article 1463: 30.79 seconds
Article 1464: 19.25 seconds
Article 1465: 36.94 seconds
Article 1466: 28.46 seconds
Article 1467: 16.85 seconds
Article 1468: 26.62 seconds
Article 1469: 31.34 seconds
Article 1470: 11.93 seconds
Article 1471: 27.46 seconds
Article 1472: 8.58 seconds
Article 1473: 34.55 seconds
Article 1474: 32.37 seconds
Article 1475: 10.97 seconds
Article 1476: 27.93 seconds
Article 1477: 16.60 seconds
Article 1478: 31.18 seconds
Article 1479: 16.99 seconds
Article 1480: 11.52 seconds
Article 1481: 30.36 seconds
Article 1482: 22.49 seconds
Article 1483: 42.47 seconds
Article 1484: 41.61 seconds
Article 1485: 2.36 seconds
Article 1486: 44.99 seconds
Article 1487: 28.08 seconds
Article 1488: 24.48 seconds
Article 1489: 29.78 seconds
Article 1490: 12.57 seconds
Article 1491: 23.48 seconds
Article 1492: 10.07 seconds
Article 1493: 3.20 seconds
Article 1494: 25.99 seconds
Article 1495: 22.03 seconds
Article 1496: 17.89 seconds
Article 1497: 35.11 seconds
Article 1498: 24.97 seconds
Article 1499: 16.59 seconds
Article 1500: 19.89 seconds
Article 1501: 12.84 seconds
Article 1502: 25.93 seconds
Article 1503: 37.09 seconds
Article 1504: 23.03 seconds
Article 1505: 7.18 seconds
Article 1506: 37.12 seconds
Article 1507: 17.67 seconds
Article 1508: 23.83 seconds
Article 1509: 30.25 seconds
Article 1510: 31.24 seconds
Article 1511: 25.62 seconds
Article 1512: 25.31 seconds
Article 1513: 34.93 seconds
Article 1514: 22.97 seconds
Article 1515: 15.47 seconds
Article 1516: 36.91 seconds
Article 1517: 36.45 seconds
Article 1518: 4.97 seconds
Article 1519: 21.73 seconds
Article 1520: 31.72 seconds
Article 1521: 35.24 seconds
Article 1522: 17.80 seconds
Article 1523: 16.71 seconds
Article 1524: 35.61 seconds
Article 1525: 29.11 seconds
Article 1526: 17.04 seconds
Article 1527: 43.48 seconds
Article 1528: 20.18 seconds
Article 1529: 24.50 seconds
Article 1530: 18.66 seconds
Article 1531: 21.80 seconds
Article 1532: 22.87 seconds
Article 1533: 58.53 seconds
Article 1534: 24.54 seconds
Article 1535: 14.16 seconds
Article 1536: 34.27 seconds
Article 1537: 21.72 seconds
Article 1538: 30.95 seconds
Article 1539: 22.86 seconds
Article 1540: 29.53 seconds
Article 1541: 28.52 seconds
Article 1542: 55.90 seconds
Article 1543: 35.06 seconds
Article 1544: 34.10 seconds
Article 1545: 33.93 seconds
Article 1546: 35.97 seconds
Article 1547: 23.45 seconds
Article 1548: 5.00 seconds
Article 1549: 16.79 seconds
Article 1550: 42.88 seconds
Article 1551: 40.24 seconds
Article 1552: 12.11 seconds
Article 1553: 50.95 seconds
Article 1554: 13.62 seconds
Article 1555: 44.27 seconds
Article 1556: 18.30 seconds
Article 1557: 0.00 seconds
Article 1558: 28.04 seconds
Article 1559: 31.86 seconds
Article 1560: 17.05 seconds
Article 1561: 39.64 seconds
Article 1562: 8.68 seconds
Article 1563: 27.63 seconds
Article 1564: 20.44 seconds
Article 1565: 15.80 seconds
Article 1566: 23.16 seconds
Article 1567: 22.60 seconds
Article 1568: 28.35 seconds
Article 1569: 32.51 seconds
Article 1570: 32.23 seconds
Article 1571: 16.33 seconds
Article 1572: 23.82 seconds
Article 1573: 33.05 seconds
Article 1574: 34.22 seconds
Article 1575: 33.67 seconds
Article 1576: 31.70 seconds
Article 1577: 28.99 seconds
Article 1578: 1.53 seconds
Article 1579: 32.65 seconds
Article 1580: 15.24 seconds
Article 1581: 8.01 seconds
Article 1582: 29.60 seconds
Article 1583: 28.18 seconds
Article 1584: 35.34 seconds
Article 1585: 16.85 seconds
Article 1586: 26.41 seconds
Article 1587: 31.05 seconds
Article 1588: 23.15 seconds
Article 1589: 12.12 seconds
Article 1590: 13.78 seconds
Article 1591: 33.61 seconds
Article 1592: 17.08 seconds
Article 1593: 19.01 seconds
Article 1594: 24.18 seconds
Article 1595: 44.75 seconds
Article 1596: 15.68 seconds
Article 1597: 36.28 seconds
Article 1598: 9.61 seconds
Article 1599: 36.91 seconds
Article 1600: 22.94 seconds
Article 1601: 24.06 seconds
Article 1602: 36.43 seconds
Article 1603: 24.01 seconds
Article 1604: 46.99 seconds
Article 1605: 32.49 seconds
Article 1606: 22.33 seconds
Article 1607: 20.85 seconds
Article 1608: 25.87 seconds
Article 1609: 16.86 seconds
Article 1610: 31.37 seconds
Article 1611: 19.32 seconds
Article 1612: 16.63 seconds
Article 1613: 39.26 seconds
Article 1614: 20.03 seconds
Article 1615: 25.37 seconds
Article 1616: 22.18 seconds
Article 1617: 20.59 seconds
Article 1618: 39.44 seconds
Article 1619: 34.36 seconds
Article 1620: 16.15 seconds
Article 1621: 15.89 seconds
Article 1622: 29.73 seconds
Article 1623: 35.25 seconds
Article 1624: 26.18 seconds
Article 1625: 28.19 seconds
Article 1626: 47.23 seconds
Article 1627: 4.71 seconds
Article 1628: 14.32 seconds
Article 1629: 27.75 seconds
Article 1630: 15.92 seconds
Article 1631: 0.00 seconds
Article 1632: 29.60 seconds
Article 1633: 24.75 seconds
Article 1634: 31.63 seconds
Article 1635: 13.62 seconds
Article 1636: 45.08 seconds
Article 1637: 18.47 seconds
Article 1638: 29.80 seconds
Article 1639: 20.08 seconds
Article 1640: 14.56 seconds
Article 1641: 28.43 seconds
Article 1642: 35.27 seconds
Article 1643: 24.51 seconds
Article 1644: 17.52 seconds
Article 1645: 30.22 seconds
Article 1646: 31.09 seconds
Article 1647: 29.26 seconds
Article 1648: 18.87 seconds
Article 1649: 24.39 seconds
Article 1650: 13.41 seconds
Article 1651: 31.39 seconds
Article 1652: 31.16 seconds
Article 1653: 12.50 seconds
Article 1654: 15.20 seconds
Article 1655: 16.76 seconds
Article 1656: 24.60 seconds
Article 1657: 24.88 seconds
Article 1658: 20.76 seconds
Article 1659: 26.53 seconds
Article 1660: 31.48 seconds
Article 1661: 7.99 seconds
Article 1662: 18.15 seconds
Article 1663: 48.33 seconds
Article 1664: 15.06 seconds
Article 1665: 43.72 seconds
Article 1666: 27.46 seconds
Article 1667: 34.98 seconds
Article 1668: 36.72 seconds
Article 1669: 26.15 seconds
Article 1670: 23.86 seconds
Article 1671: 20.42 seconds
Article 1672: 16.75 seconds
Article 1673: 36.55 seconds
Article 1674: 17.66 seconds
Article 1675: 3.63 seconds
Article 1676: 24.46 seconds
Article 1677: 35.02 seconds
Article 1678: 39.43 seconds
Article 1679: 31.80 seconds
Article 1680: 17.29 seconds
Article 1681: 18.67 seconds
Article 1682: 49.12 seconds
Article 1683: 29.73 seconds
Article 1684: 27.04 seconds
Article 1685: 28.52 seconds
Article 1686: 27.19 seconds
Article 1687: 18.52 seconds
Article 1688: 16.96 seconds
Article 1689: 16.62 seconds
Article 1690: 44.22 seconds
Article 1691: 27.62 seconds
Article 1692: 23.52 seconds
Article 1693: 25.80 seconds
Article 1694: 12.39 seconds
Article 1695: 11.50 seconds
Article 1696: 13.93 seconds
Article 1697: 21.28 seconds
Article 1698: 23.78 seconds
Article 1699: 25.94 seconds
Article 1700: 20.95 seconds
Article 1701: 35.74 seconds
Article 1702: 5.15 seconds
Article 1703: 18.30 seconds
Article 1704: 42.96 seconds
Article 1705: 34.15 seconds
Article 1706: 26.60 seconds
Article 1707: 13.93 seconds
Article 1708: 31.41 seconds
Article 1709: 14.61 seconds
Article 1710: 24.80 seconds
Article 1711: 18.52 seconds
Article 1712: 15.69 seconds
Article 1713: 24.88 seconds
Article 1714: 12.63 seconds
Article 1715: 15.53 seconds
Article 1716: 19.24 seconds
Article 1717: 23.06 seconds
Article 1718: 26.33 seconds
Article 1719: 28.24 seconds
Article 1720: 26.20 seconds
Article 1721: 7.92 seconds
Article 1722: 28.60 seconds
Article 1723: 40.87 seconds
Article 1724: 15.78 seconds
Article 1725: 36.67 seconds
Article 1726: 14.51 seconds
Article 1727: 14.94 seconds
Article 1728: 34.42 seconds
Article 1729: 12.91 seconds
Article 1730: 20.69 seconds
Article 1731: 31.42 seconds
Article 1732: 41.05 seconds
Article 1733: 32.48 seconds
Article 1734: 11.42 seconds
Article 1735: 23.93 seconds
Article 1736: 20.20 seconds
Article 1737: 0.00 seconds
Article 1738: 8.52 seconds
Article 1739: 26.54 seconds
Article 1740: 25.70 seconds
Article 1741: 41.24 seconds
Article 1742: 24.42 seconds
Article 1743: 16.14 seconds
Article 1744: 16.31 seconds
Article 1745: 18.79 seconds
Article 1746: 34.48 seconds
Article 1747: 9.74 seconds
Article 1748: 12.35 seconds
Article 1749: 29.49 seconds
Article 1750: 14.38 seconds
Article 1751: 36.36 seconds
Article 1752: 48.74 seconds
Article 1753: 18.99 seconds
Article 1754: 22.10 seconds
Article 1755: 30.18 seconds
Article 1756: 11.27 seconds
Article 1757: 31.22 seconds
Article 1758: 23.53 seconds
Article 1759: 33.04 seconds
Article 1760: 32.54 seconds
Article 1761: 31.26 seconds
Article 1762: 16.70 seconds
Article 1763: 20.59 seconds
Article 1764: 32.77 seconds
Article 1765: 22.47 seconds
Article 1766: 44.49 seconds
Article 1767: 36.63 seconds
Article 1768: 11.67 seconds
Article 1769: 19.47 seconds
Article 1770: 34.56 seconds
Article 1771: 40.45 seconds
Article 1772: 24.99 seconds
Article 1773: 28.52 seconds
Article 1774: 10.27 seconds
Article 1775: 23.95 seconds
Article 1776: 33.74 seconds
Article 1777: 12.59 seconds
Article 1778: 43.58 seconds
Article 1779: 30.25 seconds
Article 1780: 14.79 seconds
Article 1781: 19.30 seconds
Article 1782: 26.41 seconds
Article 1783: 34.98 seconds
Article 1784: 14.12 seconds
Article 1785: 38.30 seconds
Article 1786: 25.31 seconds
Article 1787: 8.06 seconds
Article 1788: 28.67 seconds
Article 1789: 28.38 seconds
Article 1790: 39.82 seconds
Article 1791: 23.50 seconds
Article 1792: 32.58 seconds
Article 1793: 12.96 seconds
Article 1794: 14.90 seconds
Article 1795: 24.22 seconds
Article 1796: 11.75 seconds
Article 1797: 31.07 seconds
Article 1798: 27.52 seconds
Article 1799: 15.81 seconds
Article 1800: 25.29 seconds
Article 1801: 25.69 seconds
Article 1802: 6.19 seconds
Article 1803: 10.66 seconds
Article 1804: 18.09 seconds
Article 1805: 37.41 seconds
Article 1806: 36.04 seconds
Article 1807: 32.37 seconds
Article 1808: 5.21 seconds
Article 1809: 18.31 seconds
Article 1810: 33.66 seconds
Article 1811: 28.24 seconds
Article 1812: 18.93 seconds
Article 1813: 25.21 seconds
Article 1814: 28.74 seconds
Article 1815: 14.93 seconds
Article 1816: 8.78 seconds
Article 1817: 31.30 seconds
Article 1818: 25.55 seconds
Article 1819: 16.73 seconds
Article 1820: 11.27 seconds
Article 1821: 17.11 seconds
Article 1822: 25.05 seconds
Article 1823: 31.14 seconds
Article 1824: 26.31 seconds
Article 1825: 24.91 seconds
Article 1826: 22.88 seconds
Article 1827: 16.04 seconds
Article 1828: 9.26 seconds
Article 1829: 20.39 seconds
Article 1830: 36.99 seconds
Article 1831: 16.25 seconds
Article 1832: 43.87 seconds
Article 1833: 47.49 seconds
Article 1834: 17.34 seconds
Article 1835: 19.23 seconds
Article 1836: 21.68 seconds
Article 1837: 23.37 seconds
Article 1838: 14.57 seconds
Article 1839: 46.28 seconds
Article 1840: 25.34 seconds
Article 1841: 28.04 seconds
Article 1842: 13.46 seconds
Article 1843: 28.58 seconds
Article 1844: 32.90 seconds
Article 1845: 21.44 seconds
Article 1846: 29.04 seconds
Article 1847: 10.61 seconds
Article 1848: 21.49 seconds
Article 1849: 38.23 seconds
Article 1850: 6.42 seconds
Article 1851: 28.55 seconds
Article 1852: 7.81 seconds
Article 1853: 42.23 seconds
Article 1854: 30.25 seconds
Article 1855: 23.29 seconds
Article 1856: 22.26 seconds
Article 1857: 11.84 seconds
Article 1858: 27.85 seconds
Article 1859: 33.41 seconds
Article 1860: 31.83 seconds
Article 1861: 24.70 seconds
Article 1862: 30.00 seconds
Article 1863: 17.46 seconds
Article 1864: 27.36 seconds
Article 1865: 36.73 seconds
Article 1866: 14.83 seconds
Article 1867: 24.69 seconds
Article 1868: 23.76 seconds
Article 1869: 39.77 seconds
Article 1870: 18.26 seconds
Article 1871: 19.29 seconds
Article 1872: 33.82 seconds
Article 1873: 33.13 seconds
Article 1874: 19.85 seconds
Article 1875: 36.18 seconds
Article 1876: 20.69 seconds
Article 1877: 43.56 seconds
Article 1878: 12.71 seconds
Article 1879: 23.77 seconds
Article 1880: 32.75 seconds
Article 1881: 37.27 seconds
Article 1882: 11.36 seconds
Article 1883: 27.57 seconds
Article 1884: 40.46 seconds
Article 1885: 39.42 seconds
Article 1886: 9.87 seconds
Article 1887: 39.13 seconds
Article 1888: 25.86 seconds
Article 1889: 30.06 seconds
Article 1890: 15.51 seconds
Article 1891: 26.65 seconds
Article 1892: 28.32 seconds
Article 1893: 21.18 seconds
Article 1894: 23.89 seconds
Article 1895: 36.44 seconds
Article 1896: 17.81 seconds
Article 1897: 27.91 seconds
Article 1898: 30.56 seconds
Article 1899: 27.69 seconds
Article 1900: 36.09 seconds
Article 1901: 30.93 seconds
Article 1902: 27.18 seconds
Article 1903: 25.67 seconds
Article 1904: 48.25 seconds
Article 1905: 6.14 seconds
Article 1906: 33.90 seconds
Article 1907: 34.53 seconds
Article 1908: 17.36 seconds
Article 1909: 32.60 seconds
Article 1910: 33.82 seconds
Article 1911: 30.10 seconds
Article 1912: 19.28 seconds
Article 1913: 30.98 seconds
Article 1914: 30.99 seconds
Article 1915: 9.22 seconds
Article 1916: 25.54 seconds
